# posição x = 0.85 m;;
tempo [s];Z [m];w [m/s]
11.517;0.315313;0.000992424
11.55;0.315208;0.013084175
11.583;0.316412;0.016894781
11.616;0.316744;0.010197811
11.649;0.316971;0.004006734
11.682;0.31704;-0.001645623
11.715;0.316901;-0.008292929
11.748;0.315837;0.002288721
11.781;0.317808;-0.005044613
11.814;0.315208;-0.005200337
11.847;0.317023;0.00458165
11.88;0.316342;-0.008178451
11.913;0.316273;-0.013643098
11.946;0.315679;-0.025275253
11.979;0.313429;-0.003156566
12.012;0.315749;0.013818182
12.045;0.314371;0.035377104
12.078;0.317668;0.058494108
12.111;0.318244;0.071233165
12.144;0.325991;-0.008060606
12.177;0.317337;-0.07737037
12.21;0.316569;-0.033590067
12.243;0.316255;-0.010954545
12.276;0.316517;-0.000881313
12.309;0.316499;-0.005635522
12.342;0.315959;-0.006823232
12.375;0.315924;-0.003731481
12.408;0.315889;-0.005923401
12.441;0.315208;0.00323064
12.474;0.316587;0.002013468
12.507;0.314022;0.031718013
12.54;0.319221;0.044774411
12.573;0.318994;0.00583165
12.606;0.318506;-0.006696128
12.639;0.317895;-0.004143939
12.672;0.318331;-0.002713805
12.705;0.318628;-0.022095118
12.738;0.316971;-0.040252525
12.771;0.313778;-0.004074916
12.804;0.316848;0.027678451
12.837;0.318174;-0.004942761
12.87;0.315959;-0.024606061
12.903;0.314982;-0.006372896
12.936;0.315488;0.017968855
12.969;0.317354;0.01183165
13.002;0.315976;0.008328283
13.035;0.318122;0.000500842
13.068;0.316203;-0.010882997
13.101;0.315819;0.018720539
13.134;0.318645;0.017961279
13.167;0.317145;0.012238215
13.2;0.319169;0.009577441
13.233;0.318628;-0.013699495
13.266;0.317599;-0.019369529
13.299;0.316988;-0.01001431
13.332;0.316971;0.000457071
13.365;0.315488;0.044771886
13.398;0.322344;0.025372054
13.431;0.318436;-0.028564815
13.464;0.318087;-0.024478956
13.497;0.31725;-0.028652357
13.53;0.316063;-0.020882997
13.563;0.315924;-0.014330808
13.596;0.314057;0.016388889
13.629;0.317651;0.029094276
13.662;0.317913;-0.008268519
13.695;0.315627;-0.011688552
13.728;0.316814;-0.004301347
13.761;0.316046;-0.008505892
13.794;0.314877;0.02075
13.827;0.317878;0.035888889
13.86;0.318488;0.018579125
13.893;0.318768;0.00546633
13.926;0.318785;-0.007446128
13.959;0.318384;-0.018108586
13.992;0.31718;-0.015734007
14.025;0.316412;0.010569024
14.058;0.318488;0.020193603
14.091;0.318715;0.003222222
14.124;0.318576;-0.012275253
14.157;0.317459;-0.017435185
14.19;0.317075;-0.012526094
14.223;0.317372;-0.025126263
14.256;0.315313;-0.034599327
14.289;0.314406;-0.023069865
14.322;0.313743;-0.007063973
14.355;0.313045;0.029725589
14.388;0.316779;0.036625421
14.421;0.316831;0.005677609
14.454;0.316028;0.000718855
14.487;0.316988;-0.00478367
14.52;0.315418;0.000866162
14.553;0.316569;0.017345118
14.586;0.317372;0.01314899
14.619;0.317599;0.004334175
14.652;0.317215;0.004861953
14.685;0.317948;0.00568266
14.718;0.317843;0.000659933
14.751;0.317791;0.000143939
14.784;0.317895;-0.002159933
14.817;0.317756;-0.006959596
14.85;0.317494;-0.01337963
14.883;0.316744;-0.013762626
14.916;0.316325;-0.006378788
14.949;0.315714;0.014964646
14.982;0.318192;0.010543771
15.015;0.317354;-0.017257576
15.048;0.316639;-0.033175084
15.081;0.313568;-0.006972222
15.114;0.316238;0.020257576
15.147;0.316238;0.012072391
15.18;0.316866;0.004066498
15.213;0.316709;-0.010107744
15.246;0.315906;-0.013174242
15.279;0.315156;0.002311448
15.312;0.316116;0.015367003
15.345;0.316814;0.01127862
15.378;0.317407;-0.005541246
15.411;0.31554;0.000625421
15.444;0.316534;0.029268519
15.477;0.318785;0.024209596
15.51;0.318803;0.000473064
15.543;0.318192;-0.009532828
15.576;0.317791;-0.00743771
15.609;0.317668;-0.001211279
15.642;0.317668;0.005994949
15.675;0.31807;0.010853535
15.708;0.318837;0.002494108
15.741;0.318558;-0.013728956
15.774;0.317494;-0.01778367
15.807;0.316761;-0.005197811
15.84;0.317372;0.002701178
15.873;0.317511;-0.004184343
15.906;0.316901;-0.007824074
15.939;0.316796;-0.006385522
15.972;0.316657;-0.006798822
16.005;0.316046;-0.00103367
16.038;0.316377;0.009325758
16.071;0.317756;-0.007209596
16.104;0.315313;-0.008461279
16.137;0.316517;0.00739899
16.17;0.316255;0.012713805
16.203;0.317511;0.013893098
16.236;0.317424;0.007522727
16.269;0.317581;0.01253367
16.302;0.318105;0.01983165
16.335;0.319274;0.016328283
16.368;0.319727;-0.00235101
16.401;0.318925;-0.015890572
16.434;0.318192;-0.015544613
16.467;0.317668;-0.007273569
16.5;0.31786;-0.001434343
16.533;0.317721;0.000592593
16.566;0.317686;0.006933502
16.599;0.318262;0.0095867
16.632;0.31868;0.00112963
16.665;0.318576;-0.014112795
16.698;0.317738;-0.027962963
16.731;0.316081;-0.024483165
16.764;0.315941;-0.014603535
16.797;0.315714;-0.018507576
16.83;0.314353;-0.011600168
16.863;0.314685;0.003100168
16.896;0.314231;0.024965488
16.929;0.316691;0.035383838
16.962;0.317791;0.012688552
16.995;0.317005;0.002037037
17.028;0.317389;0.004260943
17.061;0.317459;0.006626263
17.094;0.317965;0.00605303
17.127;0.317145;0.020402357
17.16;0.320059;0.015127946
17.193;0.319012;-0.012250842
17.226;0.318122;-0.01175
17.259;0.318157;-0.007885522
17.292;0.317808;-0.006502525
17.325;0.317634;-0.003949495
17.358;0.317651;-0.003260943
17.391;0.317407;-0.001893098
17.424;0.317093;0.008957071
17.457;0.318471;0.007181818
17.49;0.31807;-0.007237374
17.523;0.317442;-0.008678451
17.556;0.317285;-0.005319024
17.589;0.317494;-0.011310606
17.622;0.316779;-0.022136364
17.655;0.315557;-0.019330808
17.688;0.314842;0.001380471
17.721;0.315906;0.016024411
17.754;0.316517;0.013926768
17.787;0.316779;0.0100867
17.82;0.317075;0.008409091
17.853;0.317546;0.002626263
17.886;0.316883;0.005888889
17.919;0.317895;0.010060606
17.952;0.318017;0.002588384
17.985;0.317808;0.001328283
18.018;0.318035;0.001327441
18.051;0.317948;0.000414141
18.084;0.31814;-0.002441077
18.117;0.317843;-0.006482323
18.15;0.317459;-0.00410101
18.183;0.317581;-0.001850168
18.216;0.317564;-0.004364478
18.249;0.317162;-0.003631313
18.282;0.31704;0.004042088
18.315;0.317686;0.004921717
18.348;0.317546;-0.001936027
18.381;0.317721;-0.012905724
18.414;0.31718;-0.033968855
18.447;0.314127;-0.019919192
18.48;0.315679;0.002669192
18.513;0.315278;0.003573232
18.546;0.31472;0.031183502
18.579;0.317913;0.039521044
18.612;0.318698;0.012023569
18.645;0.318401;-0.009666667
18.678;0.317459;-0.017359428
18.711;0.316953;-0.014275253
18.744;0.317267;-0.024862795
18.777;0.314615;-0.016061448
18.81;0.314825;0.026143939
18.843;0.317808;0.030444444
18.876;0.317791;0.0084133
18.909;0.317703;-0.000425084
18.942;0.317477;-0.001111953
18.975;0.317599;0.000555556
19.008;0.317773;-0.005212121
19.041;0.317477;-0.016694444
19.074;0.316465;-0.022265152
19.107;0.315645;-0.016484007
19.14;0.315278;-0.00527862
19.173;0.315121;0.010117845
19.206;0.315941;0.024337542
19.239;0.317494;0.018098485
19.272;0.316971;0.01343771
19.305;0.318122;0.012479798
19.338;0.318506;-0.00495202
19.371;0.317738;-0.018638889
19.404;0.31622;-0.004840909
19.437;0.31732;0.013426768
19.47;0.317808;0.013745791
19.503;0.318227;0.011161616
19.536;0.318698;0.002948653
19.569;0.318471;-0.005908249
19.602;0.318017;-0.007195286
19.635;0.318;-0.008042088
19.668;0.317599;-0.010792088
19.701;0.317215;-0.011617845
19.734;0.316674;-0.008414141
19.767;0.316744;-0.006444444
19.8;0.316308;-0.006138889
19.833;0.316116;-0.001224747
19.866;0.316534;-0.00480303
19.899;0.315994;-0.012409091
19.932;0.315435;-0.011426768
19.965;0.314755;0.007138889
19.998;0.31554;0.030472222
20.031;0.316674;0.049960438
20.064;0.32203;-0.011467172
20.097;0.315139;-0.051500842
20.13;0.315226;-0.003979798
20.163;0.315889;0.022824074
20.196;0.317948;0.021001684
20.229;0.317442;0.008484007
20.262;0.317738;0.012863636
20.295;0.318576;0.011456229
20.328;0.319134;-0.004538721
20.361;0.317407;-0.000868687
20.394;0.319099;-0.000386364
20.427;0.318488;-0.025197811
20.46;0.317285;-0.043760101
20.493;0.313935;-0.01908165
20.526;0.315941;0.010876263
20.559;0.315871;0.010101852
20.592;0.316377;0.011575758
20.625;0.316709;0.008503367
20.658;0.31704;0.003388889
20.691;0.316848;0.00126431
20.724;0.317145;8.92E-05
20.757;0.316342;0.011458754
20.79;0.318035;0.017952862
20.823;0.318384;0.002968855
20.856;0.318035;-0.000850168
20.889;0.317128;0.021469697
20.922;0.318314;0.070490741
20.955;0.325799;0.015608586
20.988;0.318785;-0.032270202
21.021;0.321838;-0.033354377
21.054;0.318209;-0.064777778
21.087;0.314755;-0.019665825
21.12;0.317005;0.01975
21.153;0.31793;0.013350168
21.186;0.317982;-0.003079125
21.219;0.317407;-0.014223906
21.252;0.31732;-0.030478114
21.285;0.314859;-0.030889731
21.318;0.315278;-0.025006734
21.351;0.312766;-0.003947811
21.384;0.313586;0.050135522
21.417;0.317738;0.055642256
21.45;0.319221;0.006800505
21.483;0.317843;-0.035364478
21.516;0.315435;-0.035939394
21.549;0.314353;-0.001170034
21.582;0.315802;0.025470539
21.615;0.316709;0.031395623
21.648;0.31793;0.029677609
21.681;0.319413;0.006359428
21.714;0.318401;-0.016618687
21.747;0.317477;-0.016252525
21.78;0.316814;-7.83E-05
21.813;0.317738;0.010245791
21.846;0.31793;0.006448653
21.879;0.318384;-0.003671717
21.912;0.317808;-0.018186869
21.945;0.316342;-0.011266835
21.978;0.317738;-0.019559764
22.011;0.315086;-0.025298822
22.044;0.315069;-0.005368687
22.077;0.314668;0.015052189
22.11;0.316796;0.016518519
22.143;0.316552;-0.003689394
22.176;0.315679;-0.002201178
22.209;0.315924;0.011505892
22.242;0.316971;0.012717172
22.275;0.31718;0.002623737
22.308;0.316953;-0.003234848
22.341;0.316534;0.00252862
22.374;0.317128;0.009429293
22.407;0.317424;0.009600168
22.44;0.317668;0.010107744
22.473;0.318227;0.006835859
22.506;0.318419;-0.005696128
22.539;0.317442;-0.006876263
22.572;0.318436;-0.016920875
22.605;0.315418;-0.003526094
22.638;0.317773;0.019941919
22.671;0.318279;0.003497475
22.704;0.317686;-0.007207071
22.737;0.317634;-0.017008418
22.77;0.316726;-0.02731734
22.803;0.315802;-0.033558081
22.836;0.313638;-0.015555556
22.869;0.314458;0.011928451
22.902;0.315139;0.020929293
22.935;0.316011;0.019588384
22.968;0.316761;0.007931818
23.001;0.31732;-0.020901515
23.034;0.313725;-0.006776936
23.067;0.316342;0.020636364
23.1;0.316639;0.009699495
23.133;0.317128;-0.005066498
23.166;0.315627;0.003005892
23.199;0.316063;0.039594276
23.232;0.317651;0.085771044
23.265;0.326462;0.009121212
23.298;0.317459;-0.050210438
23.331;0.319937;-0.026642256
23.364;0.316569;-0.016876263
23.397;0.318384;0.00831229
23.43;0.318244;-0.000749158
23.463;0.318035;-0.001908249
23.496;0.317965;-0.001058081
23.529;0.318;-0.001675084
23.562;0.317965;-0.004686869
23.595;0.318279;-0.020973906
23.628;0.315522;-0.010717172
23.661;0.317285;0.007287879
23.694;0.31718;-0.00301431
23.727;0.316569;-0.002893939
23.76;0.316831;-0.001760101
23.793;0.317215;-0.016714646
23.826;0.315435;-0.024675926
23.859;0.314615;-0.006286195
23.892;0.315749;-0.004770202
23.925;0.3139;0.007433502
23.958;0.316482;0.012791246
23.991;0.314842;0.013217172
24.024;0.316988;0.021058923
24.057;0.317616;-0.006301347
24.09;0.315749;-0.011055556
24.123;0.316151;0.003097643
24.156;0.31622;0.012257576
24.189;0.317197;0.013308081
24.222;0.317686;-0.003021886
24.255;0.316953;-0.016767677
24.288;0.315959;-0.012465488
24.321;0.31554;0.006947811
24.354;0.316814;0.016609428
24.387;0.317721;-0.003677609
24.42;0.315941;-0.008375421
24.453;0.31711;-0.008650673
24.486;0.314737;0.009434343
24.519;0.31732;0.034267677
24.552;0.318576;0.018074916
24.585;0.319134;-0.013575758
24.618;0.316028;-0.007636364
24.651;0.318384;0.007169192
24.684;0.318349;-0.019978114
24.717;0.315679;-0.014689394
24.75;0.316569;0.007434343
24.783;0.318122;-0.014284512
24.816;0.315383;-0.028383838
24.849;0.314127;0.008445286
24.882;0.316709;0.02666835
24.915;0.317494;0.004626263
24.948;0.316552;-0.009294613
24.981;0.315994;-0.001047138
25.014;0.316691;0.005958754
25.047;0.316639;0.007214646
25.08;0.316779;0.015243266
25.113;0.318087;0.010011785
25.146;0.318052;-0.010058923
25.179;0.316988;-0.017487374
25.212;0.316081;-0.005213805
25.245;0.316674;0.008718013
25.278;0.317982;-0.008196128
25.311;0.314929;0.004075758
25.344;0.317477;0.03431229
25.377;0.318768;0.025138889
25.41;0.319186;0.011808081
25.443;0.319274;0.001326599
25.476;0.319431;-0.009987374
25.509;0.318541;-0.01731734
25.542;0.317529;-0.005641414
25.575;0.318471;-0.002671717
25.608;0.31814;-0.017435185
25.641;0.317075;-0.024574916
25.674;0.315156;0.00223064
25.707;0.317511;0.021459596
25.74;0.31807;0.001693603
25.773;0.317407;-0.015350168
25.806;0.316412;-0.016481481
25.839;0.316255;-0.011717172
25.872;0.31561;-0.003745791
25.905;0.315679;0.012527778
25.938;0.316552;0.02464899
25.971;0.317721;0.023824074
26.004;0.318419;0.013130471
26.037;0.318733;-0.001910774
26.07;0.317948;-0.007350168
26.103;0.317982;-0.004381313
26.136;0.317738;-0.002212121
26.169;0.317791;0.0006633
26.202;0.31793;-0.001394781
26.235;0.317878;-0.009571549
26.268;0.31732;-0.01573064
26.301;0.316796;-0.016803872
26.334;0.314842;0.015144781
26.367;0.318105;0.036513468
26.4;0.319588;-0.001012626
26.433;0.317285;-0.021649832
26.466;0.316517;-0.002058081
26.499;0.317948;0.002271886
26.532;0.317232;-0.005821549
26.565;0.316761;0.00384596
26.598;0.317424;0.013787879
26.631;0.318331;0.006505051
26.664;0.318209;-0.011042088
26.697;0.317267;-0.019531145
26.73;0.316377;-0.012127104
26.763;0.31636;3.45E-05
26.796;0.316622;0.006180135
26.829;0.316848;0.008648148
26.862;0.317302;0.006409091
26.895;0.317442;-0.000319024
26.928;0.317285;-0.00631734
26.961;0.316639;-0.002440236
26.994;0.317023;0.005347643
27.027;0.317407;0.002526936
27.06;0.316866;0.006491582
27.093;0.31814;0.00268266
27.126;0.317197;-0.004293771
27.159;0.317232;0.002191919
27.192;0.317756;-0.003096801
27.225;0.317808;-0.028141414
27.258;0.315435;-0.040401515
27.291;0.314563;-0.033881313
27.324;0.312661;-0.009842593
27.357;0.313725;0.019403199
27.39;0.31472;0.026676768
27.423;0.315802;0.022398148
27.456;0.316238;0.014051347
27.489;0.316831;0.003799663
27.522;0.31629;0.00011532
27.555;0.316447;0.00616835
27.588;0.316831;0.010969697
27.621;0.317616;0.006075758
27.654;0.316342;0.020455387
27.687;0.319186;0.026848485
27.72;0.319692;-0.006954545
27.753;0.318035;-0.02404798
27.786;0.31732;-0.021058923
27.819;0.316779;-0.017265152
27.852;0.316342;-0.015766835
27.885;0.315522;-0.008827441
27.918;0.315522;0.006099327
27.951;0.316011;0.018950337
27.984;0.316517;0.032192761
28.017;0.319099;0.015509259
28.05;0.319169;-0.037184343
28.083;0.315034;-0.048083333
28.116;0.31301;0.018827441
28.149;0.318942;0.022194444
28.182;0.315296;0.001045455
28.215;0.317913;0.002522727
28.248;0.316325;-0.01635101
28.281;0.315592;-0.000839226
28.314;0.316796;0.000587542
28.347;0.315906;-0.003873737
28.38;0.316081;0.003734007
28.413;0.316517;0.000676768
28.446;0.315383;0.01730303
28.479;0.318768;0.004846801
28.512;0.315296;0.003151515
28.545;0.318558;0.012227273
28.578;0.316499;0.00859596
28.611;0.318803;0.012796296
28.644;0.318977;-0.024452862
28.677;0.315732;-0.023644781
28.71;0.316674;-0.001983165
28.743;0.316622;-0.001664983
28.776;0.315679;0.018776936
28.809;0.318331;0.023837542
28.842;0.318157;0.005170875
28.875;0.318209;-0.004200337
28.908;0.31793;-0.01484596
28.941;0.31711;-0.019618687
28.974;0.316395;-0.018521886
29.007;0.315871;-0.013310606
29.04;0.315679;-0.009294613
29.073;0.314109;0.02109596
29.106;0.317564;0.038056397
29.139;0.318419;0.008572391
29.172;0.316848;0.005988215
29.205;0.318785;0.002835859
29.238;0.318279;-0.026933502
29.271;0.315784;-0.024022727
29.304;0.315959;-0.003420875
29.337;0.316098;0.007285354
29.37;0.31725;-0.002080808
29.403;0.314982;0.010897306
29.436;0.317721;0.028165825
29.469;0.31807;0.013227273
29.502;0.31875;-0.004910774
29.535;0.317267;-0.010446128
29.568;0.316848;0.017077441
29.601;0.318994;0.028830808
29.634;0.319657;0.015296296
