# posição x = 0.95 m
tempo [s];Z [m];w [m/s]
7.458;0.318325;-0.001041246
7.491;0.31602;-0.009010101
7.524;0.317644;-0.014920875
7.557;0.316037;-0.042209596
7.59;0.313698;-0.036488215
7.623;0.312825;-0.007304714
7.656;0.313279;0.020084175
7.689;0.314675;0.030888047
7.722;0.316823;0.001013468
7.755;0.313872;-0.008760101
7.788;0.315356;0.003106902
7.821;0.315025;-0.008210438
7.854;0.315025;-0.023020202
7.887;0.313383;-0.033218855
7.92;0.311515;-0.006005892
7.953;0.312825;0.027150673
7.986;0.314082;0.039538721
8.019;0.315741;0.037686027
8.052;0.317103;0.02002862
8.085;0.317347;-0.00351936
8.118;0.315531;0.006739899
8.151;0.317818;0.017412458
8.184;0.317818;1.52E-05
8.217;0.317364;-0.007872054
8.25;0.317155;-0.01275
8.283;0.316579;-0.016399832
8.316;0.315863;-0.014669192
8.349;0.315601;-0.01384596
8.382;0.315252;-0.017979798
8.415;0.314448;-0.022856061
8.448;0.312598;0.000837542
8.481;0.315391;0.003862795
8.514;0.313226;-0.002023569
8.547;0.314187;0.016167508
8.58;0.314972;0.016106061
8.613;0.315758;0.004293771
8.646;0.31499;-0.004617845
8.679;0.315094;-0.003542088
8.712;0.315444;-0.014724747
8.745;0.313261;-0.001647306
8.778;0.314169;0.039920875
8.811;0.317225;0.045135522
8.844;0.318115;0.022074074
8.877;0.318831;-0.007815657
8.91;0.316841;-0.015462963
8.943;0.317015;-0.000430976
8.976;0.31698;0.007922559
9.009;0.318604;-0.010430135
9.042;0.317033;-0.04673569
9.075;0.313366;-0.026972222
9.108;0.31492;0.003832492
9.141;0.314815;0.00616835
9.174;0.315321;0.005454545
9.207;0.315252;-0.000147306
9.24;0.315094;0.000467172
9.273;0.315391;-0.001228956
9.306;0.31506;-0.002321549
9.339;0.314902;0.006510943
9.372;0.315217;0.022400673
9.405;0.316526;0.031925084
9.438;0.318011;0.022059764
9.471;0.318534;-0.002094276
9.504;0.316945;-0.001882997
9.537;0.317853;0.01355303
9.57;0.318342;0.016627946
9.603;0.319425;0.005263468
9.636;0.318866;-0.013201178
9.669;0.318377;-0.026429293
9.702;0.31691;-0.032318182
9.735;0.315898;-0.02701431
9.768;0.315129;-0.020579125
9.801;0.314553;-0.012680135
9.834;0.314274;-0.005200337
9.867;0.313942;0.006895623
9.9;0.315409;0.002267677
9.933;0.314379;-0.009626263
9.966;0.313628;0.006083333
9.999;0.315252;0.011282828
10.032;0.314937;0.004598485
10.065;0.314728;0.016478956
10.098;0.315985;0.026708754
10.131;0.317487;0.010659091
10.164;0.317068;-0.01609596
10.197;0.315758;-0.025707071
10.23;0.314763;-0.015223906
10.263;0.314833;-0.000968855
10.296;0.314152;0.024190236
10.329;0.316474;0.044767677
10.362;0.319268;0.006479798
10.395;0.316212;-0.017170034
10.428;0.317766;-0.030071549
10.461;0.314047;-0.032159091
10.494;0.314553;-0.004156566
10.527;0.314379;0.006398148
10.56;0.315479;0.003850168
10.593;0.315147;-0.01543266
10.626;0.313733;-0.016184343
10.659;0.314169;-0.015905724
10.692;0.312563;-0.008161616
10.725;0.312702;0.022041246
10.758;0.314448;0.037703704
10.791;0.316509;0.017614478
10.824;0.315933;-0.011891414
10.857;0.314588;-0.011070707
10.89;0.314466;0.011989899
10.923;0.31581;0.025308081
10.956;0.316596;0.023740741
10.989;0.317766;0.009632155
11.022;0.317295;-0.005569865
11.055;0.316701;-0.002137205
11.088;0.316945;0.006963805
11.121;0.317731;0.001426768
11.154;0.317312;-0.01308165
11.187;0.316718;-0.023249158
11.22;0.315636;-0.02720202
11.253;0.314204;-0.009376263
11.286;0.31499;0.009639731
11.319;0.315007;0.021441077
11.352;0.31712;0.010741582
11.385;0.316491;-0.020505051
11.418;0.315077;-0.032968013
11.451;0.313348;-0.018990741
11.484;0.313994;-0.005049663
11.517;0.313506;-0.002775253
11.55;0.313261;0.011840909
11.583;0.314518;0.019441077
11.616;0.314867;0.018388047
11.649;0.315688;0.01668771
11.682;0.31609;0.01023064
11.715;0.316334;0.012433502
11.748;0.316631;0.026782828
11.781;0.315566;0.091734848
11.814;0.325135;0.085075758
11.847;0.327283;-0.07741835
11.88;0.315688;-0.129245791
11.913;0.31478;-0.068697811
11.946;0.312039;-0.013449495
11.979;0.313837;0.040814815
12.012;0.316701;0.031158249
12.045;0.316753;-0.005675926
12.078;0.316299;-0.043313131
12.111;0.312772;-0.046660774
12.144;0.312109;-0.015005892
12.177;0.311986;0.014171717
12.21;0.313279;0.034738215
12.243;0.31506;0.031646465
12.276;0.315741;0.02313468
12.309;0.315479;0.036406566
12.342;0.317068;0.070506734
12.375;0.324332;-7.58E-05
12.408;0.316771;-0.062558923
12.441;0.316055;-0.018684343
12.474;0.316596;0.007262626
12.507;0.317068;0.023255892
12.54;0.318238;0.027289562
12.573;0.319442;0.013284512
12.606;0.31946;-0.010991582
12.639;0.318517;-0.029174242
12.672;0.317033;-0.031410774
12.705;0.31595;-0.017814815
12.738;0.315898;-0.003645623
12.771;0.315915;0.00435101
12.804;0.316317;0.010585859
12.837;0.316649;0.009888047
12.87;0.316334;0.020484007
12.903;0.320612;-0.031598485
12.936;0.313401;-0.05536532
12.969;0.313331;0.012548822
13.002;0.315129;0.057867845
13.035;0.320019;0.028030303
13.068;0.317469;-0.023415825
13.101;0.316963;-0.035761785
13.134;0.314745;-0.031441077
13.167;0.314169;-0.002160774
13.2;0.31471;0.023166667
13.233;0.31609;0.035925084
13.266;0.317836;0.024954545
13.299;0.317923;0.005877104
13.332;0.318028;-0.009409091
13.365;0.317364;-0.023723064
13.398;0.316142;-0.025554714
13.431;0.315025;-0.009172559
13.464;0.315321;0.012198653
13.497;0.316736;0.010291246
13.53;0.316404;-0.00361532
13.563;0.315671;0.000377946
13.596;0.316683;-0.001226431
13.629;0.316229;-0.016358586
13.662;0.31478;-0.010566498
13.695;0.315129;0.006
13.728;0.315723;0.010118687
13.761;0.315898;0.007072391
13.794;0.316317;-0.001944444
13.827;0.316718;-0.032395623
13.86;0.313069;-0.031537037
13.893;0.313401;0.002781145
13.926;0.31396;0.020704545
13.959;0.315356;0.022350168
13.992;0.315688;0.012744949
14.025;0.315863;0.010036195
14.058;0.316683;0.00070202
14.091;0.31581;-0.005271886
14.124;0.315566;0.007268519
14.157;0.317033;0.001900673
14.19;0.315968;-0.008878788
14.223;0.315636;0.000214646
14.256;0.315845;0.013169192
14.289;0.316998;0.012953704
14.322;0.317033;0.003411616
14.355;0.317225;-0.006877946
14.388;0.315898;-0.000542929
14.421;0.317487;-0.001557239
14.454;0.316422;-0.018477273
14.487;0.315828;-0.023946128
14.52;0.314658;-0.021016835
14.553;0.313925;-0.001777778
14.586;0.314012;0.028322391
14.619;0.316876;0.028920875
14.652;0.31698;0.000449495
14.685;0.31595;0.005170875
14.718;0.316229;0.03210101
14.751;0.316142;0.099335017
14.784;0.329116;0.004502525
14.817;0.316876;-0.10341835
14.85;0.316229;-0.058058923
14.883;0.314693;-0.041472222
14.916;0.313698;-0.018724747
14.949;0.313069;0.005892256
14.982;0.314047;0.02861532
15.015;0.315793;0.026113636
15.048;0.316788;-0.004266835
15.081;0.314902;-0.01340404
15.114;0.314553;0.009603535
15.147;0.314501;0.055592593
15.18;0.322114;0.003765993
15.213;0.314833;-0.051589226
15.246;0.31499;-0.014217172
15.279;0.315077;-0.000871212
15.312;0.315653;-0.001526094
15.345;0.314798;-0.004332492
15.378;0.315217;0.000804714
15.411;0.31485;0.004431818
15.444;0.314448;0.029465488
15.477;0.31918;-0.004920875
15.51;0.314693;-0.051853535
15.543;0.312405;-0.013667508
15.576;0.314501;0.010276094
15.609;0.314064;0.012936027
15.642;0.315287;0.011845118
15.675;0.314675;0.01201936
15.708;0.316177;0.010422559
15.741;0.31595;-0.005862795
15.774;0.315112;-0.004305556
15.807;0.315496;0.002147306
15.84;0.315444;0.005598485
15.873;0.315845;0.009096801
15.906;0.316055;0.011229798
15.939;0.316631;0.009742424
15.972;0.317015;0.001410774
16.005;0.31705;-0.016414983
16.038;0.314763;-0.005968855
16.071;0.317626;-0.01759596
16.104;0.313837;-0.031977273
16.137;0.31389;-0.004712963
16.17;0.313925;0.01406229
16.203;0.315199;0.023276936
16.236;0.315653;0.022814815
16.269;0.317103;0.010670875
16.302;0.316299;-0.000751684
16.335;0.316736;-0.003189394
16.368;0.316177;-0.008748316
16.401;0.316037;-0.009227273
16.434;0.31616;-0.022191919
16.467;0.313418;-0.003644781
16.5;0.315444;0.025619529
16.533;0.316142;0.026075758
16.566;0.317976;0.002015152
16.599;0.316509;-0.030105219
16.632;0.315077;-0.034911616
16.665;0.31361;-0.019680135
16.698;0.313366;0.008261785
16.731;0.314588;0.023943603
16.764;0.315758;0.016671717
16.797;0.315479;0.011760943
16.83;0.316387;0.009681818
16.863;0.316334;0.003406566
16.896;0.316439;0.001898148
16.929;0.316352;0.003276094
16.962;0.316718;0.004292929
16.995;0.316579;0.007148148
17.028;0.317033;0.022502525
17.061;0.317609;0.048517677
17.094;0.318325;0.108310606
17.127;0.328994;0.053145623
17.16;0.325484;-0.094925926
17.193;0.317434;-0.107739899
17.226;0.316264;-0.055112795
17.259;0.31506;-0.020191919
17.292;0.315112;0.006241582
17.325;0.316002;0.011979798
17.358;0.31616;0.008010943
17.391;0.316683;-0.001027778
17.424;0.316195;-0.011728114
17.457;0.315199;-0.003898148
17.49;0.315985;0.003776936
17.523;0.31595;2.69E-05
17.556;0.315618;0.004188552
17.589;0.316142;0.008924242
17.622;0.316701;0.003292088
17.655;0.316299;-0.000205387
17.688;0.315793;0.017845118
17.721;0.317923;0.022990741
17.754;0.318203;0.002646465
17.787;0.31822;-0.022786195
17.82;0.316561;-0.042962121
17.853;0.314466;-0.034744949
17.886;0.313872;-0.013239899
17.919;0.313663;0.008425926
17.952;0.314798;0.020472222
17.985;0.315007;0.02873569
18.018;0.316614;0.034324916
18.051;0.318465;0.00820202
18.084;0.31726;-0.020344276
18.117;0.315933;-0.01871633
18.15;0.31595;-0.012191919
18.183;0.315618;-0.015332492
18.216;0.31471;-0.012914983
18.249;0.314466;-0.003226431
18.282;0.314606;0.003999158
18.315;0.31499;0.004050505
18.348;0.314937;0.002259259
18.381;0.314972;0.005060606
18.414;0.315025;0.011776936
18.447;0.316055;0.009670034
18.48;0.316631;-0.014829125
18.513;0.314152;-0.014713805
18.546;0.314431;0.017116162
18.579;0.316264;0.025085017
18.612;0.316718;0.015508418
18.645;0.31712;0.006204545
18.678;0.316945;0.000827441
18.711;0.31733;-0.007464646
18.744;0.316561;-0.017403199
18.777;0.315828;-0.018236532
18.81;0.315182;-0.01194697
18.843;0.315252;-0.009186027
18.876;0.313925;0.007650673
18.909;0.316229;0.010960438
18.942;0.315758;-0.015856902
18.975;0.314396;-0.021839226
19.008;0.314274;-0.023223064
19.041;0.311864;0.002425084
19.074;0.314431;0.025328283
19.107;0.315409;-9.93E-05
19.14;0.314187;-0.019844276
19.173;0.312842;-0.006957912
19.206;0.313418;0.01751936
19.239;0.314431;0.029957071
19.272;0.31602;0.022431818
19.305;0.316422;-0.000106061
19.338;0.315618;-0.011762626
19.371;0.314972;-0.004609428
19.404;0.315287;0.007002525
19.437;0.315706;0.010127946
19.47;0.315671;0.017989899
19.503;0.317976;-0.002207912
19.536;0.315182;-0.015441077
19.569;0.316229;-0.011204545
19.602;0.315496;-0.028294613
19.635;0.31361;-0.023842593
19.668;0.312632;0.010362795
19.701;0.315583;0.01197138
19.734;0.314571;-0.018146465
19.767;0.313558;-0.025442761
19.8;0.312423;-0.016388889
19.833;0.310904;0.034228114
19.866;0.315775;0.054928451
19.899;0.316387;0.025624579
19.932;0.316579;0.014007576
19.965;0.316998;0.00983165
19.998;0.317347;0.006762626
20.031;0.31733;0.006071549
20.064;0.317714;0.005301347
20.097;0.318028;-0.00631229
20.13;0.317399;-0.019433502
20.163;0.316858;-0.032497475
20.196;0.314099;-0.013891414
20.229;0.315618;0.013742424
20.262;0.316037;0.015202862
20.295;0.316771;0.00925
20.328;0.316544;0.001819865
20.361;0.317207;-0.012612795
20.394;0.315758;-0.026145623
20.427;0.314693;-0.017285354
20.46;0.314361;-0.000118687
20.493;0.314885;0.012212121
20.526;0.315548;0.013040404
20.559;0.315968;0.007675926
20.592;0.315758;0.009154882
20.625;0.316247;0.018121212
20.658;0.317504;0.012860269
20.691;0.317382;-0.000191077
20.724;0.31712;-0.004559764
20.757;0.316945;-0.004997475
20.79;0.316893;-0.007052189
20.823;0.316596;-0.011915825
20.856;0.315968;-0.013153199
20.889;0.315601;-0.011632155
20.922;0.315321;-0.012420034
20.955;0.31499;-0.016150673
20.988;0.313715;-0.0058367
21.021;0.314099;0.016435185
21.054;0.315741;0.014329966
21.087;0.315426;0.002054714
21.12;0.315304;0.002823232
21.153;0.315304;0.009967172
21.186;0.316474;0.006632155
21.219;0.316352;-0.010948653
21.252;0.314274;0.006656566
21.285;0.316963;0.017296296
21.318;0.31712;-0.014761785
21.351;0.315775;-0.040109428
21.384;0.313139;-0.029375421
21.417;0.312912;0.007851852
21.45;0.314606;0.022148148
21.483;0.315374;0.011367845
21.516;0.314448;0.019733165
21.549;0.316002;0.038465488
21.582;0.318796;0.011249158
21.615;0.318133;-0.048856902
21.648;0.312894;-0.039337542
21.681;0.314221;0.007684343
21.714;0.314867;0.019518519
21.747;0.316264;0.006997475
21.78;0.315775;-0.020308923
21.813;0.314291;-0.029137205
21.846;0.312825;-0.009166667
21.879;0.313977;0.006850168
21.912;0.313663;0.013787879
21.945;0.314536;0.026439394
21.978;0.315636;0.030360269
22.011;0.317207;0.016251684
22.044;0.316788;-0.002041246
22.077;0.316631;-0.00744697
22.11;0.316317;-0.004008418
22.143;0.315252;0.024367845
22.176;0.316893;0.071855219
22.209;0.324541;0.004481481
22.242;0.316823;-0.054968013
22.275;0.316876;-0.014861111
22.308;0.317399;-0.008321549
22.341;0.317417;-0.025118687
22.374;0.315426;-0.038126263
22.407;0.313977;-0.024497475
22.44;0.313436;0.000808081
22.473;0.314431;0.013928451
22.506;0.315164;0.004686027
22.539;0.315077;-0.014170875
22.572;0.313121;-0.005029461
22.605;0.314675;0.00893771
22.638;0.314256;0.010927609
22.671;0.314798;0.025652357
22.704;0.316404;0.026193603
22.737;0.317103;0.011683502
22.77;0.31698;-0.000191919
22.803;0.316876;-0.006982323
22.836;0.316718;-0.017344276
22.869;0.315671;-0.024777778
22.902;0.314763;-0.020346801
22.935;0.313994;-0.006013468
22.968;0.313785;0.02151936
23.001;0.316596;0.017741582
23.034;0.315601;-0.003261785
23.067;0.315304;-0.001543771
23.1;0.315566;-0.002601852
23.133;0.316404;-0.029159933
23.166;0.312842;-0.032478114
23.199;0.311882;0.025137205
23.232;0.315741;0.05176431
23.265;0.316893;0.034214646
23.298;0.317871;0.012405724
23.331;0.317714;-0.009997475
23.364;0.316823;-0.018625421
23.397;0.315985;-0.011699495
23.43;0.31602;-0.002162458
23.463;0.31588;0.006393098
23.496;0.316701;0.00696633
23.529;0.316456;0.003325758
23.562;0.316876;0.000298822
23.595;0.316509;-0.005968855
23.628;0.316509;-0.011526094
23.661;0.316334;-0.029366162
23.694;0.313279;-0.012877946
23.727;0.315129;0.014164141
23.76;0.315199;0.015906566
23.793;0.315985;0.018481481
23.826;0.317103;0.006512626
23.859;0.316055;0.003712963
23.892;0.315321;0.04744697
23.925;0.32187;0.022270202
23.958;0.317993;-0.034307239
23.991;0.317347;-0.034464646
24.024;0.315636;-0.029040404
24.057;0.31506;-0.007247475
24.09;0.31602;-0.007897306
24.123;0.313872;0.007276094
24.156;0.316352;0.023503367
24.189;0.316509;0.011518519
24.222;0.316945;0.00237963
24.255;0.316474;-0.004260943
24.288;0.316561;-0.006654882
24.321;0.316387;-0.016900673
24.354;0.315112;-0.019242424
24.387;0.314885;-0.013084175
24.42;0.314675;-0.014180135
24.453;0.31279;0.013323232
24.486;0.315741;0.033819865
24.519;0.316509;0.015180976
24.552;0.316474;0.000941919
24.585;0.316195;-0.003880471
24.618;0.315898;0.001550505
24.651;0.316264;0.00726936
24.684;0.31705;-0.004559764
24.717;0.316002;-0.017170034
24.75;0.315321;-0.012447811
24.783;0.314867;0.002241582
24.816;0.315252;0.020846801
24.849;0.317085;0.015123737
24.882;0.317085;-0.013622054
24.915;0.315514;-0.027691919
24.948;0.31485;-0.026624579
24.981;0.314029;-0.026282828
25.014;0.311637;0.011964646
25.047;0.315164;0.03937963
25.08;0.315828;0.023947811
25.113;0.316579;0.008419192
25.146;0.316264;-0.006189394
25.179;0.315863;-0.009921717
25.212;0.315618;-0.013259259
25.245;0.314885;-0.010186869
25.278;0.314937;-0.004734848
25.311;0.31361;0.021505051
25.344;0.31705;0.028753367
25.377;0.317417;-0.012403199
25.41;0.314553;-0.013137205
25.443;0.315933;0.003118687
25.476;0.315706;-0.001887205
25.509;0.315391;0.003506734
25.542;0.316456;-0.004816498
25.575;0.314344;0.002710438
25.608;0.316736;0.00660101
25.641;0.316544;-0.02911532
25.674;0.312947;-0.016622054
25.707;0.31396;0.03121633
25.74;0.31712;0.026378788
25.773;0.316701;-0.006748316
25.806;0.315793;-0.020580808
25.839;0.314675;-0.014255892
25.872;0.314728;-0.001833333
25.905;0.31492;0.000734848
25.938;0.315112;-0.005556397
25.971;0.314361;-0.006478114
26.004;0.314152;0.007765152
26.037;0.314833;0.024309764
26.07;0.315933;0.032329125
26.103;0.317434;0.022542088
26.136;0.318744;-0.019565657
26.169;0.315583;-0.04541835
26.202;0.313383;-0.010517677
26.235;0.315898;0.004018519
26.268;0.314833;-0.011495791
26.301;0.313837;0.001558081
26.334;0.315706;-0.004684343
26.367;0.313506;-0.006969697
26.4;0.314553;0.008376263
26.433;0.314152;0.021105219
26.466;0.315985;0.031051347
26.499;0.317137;0.014141414
26.532;0.316998;-0.005138047
26.565;0.316195;-0.008835017
26.598;0.316107;-0.002043771
26.631;0.31616;0.000926768
26.664;0.316439;-0.003852694
26.697;0.316701;-0.027176768
26.73;0.313593;-0.020345118
26.763;0.314291;0.015724747
26.796;0.315042;0.041024411
26.829;0.317871;0.039992424
26.862;0.318569;0.011874579
26.895;0.31829;-0.006940236
26.928;0.317364;-0.004957071
26.961;0.317661;0.006348485
26.994;0.318272;0.004144781
27.027;0.318534;-0.014239899
27.06;0.317207;-0.030522727
27.093;0.315828;-0.026776094
27.126;0.315531;-0.020385522
27.159;0.313977;0.001515152
27.192;0.315217;0.031611953
27.225;0.316945;0.035198653
27.258;0.318482;0.010757576
27.291;0.317818;-0.019827441
27.324;0.316439;-0.028835017
27.357;0.315234;-0.016372054
27.39;0.315182;0.002996633
27.423;0.315845;0.010651515
27.456;0.316264;0.006702862
27.489;0.316404;-0.001042929
27.522;0.315845;0.003748316
27.555;0.316177;0.018270202
27.588;0.316718;0.036674242
27.621;0.320979;-0.006770202
27.654;0.316387;-0.053193603
27.687;0.315129;-0.03806734
27.72;0.313925;-0.01837037
27.753;0.314012;0.005066498
27.786;0.314553;0.017796296
27.819;0.31471;0.038175084
27.852;0.318011;0.030648148
27.885;0.317731;-0.004203704
27.918;0.316998;-0.021045455
27.951;0.315898;-0.025826599
27.984;0.315112;-0.019905724
28.017;0.314902;-0.018840067
28.05;0.31279;0.008486532
28.083;0.315671;0.028367845
28.116;0.316195;0.007916667
28.149;0.31581;-0.005191919
28.182;0.315444;-0.008497475
28.215;0.315094;-0.006203704
28.248;0.315112;-0.003288721
28.281;0.315269;-0.009021044
28.314;0.313436;0.01118771
28.347;0.316352;0.021630471
28.38;0.316037;0.002378788
28.413;0.315863;-0.001984848
28.446;0.315618;0.000718855
28.479;0.31595;0.004603535
28.512;0.316055;0.002867003
28.545;0.316369;-0.007185185
28.578;0.316055;-0.029816498
28.611;0.314187;-0.044694444
28.644;0.312371;-0.036000842
28.677;0.311218;-0.007973064
28.71;0.311567;0.029029461
28.743;0.313785;0.046010101
28.776;0.315025;0.044977273
28.809;0.317609;0.017739899
28.842;0.316736;-0.022104377
28.875;0.314728;-0.02277862
28.908;0.314414;1.68E-06
28.941;0.315287;0.011622896
28.974;0.315828;0.00559596
29.007;0.315304;0.004688552
29.04;0.31609;0.00348569
29.073;0.316195;-0.01320202
29.106;0.314902;-0.020458754
29.139;0.314187;-0.008813973
29.172;0.314187;0.008989899
29.205;0.31478;0.026904882
29.238;0.316299;0.033055556
29.271;0.317347;0.02638468
29.304;0.318377;0.008954545
29.337;0.317784;-0.005953704
29.37;0.317818;-0.016198653
29.403;0.316928;-0.029420034
29.436;0.315514;-0.030925084
29.469;0.314396;-0.017479798
29.502;0.314326;-0.003364478
29.535;0.314309;0.006116162
29.568;0.315601;-0.007263468
29.601;0.313453;-0.011510101
29.634;0.314134;0.004030303
29.667;0.314047;0.01285101
29.7;0.314641;0.028571549
