# posição x = 0.50 m;;
tempo [s];Z [m];w [m/s]
12.243;0.327412;0.00443771
12.276;0.328305;-0.005553872
12.309;0.327307;-0.017813973
12.342;0.326152;-0.004112795
12.375;0.325959;0.033090909
12.408;0.329985;0.028781145
12.441;0.329618;-0.020489899
12.474;0.326187;-0.010045455
12.507;0.328463;0.013495791
12.54;0.32848;0.003679293
12.573;0.328935;-0.013289562
12.606;0.32743;-0.024296296
12.639;0.326012;-0.001403199
12.672;0.327202;0.025296296
12.705;0.32974;0.001463805
12.738;0.32645;-0.003989057
12.771;0.328375;0.016635522
12.804;0.328848;0.007175084
12.837;0.32862;0.002415825
12.87;0.328743;0.001531145
12.903;0.32918;-0.007809764
12.936;0.32785;-0.007052189
12.969;0.328148;0.007722222
13.002;0.329023;0.005741582
13.035;0.32869;2.61E-05
13.068;0.32883;-0.004195286
13.101;0.328183;0.000473906
13.134;0.329513;-0.009772727
13.167;0.326257;0.010428451
13.2;0.330738;0.015160774
13.233;0.32869;-0.014922559
13.266;0.328673;-0.016488215
13.299;0.326817;0.002324074
13.332;0.32869;0.025002525
13.365;0.32967;0.013352694
13.398;0.330406;-0.020303872
13.431;0.327517;-0.03118266
13.464;0.326992;-0.004804714
13.497;0.327167;0.022571549
13.53;0.32988;0.01243771
13.563;0.32869;-0.017190236
13.596;0.32771;-0.019403199
13.629;0.326432;0.005348485
13.662;0.328305;0.025359428
13.695;0.329163;0.016132997
13.728;0.32946;0.001386364
13.761;0.328988;-0.007627946
13.794;0.328813;-0.009962121
13.827;0.32813;-0.004880471
13.86;0.328165;0.00851431
13.893;0.328935;0.01427862
13.926;0.329653;0.00398064
13.959;0.329338;-0.010994108
13.992;0.32876;-0.021015152
14.025;0.327447;-0.016987374
14.058;0.327605;-0.010695286
14.091;0.327132;-0.013139731
14.124;0.326485;-0.006908249
14.157;0.326292;0.008117845
14.19;0.326695;0.029141414
14.223;0.32953;0.018695286
14.256;0.328165;-0.002973064
14.289;0.32757;0.017756734
14.322;0.331631;-0.017106061
14.355;0.325592;-0.031414141
14.388;0.32841;-0.014363636
14.421;0.326275;-0.033165825
14.454;0.323719;0.012698653
14.487;0.328095;0.031960438
14.52;0.32694;0.021750842
14.553;0.328708;0.027096801
14.586;0.330091;-0.004132155
14.619;0.327482;-0.009922559
14.652;0.32939;-0.013802189
14.685;0.32687;-0.023010943
14.718;0.326975;-0.008078283
14.751;0.327167;-0.013162458
14.784;0.325434;-0.000233165
14.817;0.32708;0.013425084
14.85;0.326992;0.010064815
14.883;0.327325;0.014148148
14.916;0.328428;0.005329125
14.949;0.327937;-0.009212963
14.982;0.326747;0.001227273
15.015;0.328638;-0.002902357
15.048;0.327237;-0.020893939
15.081;0.326047;-0.008467172
15.114;0.32624;0.015973064
15.147;0.327955;0.019742424
15.18;0.32771;0.016798822
15.213;0.329023;0.010375421
15.246;0.328533;0.000117845
15.279;0.329513;-0.01934596
15.312;0.326485;-0.01731229
15.345;0.32736;0.011287037
15.378;0.328148;0.015647306
15.411;0.328988;0.004282828
15.444;0.32855;-0.012496633
15.477;0.327255;-0.007132155
15.51;0.32827;-0.004393098
15.543;0.327745;-0.016934343
15.576;0.325924;1.09E-05
15.609;0.327237;0.029321549
15.642;0.3296;0.015385522
15.675;0.32785;0.007427609
15.708;0.329705;0.006986532
15.741;0.329163;-0.013361111
15.774;0.328025;-0.014736532
15.807;0.328445;-0.02060101
15.84;0.327062;-0.028334175
15.873;0.324734;0.007798822
15.906;0.327185;0.051132155
15.939;0.331421;0.012481481
15.972;0.327255;-0.010223906
16.005;0.328428;0.021672559
16.038;0.330178;0.019462121
16.071;0.330546;-0.00184596
16.104;0.32925;-0.007785354
16.137;0.329495;0.001607744
16.17;0.330213;-0.007200337
16.203;0.328533;-0.00487963
16.236;0.32946;0.007463805
16.269;0.33002;-0.002091751
16.302;0.328655;0.002568182
16.335;0.329653;0.01726936
16.368;0.331613;-0.011975589
16.401;0.328428;-0.030923401
16.434;0.32813;-0.012861111
16.467;0.328393;-0.011416667
16.5;0.327045;-0.000825758
16.533;0.328393;0.006140572
16.566;0.32792;0.00212963
16.599;0.328077;0.008430135
16.632;0.328498;0.010510943
16.665;0.329408;-0.003403199
16.698;0.328813;-0.030826599
16.731;0.326222;-0.027453704
16.764;0.326607;-0.010593434
16.797;0.325802;0.000577441
16.83;0.326555;0.012771886
16.863;0.327377;0.006568182
16.896;0.326502;0.012762626
16.929;0.327535;0.033110269
16.962;0.329688;0.026433502
16.995;0.330143;-0.001752525
17.028;0.328918;-0.014219697
17.061;0.32806;0.002750842
17.094;0.329775;0.005188552
17.127;0.329128;-0.008260101
17.16;0.328288;-0.000252525
17.193;0.328585;0.018457071
17.226;0.330913;0.00179798
17.259;0.329233;-0.028276094
17.292;0.327762;-0.023809764
17.325;0.32701;-0.000616162
17.358;0.32778;0.022201178
17.391;0.329705;0.011788721
17.424;0.328603;-0.004699495
17.457;0.32883;-0.010656566
17.49;0.3289;-0.030588384
17.523;0.325942;-0.025801347
17.556;0.323736;0.061103535
17.589;0.333959;0.046444444
17.622;0.32904;-0.02765404
17.655;0.328848;-0.024002525
17.688;0.327622;-0.020053872
17.721;0.32743;-0.004815657
17.754;0.32757;-0.002139731
17.787;0.327307;-0.000488215
17.82;0.32841;-0.021319865
17.853;0.325049;-0.018429293
17.886;0.326625;5.89E-05
17.919;0.325259;0.015453704
17.952;0.327885;0.024487374
17.985;0.327062;0.02375
18.018;0.32939;0.020970539
18.051;0.329618;-0.011340067
18.084;0.328218;-0.029825758
18.117;0.326169;-0.009226431
18.15;0.32764;0.014176768
18.183;0.32792;0.016191077
18.216;0.328725;0.012816498
18.249;0.32918;-0.003462121
18.282;0.328655;-0.019356902
18.315;0.32701;-0.010740741
18.348;0.326887;0.023617845
18.381;0.329968;0.020850168
18.414;0.329513;-0.015208754
18.447;0.328042;-0.030631313
18.48;0.326695;-0.020507576
18.513;0.326852;-0.008353535
18.546;0.325207;0.024771044
18.579;0.329233;0.036156566
18.612;0.329408;0.000642256
18.645;0.327902;-0.003289562
18.678;0.32869;0.005305556
18.711;0.329145;-0.004387205
18.744;0.328025;-0.005518519
18.777;0.328498;-0.000364478
18.81;0.328393;-0.002994108
18.843;0.32806;0.000672559
18.876;0.3282;0.008851852
18.909;0.329005;0.006983165
18.942;0.32904;-0.006375421
18.975;0.328568;-0.019240741
19.008;0.327605;-0.024287037
19.041;0.326204;-0.006554714
19.074;0.32666;0.024553872
19.107;0.328568;0.032326599
19.14;0.329758;0.01283165
19.173;0.330003;-0.022571549
19.206;0.32673;-0.01803367
19.239;0.328323;0.002895623
19.272;0.327832;0.0028367
19.305;0.328042;0.010127104
19.338;0.329163;-0.002659933
19.371;0.328603;-0.028806397
19.404;0.325942;-0.02294697
19.437;0.325784;0.014941077
19.47;0.329373;-0.003811448
19.503;0.325522;-0.021023569
19.536;0.325277;0.025743266
19.569;0.328428;0.042287037
19.602;0.329898;0.012848485
19.635;0.328638;-0.008765152
19.668;0.328673;-0.014573232
19.701;0.328708;-0.038166667
19.734;0.325049;-0.029853535
19.767;0.325032;0.01704798
19.8;0.32799;0.018223064
19.833;0.328305;-0.032891414
19.866;0.323666;-0.032034512
19.899;0.325049;-0.000395623
19.932;0.324839;0.006090067
19.965;0.325732;0.005457912
19.998;0.324682;0.013898148
20.031;0.326345;0.029805556
20.064;0.327675;0.019135522
20.097;0.327535;0.009218013
20.13;0.327902;0.008602694
20.163;0.328095;0.008680135
20.196;0.32834;0.011181818
20.229;0.32953;-0.003063131
20.262;0.32806;-0.012813973
20.295;0.32743;0.007886364
20.328;0.328778;0.023043771
20.361;0.330458;0.000810606
20.394;0.328463;-0.014970539
20.427;0.328445;-0.004156566
20.46;0.328813;-0.006854377
20.493;0.327657;-0.001195286
20.526;0.329093;-0.006027778
20.559;0.327517;-0.016212121
20.592;0.327307;-0.006969697
20.625;0.327062;0.002077441
20.658;0.327412;0.013483165
20.691;0.328515;0.010712963
20.724;0.327622;0.018229798
20.757;0.329513;0.026305556
20.79;0.330791;-0.003171717
20.823;0.3296;-0.037017677
20.856;0.326887;-0.031090909
20.889;0.326169;0.013942761
20.922;0.328813;0.031357744
20.955;0.32939;0.0138367
20.988;0.330651;-0.028908249
21.021;0.326572;-0.04601936
21.054;0.325574;-0.006597643
21.087;0.326905;0.017568182
21.12;0.32729;0.024518519
21.153;0.328638;0.025146465
21.186;0.32988;0.001338384
21.219;0.327185;0.014366162
21.252;0.331298;0.0148367
21.285;0.329548;-0.019568182
21.318;0.328865;-0.023801347
21.351;0.328042;-0.026391414
21.384;0.325959;0.001669192
21.417;0.32848;0.017880471
21.45;0.329303;-0.021358586
21.483;0.326275;-0.039457912
21.516;0.325312;-0.021339226
21.549;0.324454;0.010784512
21.582;0.32708;0.015411616
21.615;0.326187;-0.001298822
21.648;0.326467;-0.004994108
21.681;0.325522;0.004155724
21.714;0.326082;0.029748316
21.747;0.3275;0.051258418
21.78;0.331543;0.020113636
21.813;0.328498;-0.004846801
21.846;0.329285;0.016531987
21.879;0.330826;0.011729798
21.912;0.330668;-0.007970539
21.945;0.328813;0.003463805
21.978;0.332086;-0.011330808
22.011;0.328743;-0.039548822
22.044;0.326887;-0.001328283
22.077;0.329338;0.02033165
22.11;0.3289;0.022407407
22.143;0.331438;0.004127946
22.176;0.330038;-0.036888889
22.209;0.32701;-0.026341751
22.242;0.328533;-0.017950337
22.275;0.326467;-0.021520202
22.308;0.326064;0.00102862
22.341;0.326922;0.013645623
22.374;0.326957;0.026833333
22.407;0.328865;0.032861953
22.44;0.329513;0.027572391
22.473;0.330511;0.020611111
22.506;0.331333;-0.000973906
22.539;0.331736;-0.052007576
22.572;0.32645;-0.062944444
22.605;0.325872;-0.026686027
22.638;0.325592;-0.0060867
22.671;0.325732;0.010340067
22.704;0.325364;0.040489899
22.737;0.329023;0.051127104
22.77;0.331333;-0.005145623
22.803;0.327132;-0.019579966
22.836;0.32841;0.007592593
22.869;0.3275;0.037399832
22.902;0.332979;0.012819865
22.935;0.329793;-0.048091751
