# posição x = 0.80 m;;
tempo [s];Z [m];w [m/s]
3.267;0.322095;0.016111111
3.3;0.322374;-0.019857744
3.333;0.319771;-0.030308923
3.366;0.319771;-0.023159933
3.399;0.318059;-0.008452862
3.432;0.319352;0.003265993
3.465;0.319055;-0.004840909
3.498;0.318251;0.00585101
3.531;0.319247;0.019044613
3.564;0.320365;0.014061448
3.597;0.320243;0.005195286
3.63;0.319387;0.027106061
3.663;0.323388;0.015043771
3.696;0.320802;-0.0089133
3.729;0.321833;-0.010414141
3.762;0.320732;-0.024827441
3.795;0.319614;-0.019711279
3.828;0.318967;-0.002091751
3.861;0.319369;0.018899832
3.894;0.320662;0.026460438
3.927;0.321763;0.015588384
3.96;0.321483;0.008645623
3.993;0.321955;0.017382155
4.026;0.322339;0.029428451
4.059;0.322881;0.059873737
4.092;0.330254;-0.011000842
4.125;0.322077;-0.078412458
4.158;0.321012;-0.040897306
4.191;0.320103;-0.013606902
4.224;0.320697;0.004101852
4.257;0.320732;0.005925084
4.29;0.320959;0.008630471
4.323;0.321448;0.005545455
4.356;0.321658;-0.005983165
4.389;0.321029;-0.01547138
4.422;0.320103;-0.009869529
4.455;0.319963;0.006559764
4.488;0.321029;0.010122054
4.521;0.321204;-0.00326431
4.554;0.320592;-0.011821549
4.587;0.320418;-0.016997475
4.62;0.318793;-0.005915825
4.653;0.319701;0.011956229
4.686;0.321536;-0.016542088
4.719;0.317797;-0.022573232
4.752;0.317972;0.022410774
4.785;0.320365;0.03998569
4.818;0.32206;0.017946128
4.851;0.321641;-0.010675084
4.884;0.320715;-0.021622896
4.917;0.319404;-0.008501684
4.95;0.320278;0.004740741
4.983;0.320156;0.006178451
5.016;0.320348;0.012925084
5.049;0.321606;0.003229798
5.082;0.320819;-0.011309764
5.115;0.320086;-0.005643098
5.148;0.320086;0.007584175
5.181;0.321186;0.00787963
5.214;0.321501;-0.013693603
5.247;0.31867;0.003265152
5.28;0.321693;0.020493266
5.313;0.321641;-0.002718013
5.346;0.320872;-0.011310606
5.379;0.32068;-0.014462121
5.412;0.319631;-0.006505051
5.445;0.320068;0.006574916
5.478;0.3204;0.008046296
5.511;0.320837;0.002690236
5.544;0.321291;-0.020373737
5.577;0.318338;-0.013988215
5.61;0.319998;0.004544613
5.643;0.319561;0.001709596
5.676;0.319247;0.016888889
5.709;0.321361;0.012726431
5.742;0.321012;-0.012982323
5.775;0.31916;-0.005899832
5.808;0.320435;0.007308081
5.841;0.320383;0.003101852
5.874;0.320365;0.001543771
5.907;0.320977;-0.012706229
5.94;0.319876;-0.033916667
5.973;0.317325;-0.016648148
6.006;0.318915;0.000385522
6.039;0.317308;0.018707071
6.072;0.320243;0.031039562
6.105;0.320487;0.012395623
6.138;0.320662;0.00393266
6.171;0.320348;0.005563973
6.204;0.32075;0.015040404
6.237;0.32171;0.011630471
6.27;0.322392;-0.014614478
6.303;0.320907;-0.040751684
6.336;0.318024;-0.02247138
6.369;0.318391;0.022709596
6.402;0.321606;0.016590067
6.435;0.320016;-0.005899832
6.468;0.319806;0.004441919
6.501;0.320645;0.007106902
6.534;0.320453;0.005572391
6.567;0.321466;-0.009549663
6.6;0.319876;-0.025447811
6.633;0.319037;-0.019238215
6.666;0.318478;-0.007098485
6.699;0.318199;0.014577441
6.732;0.319981;0.020099327
6.765;0.32026;0.006613636
6.798;0.319998;0.002957071
6.831;0.319806;0.013340909
6.864;0.321361;0.013648148
6.897;0.321658;-0.009340067
6.93;0.319369;-0.001190236
6.963;0.321693;0.004974747
6.996;0.321169;-0.021410774
7.029;0.318653;-0.006659933
7.062;0.320086;0.029633838
7.095;0.321431;0.041837542
7.128;0.32199;0.065576599
7.161;0.329433;-0.006573232
7.194;0.321396;-0.072325758
7.227;0.32061;-0.031455387
7.26;0.320086;-0.001826599
7.293;0.320627;0.026911616
7.326;0.322829;0.022411616
7.359;0.322811;-0.00253367
7.392;0.322077;-0.014276094
7.425;0.321606;-0.017054714
7.458;0.320907;-0.014677609
7.491;0.320278;-0.001606061
7.524;0.320697;0.013719697
7.557;0.321466;0.019706229
7.59;0.322479;0.009972222
7.623;0.322497;-0.011324074
7.656;0.321623;-0.028755051
7.689;0.320068;-0.029340909
7.722;0.319142;-0.012765152
7.755;0.319177;0.006207071
7.788;0.319911;0.014218013
7.821;0.320487;0.012041246
7.854;0.320819;0.00356229
7.887;0.320138;0.008725589
7.92;0.322392;-0.008530303
7.953;0.319107;-0.013458754
7.986;0.32026;0.01151936
8.019;0.321309;0.000399832
8.052;0.320505;-0.014872054
8.085;0.319666;-0.015191919
8.118;0.318985;-0.000643939
8.151;0.320051;0.006085017
8.184;0.319666;0.003494108
8.217;0.319596;0.014426768
8.25;0.321815;-0.00148064
8.283;0.319422;-0.015677609
8.316;0.31867;0.022071549
8.349;0.322846;0.011867845
8.382;0.319596;-0.00360101
8.415;0.321658;0.000653199
8.448;0.320872;-0.021643098
8.481;0.31923;-0.016266835
8.514;0.31881;0.013323232
8.547;0.321344;0.014338384
8.58;0.319771;0.01060101
8.613;0.321763;0.012058923
8.646;0.321658;-0.012223064
8.679;0.319509;0.000675084
8.712;0.321658;0.014262626
8.745;0.321448;0.0045
8.778;0.321518;0.002683502
8.811;0.321676;-0.003423401
8.844;0.321763;-0.021505892
8.877;0.32033;-0.038917508
8.91;0.31874;-0.04052862
8.943;0.316347;-0.006027778
8.976;0.318478;0.026576599
9.009;0.31923;0.028515152
9.042;0.32026;0.027027778
9.075;0.321396;0.010061448
9.108;0.321431;-0.016808923
9.141;0.320103;-0.034645623
9.174;0.317273;-0.001951178
9.207;0.319859;0.035339226
9.24;0.321134;0.031895623
9.273;0.322165;0.017378788
9.306;0.322479;-0.005343434
9.339;0.321623;-0.021548822
9.372;0.320522;-0.020327441
9.405;0.320225;-0.014529461
9.438;0.318967;0.004241582
9.471;0.321134;0.005126263
9.504;0.32068;-0.02687963
9.537;0.318007;-0.023946128
9.57;0.317849;0.011939394
9.603;0.319789;0.024587542
9.636;0.320033;0.019525253
9.669;0.321221;0.006132155
9.702;0.320592;-0.00996633
9.735;0.320086;-0.012630471
9.768;0.319212;-0.000473064
9.801;0.320627;-0.001452862
9.834;0.31923;-0.008058081
9.867;0.319876;-0.010285354
9.9;0.319334;-0.027575758
9.933;0.316906;-0.0124133
9.966;0.31722;0.034999158
9.999;0.320627;0.044871212
10.032;0.321256;0.023608586
10.065;0.3222;-0.001308081
10.098;0.320435;-0.006917508
10.131;0.321151;0.004924242
10.164;0.321483;-0.000128788
10.197;0.321169;-0.005335859
10.23;0.320767;-0.002488215
10.263;0.320889;0.003631313
10.296;0.321326;0.001398148
10.329;0.321186;-0.007112795
10.362;0.320715;-0.011069024
10.395;0.320313;-0.011914141
10.428;0.319544;-0.003824916
10.461;0.320942;-0.017900673
10.494;0.318443;-0.033502525
10.527;0.317797;-0.022366162
10.56;0.316906;-0.006001684
10.593;0.316731;0.028691077
10.626;0.319439;0.043212121
10.659;0.320418;0.032475589
10.692;0.321868;0.011600168
10.725;0.321064;-0.006239899
10.758;0.320627;-0.001484848
10.791;0.321134;-0.001804714
10.824;0.321047;-0.01312037
10.857;0.320487;-0.030294613
10.89;0.317675;-0.011362795
10.923;0.320156;-0.000828283
10.956;0.317919;0.008257576
10.989;0.319998;0.02910101
11.022;0.319334;0.055636364
11.055;0.326742;0.005433502
11.088;0.319754;-0.04662963
11.121;0.320051;-0.008503367
11.154;0.320435;0.003229798
11.187;0.321518;-0.009811448
11.22;0.318775;-0.00270202
11.253;0.320313;0.02901936
11.286;0.322252;0.020944444
11.319;0.322235;-0.001337542
11.352;0.321466;-0.008005051
11.385;0.321029;0.004597643
11.418;0.322112;0.008217172
11.451;0.322077;-0.001324074
11.484;0.322374;-0.019938552
11.517;0.319841;-0.015540404
11.55;0.321099;-0.003380471
11.583;0.320505;-0.01223569
11.616;0.319841;-0.010103535
11.649;0.319684;-0.00454798
11.682;0.319631;-0.000489899
11.715;0.319631;0.002442761
11.748;0.320208;-0.006265152
11.781;0.319299;-0.015354377
11.814;0.318705;-0.012271886
11.847;0.318007;0.006140572
11.88;0.319789;0.0089133
11.913;0.317937;0.026440236
11.946;0.321833;0.034232323
11.979;0.321134;0.016582492
12.012;0.322339;0.01135101
12.045;0.322252;-0.003321549
12.078;0.32199;-0.01072138
12.111;0.320889;-0.003483165
12.144;0.321763;0.005093434
12.177;0.322392;-0.014099327
12.21;0.319824;-0.008189394
12.243;0.321274;0.012205387
12.276;0.321536;0.011146465
12.309;0.321903;0.009055556
12.342;0.322322;-0.000344276
12.375;0.322479;-0.021666667
12.408;0.319893;-0.018335859
12.441;0.32061;0.002387205
12.474;0.321536;-0.012577441
12.507;0.319299;-0.016340067
12.54;0.319911;-0.007041246
12.573;0.319282;-0.006042929
12.606;0.31909;0.005425084
12.639;0.319736;0.013058081
12.672;0.320435;0.009225589
12.705;0.320086;0.009224747
12.738;0.320907;0.007796296
12.771;0.321641;-0.019117845
12.804;0.320086;-0.053563973
12.837;0.31605;-0.031830808
12.87;0.31722;0.013587542
12.903;0.317832;0.036710438
12.936;0.320313;0.037234848
12.969;0.321064;0.012877104
13.002;0.320819;-0.002723064
13.035;0.3204;-0.004734848
13.068;0.32026;0.002825758
13.101;0.320732;0.007814815
13.134;0.320715;0.013015152
13.167;0.321745;0.012296296
13.2;0.321973;-0.000422559
13.233;0.321606;-0.009005892
13.266;0.320924;-0.005726431
13.299;0.320854;0.007400673
13.332;0.32213;0.002903199
13.365;0.321239;-0.006821549
13.398;0.321012;-0.001590909
13.431;0.321326;-0.001340909
13.464;0.321466;-0.013897306
13.497;0.320173;-0.019337542
13.53;0.319649;-0.010128788
13.563;0.319195;0.006840909
13.596;0.320785;0.007113636
13.629;0.320138;-0.005521886
13.662;0.319474;0.002481481
13.695;0.320662;0.001614478
13.728;0.320487;-0.019294613
13.761;0.318321;-0.014720539
13.794;0.319037;0.002455387
13.827;0.319596;-0.00658165
13.86;0.318234;-0.007962963
13.893;0.318863;-0.004453704
13.926;0.318269;-0.004854377
13.959;0.317762;0.015457071
13.992;0.318933;0.042003367
14.025;0.321641;0.038394781
14.058;0.322287;0.010982323
14.091;0.321798;-0.00363468
14.124;0.321588;-0.00473569
14.157;0.321431;-0.002702862
14.19;0.321536;-0.002101852
14.223;0.321571;-0.009989899
14.256;0.320225;-0.001441919
14.289;0.32213;-0.007260943
14.322;0.319422;-0.005045455
14.355;0.321029;0.013911616
14.388;0.321763;-0.002998316
14.421;0.320872;-0.02226431
14.454;0.319457;-0.019590909
14.487;0.319876;-0.019138047
14.52;0.317185;0.005429293
14.553;0.320453;0.024415825
14.586;0.320732;-0.005558923
14.619;0.318304;0.006748316
14.652;0.321256;0.01612963
14.685;0.3204;0.001445286
14.718;0.320645;0.001505051
14.751;0.321012;-0.012234848
14.784;0.319824;-0.022227273
14.817;0.31888;-0.016141414
14.85;0.31867;-0.005105219
14.883;0.319107;-0.00721633
14.916;0.31757;0.006074916
14.949;0.319666;0.014531145
14.982;0.318793;0.013635522
15.015;0.320697;0.009180135
15.048;0.320156;-0.013497475
15.081;0.318269;0.003024411
15.114;0.3204;0.018641414
15.147;0.320662;0.006335017
15.18;0.320295;0.004955387
15.213;0.320889;0.004959596
15.246;0.320767;0.003417508
15.279;0.321012;0.00477862
15.312;0.320994;0.008097643
15.345;0.321518;0.011689394
15.378;0.322042;0.007357744
15.411;0.32213;0.000123737
15.444;0.321868;-0.002148148
15.477;0.321623;0.005013468
15.51;0.322392;0.007
15.543;0.322479;-0.000909091
15.576;0.322235;-0.003996633
15.609;0.321641;0.003406566
15.642;0.322147;0.015773569
15.675;0.325152;-0.032957071
15.708;0.319212;-0.061425926
15.741;0.318688;-0.026176768
15.774;0.318356;-0.006106061
15.807;0.318216;0.014290404
15.84;0.319561;0.020281145
15.873;0.321099;-0.013116162
15.906;0.318111;-0.029968855
15.939;0.31757;-0.006850168
15.972;0.317762;0.016071549
16.005;0.319771;0.011306397
16.038;0.318548;0.003556397
16.071;0.319072;0.017616162
16.104;0.319963;0.024102694
16.137;0.321483;0.00876431
16.17;0.320819;-0.015425926
16.203;0.319893;-0.022464646
16.236;0.318793;-0.014170034
16.269;0.318566;0.006483165
16.302;0.32026;0.001440236
16.335;0.318269;0.003792929
16.368;0.32019;0.01248569
16.401;0.320086;-0.001925084
16.434;0.319369;0.002515993
16.467;0.319719;0.019741582
16.5;0.321012;0.027340067
16.533;0.322095;0.017294613
16.566;0.322829;-0.01114899
16.599;0.320802;-0.024340909
16.632;0.320313;-0.012060606
16.665;0.320208;-0.002385522
16.698;0.3204;-0.001604377
16.731;0.3204;-0.01061532
16.764;0.320418;-0.036311448
16.797;0.316853;-0.031632997
16.83;0.317605;-0.003832492
16.863;0.317378;0.006793771
16.896;0.317203;0.032850168
16.929;0.320767;0.024806397
16.962;0.320365;-0.020132997
16.995;0.317098;-0.007348485
17.028;0.319457;0.017651515
17.061;0.319719;0.010545455
17.094;0.319789;0.010425084
17.127;0.319876;0.02002862
17.16;0.321571;0.018792929
17.193;0.321728;0.001479798
17.226;0.321186;-0.003929293
17.259;0.321186;-0.001950337
17.292;0.321082;0.002355219
17.325;0.321553;-0.000707071
17.358;0.320715;0.001981481
17.391;0.322636;-0.018639731
17.424;0.319299;-0.032662458
17.457;0.319142;-0.011056397
17.49;0.318915;0.003589226
17.523;0.319596;0.009829125
17.556;0.320156;-0.002377946
17.589;0.320243;-0.031827441
17.622;0.316504;-0.020914141
17.655;0.317727;0.019750842
17.688;0.319579;0.017501684
17.721;0.319125;0.006849327
17.754;0.319299;0.009143939
17.787;0.320068;0.003414141
17.82;0.320138;-0.014866162
17.853;0.318426;-0.013679293
17.886;0.318181;0.012362795
17.919;0.319596;0.027513468
17.952;0.322077;-0.010412458
17.985;0.318408;-0.03447138
18.018;0.317814;-0.006027778
18.051;0.317849;0.029461279
18.084;0.320837;0.036576599
18.117;0.321186;0.014164141
18.15;0.321536;-0.004587542
18.183;0.320662;-0.01563468
18.216;0.319911;-0.007811448
18.249;0.319893;0.006426768
18.282;0.320767;0.008196128
18.315;0.321134;-0.009483165
18.348;0.320051;-0.025254209
18.381;0.31881;-0.024183502
18.414;0.318338;-0.016822391
18.447;0.318094;-0.01421633
18.48;0.316574;0.009662458
18.513;0.318024;0.048867845
18.546;0.321396;0.044997475
18.579;0.321745;0.017997475
18.612;0.322042;0.00106229
18.645;0.321658;-0.009949495
18.678;0.321239;-0.014952862
18.711;0.32054;-0.016249158
18.744;0.320418;-0.020649832
18.777;0.318915;-0.016106902
18.81;0.318356;0.012029461
18.843;0.3204;0.021459596
18.876;0.321082;-0.003574916
18.909;0.319474;-0.013580808
18.942;0.319701;-0.009989057
18.975;0.318967;-0.007144781
19.008;0.31895;0.003256734
19.041;0.319492;0.00427862
19.074;0.319299;0.00423569
19.107;0.319824;0.00248569
19.14;0.319072;0.008498316
19.173;0.320645;0.008570707
19.206;0.320487;-0.01244697
19.239;0.318635;-0.006790404
19.272;0.320313;-0.006130471
19.305;0.319404;-0.03054798
19.338;0.316294;-0.005806397
19.371;0.31902;0.019622054
19.404;0.319212;0.006871212
19.437;0.318496;0.015239899
19.47;0.320086;0.024942761
19.503;0.320907;0.017529461
19.536;0.320872;0.015590909
19.569;0.321973;0.011178451
19.602;0.322532;-0.016090909
19.635;0.320086;-0.022948653
19.668;0.320889;-0.024239899
19.701;0.318723;-0.026368687
19.734;0.318146;-0.002260943
19.767;0.318601;0.018447811
19.8;0.320348;0.013104377
19.833;0.320121;-0.010531987
19.866;0.318793;-0.010948653
19.899;0.31867;0.007734848
19.932;0.319422;0.023724747
19.965;0.321431;0.007543771
19.998;0.319946;-0.009738215
20.031;0.319998;-0.008176768
20.064;0.319055;0.002737374
20.097;0.321099;-0.006103535
20.13;0.318723;-0.016811448
20.163;0.318443;0.011473064
20.196;0.320348;0.019079125
20.229;0.320051;0.016824074
20.262;0.321204;0.014835859
20.295;0.32185;-0.008733165
20.328;0.320785;-0.032055556
20.361;0.318566;-0.022840067
20.394;0.318199;0.015321549
20.427;0.32054;0.029205387
20.46;0.321274;0.011658249
20.493;0.320819;0.003515152
20.526;0.321047;0.007061448
20.559;0.321361;0.010704545
20.592;0.321955;0.009400673
20.625;0.322008;0.006543771
20.658;0.322252;0.006069024
20.691;0.322549;0.001277778
20.724;0.322584;-0.00989899
20.757;0.321815;-0.018469697
20.79;0.321064;-0.018788721
20.823;0.320418;-0.014747475
20.856;0.320383;-0.016446128
20.889;0.319404;-0.018782828
20.922;0.318426;-0.002823232
20.955;0.319317;0.010217172
20.988;0.319666;0.007394781
21.021;0.319998;-0.001746633
21.054;0.319579;-0.011670875
21.087;0.318601;-0.005396465
21.12;0.319282;-0.001077441
21.153;0.319177;-0.009059764
21.186;0.318391;-0.009396465
21.219;0.317098;0.02337037
21.252;0.321344;0.02137963
21.285;0.319963;-0.01834596
21.318;0.318111;-0.008383838
21.351;0.319631;-0.00196633
21.384;0.318094;0.004755051
21.417;0.319876;0.012958754
21.45;0.319422;0.008440236
21.483;0.319474;0.02535101
21.516;0.322025;0.016042088
21.549;0.321483;-0.013355219
21.582;0.319963;-0.013347643
21.615;0.31923;0.021621212
21.648;0.322846;0.021249158
21.681;0.321431;-0.003706229
21.714;0.32192;-0.014557239
21.747;0.321047;-0.035914141
21.78;0.318443;-0.027325758
21.813;0.318601;-0.002296296
21.846;0.319963;-0.014227273
21.879;0.316853;-0.006777778
21.912;0.318094;0.033606902
21.945;0.320924;0.025386364
21.978;0.320243;0.00343266
22.011;0.321047;-0.018219697
22.044;0.318199;-0.01679798
22.077;0.319509;-0.001089226
22.11;0.31909;-0.009308081
22.143;0.318269;-0.000167508
22.176;0.319264;0.002084175
22.209;0.317954;0.016459596
22.242;0.321099;0.011150673
22.275;0.318793;0.001690236
22.308;0.320557;0.006164141
22.341;0.320086;-0.011715488
22.374;0.319754;-0.024602694
22.407;0.317675;-0.015649832
22.44;0.317762;0.020454545
22.473;0.319649;0.037223064
22.506;0.321204;0.024414141
22.539;0.32227;-0.015092593
22.572;0.319212;-0.028244108
22.605;0.31874;0.003276094
22.638;0.320487;0.011049663
22.671;0.320016;0.004948653
22.704;0.320383;0.003602694
22.737;0.3204;-0.002632997
22.77;0.321047;-0.028622054
22.803;0.317884;-0.033758418
22.836;0.317779;-0.007677609
22.869;0.316469;0.04139899
22.902;0.321483;0.062399832
22.935;0.322706;0.023712963
22.968;0.322427;-0.002919192
23.001;0.321938;-0.014027778
23.034;0.321047;-0.00794697
23.067;0.321221;0.002892256
23.1;0.321693;0.000617003
23.133;0.32192;-0.0196633
23.166;0.320103;-0.032603535
23.199;0.319212;-0.028308081
23.232;0.318024;-0.014173401
23.265;0.317867;0.01003367
23.298;0.318933;0.025042929
23.331;0.320697;0.007997475
23.364;0.319387;-0.007855219
23.397;0.319404;-0.005589226
23.43;0.318828;0.004085859
23.463;0.320487;-0.004164983
23.496;0.317954;0.00138468
23.529;0.320103;0.018340909
23.562;0.320208;0.009294613
23.595;0.320365;0.008426768
23.628;0.320697;0.007548822
23.661;0.320942;0.005975589
23.694;0.321047;0.005204545
23.727;0.321361;0.001850168
23.76;0.321169;-0.001133838
23.793;0.321361;-0.005560606
23.826;0.32054;-0.002003367
23.859;0.321116;0.00451431
23.892;0.320837;0.008957912
23.925;0.322182;0.00098569
23.958;0.321396;-0.01876431
23.991;0.319841;-0.010530303
24.024;0.320505;0.003555556
24.057;0.320889;-0.001887205
24.09;0.320225;-0.006223064
24.123;0.320487;-0.012175926
24.156;0.319736;-0.022323232
24.189;0.318373;-0.0138367
24.222;0.317989;0.015577441
24.255;0.320103;0.027340909
24.288;0.320662;0.015049663
24.321;0.320645;0.011315657
24.354;0.321344;0.008606061
24.387;0.321309;0.004015993
24.42;0.321676;-0.002411616
24.453;0.321309;-0.012441919
24.486;0.320453;-0.012031145
24.519;0.320453;-0.009124579
24.552;0.320138;-0.011127104
24.585;0.319334;-0.003005051
24.618;0.319596;0.013575758
24.651;0.320732;0.016886364
24.684;0.320924;0.012476431
24.717;0.321641;0.004003367
24.75;0.321326;-0.007939394
24.783;0.320785;-0.010234007
24.816;0.320575;-0.009943603
24.849;0.320051;-0.005915825
24.882;0.320295;-0.004103535
24.915;0.319527;0.001558081
24.948;0.320592;-2.53E-06
24.981;0.320575;-0.02712037
25.014;0.318181;-0.035858586
25.047;0.316958;-0.009943603
25.08;0.317482;0.020398148
25.113;0.31881;0.036606902
25.146;0.320365;0.034091751
25.179;0.321588;0.013739057
25.212;0.321833;-0.019310606
25.245;0.319404;-0.025637205
25.278;0.31881;0.003984007
25.311;0.32019;0.019548822
25.344;0.321309;0.00422138
25.377;0.320819;-0.022577441
25.41;0.318321;-0.009251684
25.443;0.320225;0.007851852
25.476;0.318775;0.026254209
25.509;0.322147;0.035377104
25.542;0.322567;0.003462963
25.575;0.321973;-0.019383838
25.608;0.320977;-0.032670034
25.641;0.319299;-0.027517677
25.674;0.318601;-0.006883838
25.707;0.319299;0.001438552
25.74;0.319282;-0.00376431
25.773;0.31888;-0.006797138
25.806;0.317814;0.013426768
25.839;0.320959;0.003900673
25.872;0.318758;-0.022001684
25.905;0.318111;-0.012502525
25.938;0.317727;0.0038367
25.971;0.318635;0.013662458
26.004;0.319212;0.006445286
26.037;0.319439;-0.010098485
26.07;0.31764;-0.004423401
26.103;0.318793;0.013481481
26.136;0.319404;0.017232323
26.169;0.318618;0.046691919
26.202;0.321815;0.083342593
26.235;0.328961;-0.002260101
26.268;0.320907;-0.068882155
26.301;0.320208;-0.026909933
26.334;0.320121;-0.001542088
26.367;0.320645;0.014441077
26.4;0.321868;0.003057239
26.433;0.320313;0.00245202
26.466;0.322025;0.001596801
26.499;0.321116;-0.014928451
26.532;0.320208;-0.009601852
26.565;0.320295;0.000988215
26.598;0.32054;0.005624579
26.631;0.32075;0.005664141
26.664;0.321309;-0.005681818
26.697;0.3204;-0.017610269
26.73;0.319701;-0.016958754
26.763;0.319212;-0.011840067
26.796;0.318705;-0.000441077
26.829;0.319107;0.011344276
26.862;0.320086;0.005986532
26.895;0.319666;-0.00423569
26.928;0.319387;-0.005131313
26.961;0.319247;0.000409933
26.994;0.319544;0.002880471
27.027;0.318408;0.027622054
27.06;0.322934;0.011691919
27.093;0.319998;-0.024991582
27.126;0.319439;-0.015383838
27.159;0.319142;-0.006926768
27.192;0.319107;0.000340909
27.225;0.319317;0.00139899
27.258;0.319736;-0.007702862
27.291;0.317937;0.00328367
27.324;0.319055;0.033208754
27.357;0.322567;0.001101852
27.39;0.319387;-0.038184343
27.423;0.318146;-0.027635522
27.456;0.31743;-0.00695202
27.489;0.317238;0.026402357
27.522;0.319824;0.0366633
27.555;0.321169;0.006555556
27.588;0.320138;-0.019824916
27.621;0.318199;-0.0029133
27.654;0.319509;0.027733165
27.687;0.321361;0.025218855
27.72;0.321448;0.012545455
27.753;0.321728;0.008945286
27.786;0.32206;0.006456229
27.819;0.322147;0.005474747
27.852;0.32227;0.007784512
27.885;0.322794;0.005441077
27.918;0.322864;-0.007652357
27.951;0.322741;-0.032563131
27.984;0.321396;-0.069483165
28.017;0.316155;-0.050468855
28.05;0.316714;0.006574074
28.083;0.317972;0.030395623
28.116;0.319352;0.032760943
28.149;0.32033;0.022280303
28.182;0.321239;-0.001292088
28.215;0.320278;-0.023018519
28.248;0.319282;-0.030096801
28.281;0.317115;-0.004903199
28.314;0.319264;0.014662458
28.347;0.318967;0.011622896
28.38;0.319509;0.019080808
28.413;0.320348;0.021838384
28.446;0.321186;0.019218013
28.479;0.321588;0.015236532
28.512;0.322252;0.009412458
28.545;0.322409;-0.000290404
28.578;0.321833;-0.000877946
28.611;0.3222;0.001599327
28.644;0.322776;-0.014051347
28.677;0.320854;-0.019958754
28.71;0.32033;0.00048569
28.743;0.322339;-0.012598485
28.776;0.319719;-0.029835017
28.809;0.318583;-0.00385101
28.842;0.320121;0.007323232
28.875;0.319841;-0.000329125
28.908;0.319631;0.002103535
28.941;0.319981;0.00364899
28.974;0.319544;0.012468855
29.007;0.321553;0.002867845
29.04;0.320103;-0.015908249
29.073;0.31909;-0.001025253
29.106;0.32068;-0.001794613
29.139;0.319841;-0.021265152
29.172;0.318269;-0.014632155
29.205;0.318164;0.009159091
29.238;0.319317;0.021922559
29.271;0.320889;0.000218855
29.304;0.318985;-0.012779461
29.337;0.319212;-0.003693603
29.37;0.318373;0.015841751
29.403;0.320907;0.01993266
29.436;0.320383;0.00486532
29.469;0.32026;0.011675926
29.502;0.321431;0.010726431
29.535;0.321641;-0.005395623
29.568;0.32061;-0.010973906
29.601;0.32054;-0.00551936
29.634;0.320522;-0.003468013
29.667;0.319859;0.009813973
