# posição x = 0.0 m
tempo [s];Z [m];w [m/s]
4.323;0.374637;-0.012092593
4.356;0.373237;-0.00041835
4.389;0.375126;-0.001839226
4.422;0.373482;-0.011697811
4.455;0.37399;-0.011276094
4.488;0.37259;-0.00531734
4.521;0.372905;0.017979798
4.554;0.374532;0.019568182
4.587;0.375424;-0.010664983
4.62;0.373062;-0.021630471
4.653;0.37315;-0.009111953
4.686;0.372415;0.007085859
4.719;0.374025;0.0126633
4.752;0.373727;0.005723906
4.785;0.373972;0.007376263
4.818;0.373832;0.01641835
4.851;0.376176;0.000416667
4.884;0.37378;-0.014589226
4.917;0.373535;0.011451178
4.95;0.376001;0.002867003
4.983;0.373902;-0.007231481
5.016;0.374269;0.010737374
5.049;0.374812;0.021560606
5.082;0.376946;0.000893939
5.115;0.375266;-0.030906566
5.148;0.37343;-0.022760101
5.181;0.373395;-0.003771886
5.214;0.373447;0.011468855
5.247;0.375109;0.000489899
5.28;0.372783;0.003782828
5.313;0.375406;0.00491835
5.346;0.373955;-0.013367003
5.379;0.373692;-0.010790404
5.412;0.372993;-0.002425926
5.445;0.374025;-0.004526094
5.478;0.372765;-0.009623737
5.511;0.373097;-0.006172559
5.544;0.372415;-0.002294613
5.577;0.372345;0.015805556
5.61;0.37385;0.022090909
5.643;0.374812;0.002587542
5.676;0.373482;-0.004699495
5.709;0.373937;0.002065657
5.742;0.374025;0.001737374
5.775;0.374112;-0.000183502
5.808;0.373517;0.009107744
5.841;0.375196;0.004340909
5.874;0.374059;-0.00651936
5.907;0.374899;-0.019327441
5.94;0.371943;-0.010747475
5.973;0.373762;0.009878788
6.006;0.373902;-0.002018519
6.039;0.373132;-0.002647306
6.072;0.373465;0.001683502
6.105;0.373605;0.000585859
6.138;0.373202;0.006757576
6.171;0.373605;0.020628788
6.204;0.375546;0.009174242
6.237;0.374917;-0.019713805
6.27;0.37294;-0.015846801
6.303;0.373482;0.002680976
6.336;0.373605;0.010218855
6.369;0.373517;0.028549663
6.402;0.376946;0.007228114
6.435;0.374724;-0.030749158
6.468;0.373062;-0.021585017
6.501;0.372835;0.002845118
6.534;0.374077;0.010175084
6.567;0.373482;0.013726431
6.6;0.374917;0.015816498
6.633;0.375424;-0.004552189
6.666;0.374042;-0.009307239
6.699;0.374252;-0.001327441
6.732;0.374234;0.001107744
6.765;0.375022;-0.014306397
6.798;0.372818;-0.017570707
6.831;0.373482;-0.009621212
6.864;0.3721;0.000973906
6.897;0.37364;0.008820707
6.93;0.373412;-0.003107744
6.963;0.372975;-0.003943603
6.996;0.37301;-0.001132155
7.029;0.373045;0.001063131
7.062;0.372818;0.008877104
7.095;0.373447;0.017579966
7.128;0.374987;0.00022138
7.161;0.373972;-0.028994949
7.194;0.371593;-0.019936027
7.227;0.372258;0.002987374
7.26;0.372485;0.009332492
7.293;0.372695;0.019449495
7.326;0.374339;0.013239899
7.359;0.372888;0.022054714
7.392;0.376123;0.021521044
7.425;0.375336;-0.004589226
7.458;0.374707;-0.004946128
7.491;0.375126;-0.008213805
7.524;0.374917;-0.026058081
7.557;0.37252;-0.021082492
7.59;0.372923;0.00131229
7.623;0.373185;0.008698653
7.656;0.37343;0.01511532
7.689;0.375161;-0.003007576
7.722;0.372765;-0.009820707
7.755;0.373167;0.016095118
7.788;0.375389;0.003226431
7.821;0.373587;-0.014782828
7.854;0.373657;-0.013026094
7.887;0.372538;-0.003441919
7.92;0.372678;0.023686027
7.953;0.375266;0.020360269
7.986;0.375074;-0.008947811
8.019;0.372923;0.002087542
8.052;0.375126;0.01647138
8.085;0.375651;-0.008181818
8.118;0.373535;-0.008890572
8.151;0.374899;-0.004328283
8.184;0.373745;-0.009941919
8.217;0.373272;0.00662037
8.25;0.375231;-0.003293771
8.283;0.373395;-0.018500842
8.316;0.372538;0.001003367
8.349;0.3735;0.01958165
8.382;0.375319;0.000117003
8.415;0.373255;-0.01464899
8.448;0.373885;-0.016420034
8.481;0.371698;-0.001802189
8.514;0.373447;0.020965488
8.547;0.373622;0.027404882
8.58;0.376019;0.011909933
8.613;0.374444;-0.006808923
8.646;0.375056;-0.010246633
8.679;0.373622;-0.008207912
8.712;0.374025;0.005921717
8.745;0.374829;-0.001826599
8.778;0.374392;-0.020228114
8.811;0.372608;-0.014092593
8.844;0.372625;0.013058923
8.877;0.37378;0.031431818
8.91;0.376333;0.006930976
8.943;0.373972;-0.014223906
8.976;0.374269;-0.006301347
9.009;0.374182;-0.011322391
9.042;0.373097;-0.003900673
9.075;0.374112;-0.002940236
9.108;0.37301;-0.004354377
9.141;0.373745;-0.004165825
9.174;0.37287;-0.00665404
9.207;0.372993;-0.001414141
9.24;0.372765;0.003133838
9.273;0.37371;-0.004066498
9.306;0.37238;-0.007585859
9.339;0.372485;0.006498316
9.372;0.373028;0.014857744
9.405;0.374217;0.004233165
9.438;0.373132;-0.003964646
9.471;0.373517;-0.000513468
9.504;0.373377;-0.00296633
9.537;0.373028;0.001508418
9.57;0.37378;-0.001901515
9.603;0.37315;-0.010707071
9.636;0.372398;-0.002669192
9.669;0.373097;0.002474747
9.702;0.372888;0.00151936
9.735;0.37301;0.004576599
9.768;0.37273;0.017905724
9.801;0.374742;0.016226431
9.834;0.374322;-0.001005051
9.867;0.374479;-0.013148148
9.9;0.37343;-0.022244949
9.933;0.372083;-0.006758418
9.966;0.373115;0.007627104
9.999;0.3735;-0.001446128
10.032;0.372065;0.011323232
10.065;0.374882;0.006274411
10.098;0.372765;-0.005213805
10.131;0.374147;-0.00731734
10.164;0.372328;-0.010781987
10.197;0.373132;-0.003419192
10.23;0.372555;-0.007698653
10.263;0.371838;0.008628788
10.296;0.373587;0.009866162
10.329;0.37287;0.002241582
10.362;0.374077;-0.012494949
10.395;0.370999;-0.001574916
10.428;0.373325;0.025921717
10.461;0.374619;0.004662458
10.494;0.373237;-0.007506734
10.527;0.373605;-0.008214646
10.56;0.37259;-0.002992424
10.593;0.373412;0.003401515
10.626;0.37301;0.003666667
10.659;0.373482;0.005875421
10.692;0.373867;-0.00512037
10.725;0.3735;-0.021350168
10.758;0.371593;-0.015139731
10.791;0.371418;0.018992424
10.824;0.374304;0.016436869
10.857;0.372923;0.000709596
10.89;0.373762;-0.002696128
10.923;0.372975;-0.009877104
10.956;0.372643;-0.003342593
10.989;0.37273;0.003371212
11.022;0.37322;0.002344276
11.055;0.372783;0.001000842
11.088;0.37315;0.002131313
11.121;0.373762;-0.014414141
11.154;0.371366;-0.010643939
11.187;0.372013;0.019891414
11.22;0.374462;0.006845118
11.253;0.371943;0.004310606
11.286;0.374374;0.008630471
11.319;0.3735;-0.010345118
11.352;0.372818;-0.005389731
11.385;0.373185;0.000406566
11.418;0.37245;0.014779461
11.451;0.374147;0.025159933
11.484;0.376228;-0.018906566
11.517;0.37217;-0.042543771
11.55;0.371751;-0.020827441
11.583;0.370614;0.008065657
11.616;0.3728;0.023818182
11.649;0.373692;-0.001914141
11.682;0.371803;-0.006842593
11.715;0.372608;0.003977273
11.748;0.372468;0.005281145
11.781;0.373237;-0.000752525
11.814;0.372905;-0.016911616
11.847;0.370999;-0.003960438
11.88;0.371803;0.029810606
11.913;0.374654;0.019892256
11.946;0.37343;-0.000867845
11.979;0.374182;-0.010722222
12.012;0.372345;-0.007569024
12.045;0.37259;0.022650673
12.078;0.375022;0.020306397
12.111;0.375214;-0.013578283
12.144;0.37315;-0.023414983
12.177;0.372275;0.002368687
12.21;0.374007;0.011765152
12.243;0.374269;-0.009196128
12.276;0.372958;-0.02088468
12.309;0.371821;-0.004872054
12.342;0.373028;0.005723906
12.375;0.372433;0.010327441
12.408;0.373097;0.027574916
12.441;0.375144;0.021030303
12.474;0.374637;0.009969697
12.507;0.375354;0.006712121
12.54;0.375389;-0.000829966
12.573;0.375511;-0.013434343
12.606;0.373202;0.005399832
12.639;0.37705;-0.004564815
12.672;0.373272;-0.023335859
12.705;0.374269;-0.010453704
12.738;0.373062;-0.008847643
12.771;0.373237;0.00521633
12.804;0.374112;-0.000882155
12.837;0.373307;-0.010085859
12.87;0.372905;-0.006271886
12.903;0.373062;-0.005281145
12.936;0.372468;-0.000801347
12.969;0.372923;0.004640572
13.002;0.372923;0.006739057
13.035;0.373552;0.00381229
13.068;0.372853;0.00768771
13.101;0.374252;0.006566498
13.134;0.37364;-0.002591751
13.167;0.373605;-0.001110269
13.2;0.373482;0.003616162
13.233;0.374409;-0.003754209
13.266;0.372485;0.005895623
13.299;0.374777;0.014301347
13.332;0.374637;-0.00126936
13.365;0.373832;0.001128788
13.398;0.372835;0.044505051
13.431;0.380356;-0.0009133
13.464;0.373307;-0.057943603
13.497;0.372923;-0.02508165
13.53;0.372031;0.002896465
13.563;0.374304;0.007757576
13.596;0.372678;0.000915825
13.629;0.373255;0.021335017
13.662;0.375704;0.002296296
13.695;0.372433;0.007739057
13.728;0.375756;0.020739057
13.761;0.375196;-0.00089899
13.794;0.375581;-0.018796296
13.827;0.373395;-0.022478114
13.86;0.373325;-0.003047138
13.893;0.373605;0.005943603
13.926;0.374129;0.004532828
13.959;0.374042;-0.003219697
13.992;0.373465;0.000208754
14.025;0.374427;-0.004785354
14.058;0.37301;-0.006079966
14.091;0.373745;-0.000103535
14.124;0.37343;-0.00486532
14.157;0.373062;-0.000650673
14.19;0.373657;-0.003366162
14.223;0.372853;-0.004504209
14.256;0.37287;0.006252525
14.289;0.373307;0.015636364
14.322;0.374427;0.010276094
14.355;0.374094;0.000765993
14.388;0.374497;-0.009451178
14.421;0.373097;-0.00890404
14.454;0.37378;-0.003319865
14.487;0.372993;-0.000308923
14.52;0.373605;0.006031987
14.553;0.373762;0.002162458
14.586;0.37371;-0.002122054
14.619;0.373552;-0.004537037
14.652;0.373727;-0.012862795
14.685;0.371996;-0.001690236
14.718;0.37336;0.015383838
14.751;0.373535;0.018060606
14.784;0.375056;0.006111111
14.817;0.37399;-0.009051347
14.85;0.373937;-0.009319865
14.883;0.37343;-0.007417508
14.916;0.372993;0.008110269
14.949;0.373692;0.026338384
14.982;0.375634;0.019847643
15.015;0.376176;-0.017713805
15.048;0.37322;-0.02302862
15.081;0.373972;-0.008334175
15.114;0.372835;0.004508418
15.147;0.374567;0.009353535
15.18;0.374025;-0.00294697
15.213;0.373762;0.000143939
15.246;0.374252;-0.002723906
15.279;0.373465;-0.001212121
15.312;0.374269;-0.002110269
15.345;0.373272;-0.002515993
15.378;0.373902;0.002536195
15.411;0.374042;-0.007830808
15.444;0.372835;-0.003103535
15.477;0.37385;0.000397306
15.51;0.372835;0.003986532
15.543;0.374514;-0.001380471
15.576;0.372958;-0.01261532
15.609;0.372433;0.009093434
15.642;0.374339;0.010656566
15.675;0.37308;0.012720539
15.708;0.375511;0.003327441
15.741;0.373692;-0.015234007
15.774;0.373745;-0.014089226
15.807;0.37266;-0.008908249
15.84;0.373395;-0.005505892
15.873;0.371978;0.003238215
15.906;0.37322;0.020361111
15.939;0.374864;0.00035101
15.972;0.372555;-0.003767677
16.005;0.373395;0.020554714
16.038;0.375546;0.005714646
16.071;0.373745;-0.008994108
16.104;0.374077;-0.00179798
16.137;0.373937;-0.000675926
16.17;0.373465;0.015549663
16.203;0.375774;0.009345118
16.236;0.374164;-0.000177609
16.269;0.375424;-0.002070707
16.302;0.374427;-0.011406566
16.335;0.37399;-0.000705387
16.368;0.37399;0.017573232
16.401;0.375651;0.021430135
16.434;0.376578;-0.006199495
16.467;0.374899;-0.024837542
16.5;0.373867;-0.016387205
16.533;0.373762;-0.001546296
16.566;0.374549;-0.005960438
16.599;0.372503;0.008481481
16.632;0.375791;0.006858586
16.665;0.373377;-0.005002525
16.698;0.37392;0.017565657
16.731;0.375931;0.00501431
16.764;0.375161;-0.027829125
16.797;0.372275;-0.015482323
16.83;0.373885;0.005364478
16.863;0.373325;0.009848485
16.896;0.374829;0.00343266
16.929;0.37385;-0.012718013
16.962;0.37364;-0.016505892
16.995;0.372363;-0.007907407
17.028;0.372363;0.018169192
17.061;0.374497;0.019260101
17.094;0.374987;-0.014430135
17.127;0.372188;-0.014388047
17.16;0.37343;0.001512626
17.193;0.3728;0.007121212
17.226;0.374374;0.007390572
17.259;0.372625;0.017098485
17.292;0.37364;0.067037037
17.325;0.381913;-0.003049663
17.358;0.37301;-0.063031145
17.391;0.37294;-0.003976431
17.424;0.375476;-0.004001684
17.457;0.372993;-0.009526936
17.49;0.373482;0.010240741
17.523;0.375266;-0.007024411
17.556;0.37266;-0.014237374
17.589;0.373097;0.008381313
17.622;0.374217;0.006999158
17.655;0.373395;0.008495791
17.688;0.375039;0.000881313
17.721;0.373762;-0.013354377
17.754;0.37336;-0.007143098
17.787;0.373412;-0.003006734
17.82;0.373412;-0.002338384
17.853;0.37294;0.003834175
17.886;0.373465;0.013271886
17.919;0.374917;-0.005635522
17.952;0.372923;-0.020788721
17.985;0.372853;-0.017021044
18.018;0.371856;-0.011914141
18.051;0.371646;0.004542929
18.084;0.37266;0.007179293
18.117;0.372415;0.001945286
18.15;0.372398;0.005068182
18.183;0.372835;0.005835017
18.216;0.372958;0.003008418
18.249;0.372993;0.00076431
18.282;0.372818;0.002731481
18.315;0.373307;0.001866162
18.348;0.37315;-0.002544613
18.381;0.372678;0.003191077
18.414;0.373132;0.01527862
18.447;0.374689;0.001429293
18.48;0.372625;0.000915825
18.513;0.374934;-0.00475
18.546;0.372643;-0.017487374
18.579;0.373028;-0.009942761
18.612;0.37231;-0.008013468
18.645;0.372013;0.007409091
18.678;0.372573;0.024544613
18.711;0.374759;0.013945286
18.744;0.373885;-0.008374579
18.777;0.372748;0.006916667
18.81;0.374864;0.008537037
18.843;0.37329;0.010483165
18.876;0.376386;-0.009455387
18.909;0.37252;-0.025207912
18.942;0.373325;-0.00318266
18.975;0.373062;-0.000177609
19.008;0.37315;0.007863636
19.041;0.374339;-0.006372896
19.074;0.372293;-0.009344276
19.107;0.373465;-0.004901515
19.14;0.372258;-0.006183502
19.173;0.372503;0.006300505
19.206;0.37315;0.00553367
19.239;0.37308;-0.000192761
19.272;0.372905;-0.000676768
19.305;0.372905;0.002522727
19.338;0.373028;0.008704545
19.371;0.37364;0.009935185
19.404;0.37336;0.01889899
19.437;0.375441;0.012144781
19.47;0.374112;0.004580808
19.503;0.375896;-0.00626936
19.536;0.37392;-0.020143098
19.569;0.373307;-0.001827441
19.602;0.374042;0.01103367
19.635;0.375022;0.000929293
19.668;0.373465;0.002424242
19.701;0.374934;0.007752525
19.734;0.375336;-0.018304714
19.767;0.373097;-0.027587542
19.8;0.372188;-0.004351852
19.833;0.37364;0.000132155
19.866;0.372905;-0.013771044
19.899;0.37217;-0.0151633
19.932;0.371821;-0.012234848
19.965;0.371068;-0.000382997
19.998;0.371646;0.01454798
20.031;0.3728;0.011333333
20.064;0.372135;0.011591751
20.097;0.372923;0.024961279
20.13;0.375319;0.000280303
20.163;0.372713;-0.018228956
20.196;0.372905;-0.004226431
20.229;0.372713;0.004268519
20.262;0.372835;0.020227273
20.295;0.375354;0.000497475
20.328;0.373097;-0.023130471
20.361;0.372398;-0.010333333
20.394;0.372083;0.011495791
20.427;0.374094;0.011427609
20.46;0.373465;-0.006883838
20.493;0.372643;-0.00176431
20.526;0.3735;0.000487374
20.559;0.373028;-0.004462963
20.592;0.37287;-0.000456229
20.625;0.372993;0.002712121
20.658;0.372783;0.012204545
20.691;0.374567;0.002707071
20.724;0.372888;-0.006161616
20.757;0.373307;0.005499158
20.79;0.374199;-0.006299663
20.823;0.372765;-0.013552189
20.856;0.372923;-0.009344276
20.889;0.371856;0.003956229
20.922;0.372625;0.028897306
20.955;0.375109;0.017268519
20.988;0.374549;-0.013369529
21.021;0.37294;-0.011439394
21.054;0.37287;0.012896465
21.087;0.374759;0.014411616
21.12;0.375196;-0.01865404
21.153;0.372118;-0.018021044
21.186;0.373202;0.006007576
21.219;0.373552;0.007222222
21.252;0.373028;0.021088384
21.285;0.375494;0.018961279
21.318;0.375214;-0.005671717
21.351;0.373657;0.002798822
21.384;0.375739;0.002931818
21.417;0.375214;-0.027195286
21.45;0.372468;-0.021293771
21.483;0.373202;0.002164141
21.516;0.37371;0.000148148
21.549;0.372555;0.011556397
21.582;0.375109;0.004197811
21.615;0.37329;-0.012133838
21.648;0.373342;-0.005534512
21.681;0.372678;0.00795202
21.714;0.374829;-0.001135522
21.747;0.372328;-0.005775253
21.78;0.374059;-0.001754209
21.813;0.37294;-0.013058081
21.846;0.372625;-0.007920875
21.879;0.371698;0.012943603
21.912;0.374112;0.019111111
21.945;0.373937;0.00085101
21.978;0.373062;0.006141414
22.011;0.374182;0.016143098
22.044;0.375634;-0.010098485
22.077;0.372223;-0.005434343
22.11;0.375284;-9.09091E-05
22.143;0.372905;-0.01023569
22.176;0.373587;0.004034512
22.209;0.374077;-0.00364899
22.242;0.373185;-0.006359428
22.275;0.372765;0.012091751
22.308;0.374987;0.006790404
22.341;0.372958;0.00552862
22.374;0.375091;0.00804798
22.407;0.374689;-0.018578283
22.44;0.373045;-0.021286195
22.473;0.372573;-0.004903199
22.506;0.372485;0.018037037
22.539;0.374532;0.018069865
22.572;0.374777;-0.011087542
22.605;0.37329;-0.026874579
22.638;0.371733;-0.007659091
22.671;0.372835;0.012794613
22.704;0.373045;0.020435185
22.737;0.374724;0.012601852
22.77;0.373867;0.001308923
22.803;0.374164;0.004949495
22.836;0.375319;-0.017840067
22.869;0.372608;-0.029479798
22.902;0.372205;-0.01038468
22.935;0.37252;-0.003989899
22.968;0.371803;0.004975589
23.001;0.373167;0.004888889
23.034;0.37252;-0.004734848
23.067;0.371751;0.012310606
23.1;0.373867;0.014307239
23.133;0.373447;0.000117845
23.166;0.373465;-0.005611953
23.199;0.372065;0.012452862
23.232;0.375336;0.005982323
23.265;0.373115;-0.015335017
23.298;0.372818;-0.001029461
23.331;0.373045;0.012925084
23.364;0.374969;-0.0034133
23.397;0.372573;-0.013511785
23.43;0.372958;0.003356902
23.463;0.372888;0.019
23.496;0.375336;0.005410774
23.529;0.373097;-0.006372054
23.562;0.374567;-0.007799663
23.595;0.372293;-0.000372896
23.628;0.374094;0.018665825
23.661;0.374584;0.009203704
23.694;0.374689;0.001460438
23.727;0.374287;0.000529461
23.76;0.374164;0.014371212
23.793;0.376491;-0.004443603
23.826;0.373727;-0.02015404
23.859;0.374707;-0.022288721
23.892;0.372083;-0.017401515
23.925;0.372643;0.011973064
23.958;0.374025;0.011952862
23.991;0.3735;0.008191919
24.024;0.374094;0.011654882
24.057;0.375161;-0.006223906
24.09;0.37364;-0.021450337
24.123;0.372695;-0.01128367
24.156;0.373132;-0.002815657
24.189;0.373097;-0.008920875
24.222;0.371453;0.008750842
24.255;0.374759;-0.001376263
24.288;0.371961;-0.024717172
24.321;0.371646;-0.010489899
24.354;0.371278;0.004484007
24.387;0.372275;0.012898148
24.42;0.37259;0.007955387
24.453;0.372538;0.006670875
24.486;0.3728;0.01171633
24.519;0.374164;-0.003868687
24.552;0.371646;0.003436027
24.585;0.374392;0.011574074
24.618;0.372818;0.009111111
24.651;0.374514;0.01603367
24.684;0.374952;-0.005078283
24.717;0.373972;-0.01833165
24.75;0.372748;-0.00670202
24.783;0.373447;0.009508418
24.816;0.374077;0.007377946
24.849;0.373902;0.002991582
24.882;0.374497;-0.007623737
24.915;0.373395;-0.016606902
24.948;0.372678;-0.00581734
24.981;0.37315;0.001203704
25.014;0.372975;0.003457912
25.047;0.373762;-0.004975589
25.08;0.372153;-0.001292929
25.113;0.37357;0.005475589
25.146;0.372905;0.002659933
25.179;0.373552;0.00251431
25.212;0.373342;-0.005314815
25.245;0.373517;-0.016676768
25.278;0.371366;-0.005664983
25.311;0.372188;0.027679293
25.344;0.374969;0.015900673
25.377;0.373902;-0.013454545
25.41;0.372643;-0.008066498
25.443;0.37315;0.004623737
25.476;0.37343;0.007541246
25.509;0.37399;-0.000162458
25.542;0.373115;-0.000692761
25.575;0.373885;0.000779461
25.608;0.37308;0.004135522
25.641;0.374322;0.002637205
25.674;0.373675;-0.009481481
25.707;0.37329;-0.011234007
25.74;0.372678;-0.00608165
25.773;0.373115;-0.003726431
25.806;0.372328;0.001383838
25.839;0.372713;0.016558081
25.872;0.374129;0.013628788
25.905;0.374199;-0.005176768
25.938;0.372888;-0.002454545
25.971;0.374252;-0.004832492
26.004;0.37273;-0.00976431
26.037;0.373517;-0.011731481
26.07;0.371856;-0.010585859
26.103;0.37231;0.005255892
26.136;0.372643;0.009218013
26.169;0.3728;0.016150673
26.202;0.374042;0.010972222
26.235;0.3735;0.005362795
26.268;0.374882;-0.010660774
26.301;0.372328;-0.01340404
26.334;0.37287;0.012434343
26.367;0.374199;0.011141414
26.4;0.374129;-0.002250842
26.433;0.373692;-0.009138889
26.466;0.372695;0.004967172
26.499;0.374742;0.004478114
26.532;0.37329;-0.005275253
26.565;0.373167;0.013325758
26.598;0.375669;-0.004545455
26.631;0.372678;-0.017422559
26.664;0.373307;-0.000962121
26.697;0.373692;-0.009026094
26.73;0.372275;-0.005075758
26.763;0.37308;0.003218013
26.796;0.373028;0.000651515
26.829;0.372993;8.24916E-05
26.862;0.37245;0.012877946
26.895;0.374724;0.003744108
26.928;0.372643;-0.005706229
26.961;0.373955;-0.004178451
26.994;0.372853;-0.013426768
27.027;0.371926;0.007023569
27.06;0.37399;0.010600168
27.093;0.372993;0.005031987
27.126;0.37364;0.01259596
27.159;0.374584;0.000908249
27.192;0.374007;-0.01666835
27.225;0.37252;-0.010424242
27.258;0.373185;0.002295455
27.291;0.373132;0.002355219
27.324;0.37301;0.009292088
27.357;0.374794;-0.010307239
27.39;0.371558;-0.010688552
27.423;0.373482;0.003907407
27.456;0.372958;-0.007976431
27.489;0.372398;-0.004760101
27.522;0.37224;0.005728114
27.555;0.373028;0.011984848
27.588;0.373727;0.000200337
27.621;0.37231;0.006080808
27.654;0.374077;0.012045455
27.687;0.373587;0.007570707
27.72;0.374637;0.000693603
27.753;0.373115;0.007387205
27.786;0.375266;0.00985101
27.819;0.373815;0.009422559
27.852;0.376508;-0.00777862
27.885;0.373377;-0.026427609
27.918;0.373867;-0.019093434
27.951;0.372013;-0.007462963
27.984;0.373045;0.0131633
28.017;0.373797;0.007423401
28.05;0.37378;-0.004313131
28.083;0.37322;-0.009957912
28.116;0.37245;0.00222138
28.149;0.373867;0.00318266
28.182;0.372975;-0.003853535
28.215;0.373028;0.004119529
28.248;0.373412;0.009297138
28.281;0.373307;0.020785354
28.314;0.375091;0.019742424
28.347;0.376053;-0.015222222
28.38;0.373482;-0.034568182
28.413;0.371558;0.003665825
28.446;0.375056;0.013238215
28.479;0.3728;0.010457912
28.512;0.375039;0.019451178
28.545;0.375931;-0.016328283
28.578;0.37294;-0.023779461
28.611;0.372835;0.006092593
28.644;0.374444;0.012644781
28.677;0.374199;0.002902357
28.71;0.373937;0.006084175
28.743;0.375686;-0.015602694
28.776;0.372398;-0.022875421
28.809;0.372818;0.003958754
28.842;0.373902;0.00186532
28.875;0.37294;-0.000622054
28.908;0.373342;0.006565657
28.941;0.373972;-0.00073569
28.974;0.373237;-0.005871212
29.007;0.373325;-0.002923401
29.04;0.372818;0.005462963
29.073;0.37336;0.020637205
29.106;0.375476;0.002295455
29.139;0.37343;-0.012868687
29.172;0.373517;-0.000339226
29.205;0.373325;0.015959596
29.238;0.375266;0.013547138
29.271;0.374532;-0.000349327
29.304;0.375389;-0.018258418
29.337;0.373045;-0.027226431
29.37;0.372835;-0.014343434
29.403;0.37231;-0.004621212
29.436;0.372573;0.004874579
29.469;0.372555;0.015561448
29.502;0.373727;0.022693603
29.535;0.373955;0.027225589
29.568;0.376001;0.018329966
29.601;0.376386;-0.020551347
29.634;0.372958;-0.017935185
29.667;0.374759;-0.001342593
