# posição x = 0.90 m;;
tempo [s];Z [m];w [m/s]
10.791;0.316993;0.000563973
10.824;0.317937;-0.011590067
10.857;0.316923;-0.03958165
10.89;0.313743;-0.026530303
10.923;0.314809;-0.003361111
10.956;0.31446;2.19E-05
10.989;0.314932;-1.35E-05
11.022;0.313464;0.02122138
11.055;0.316679;0.032503367
11.088;0.317081;0.004702862
11.121;0.316434;-0.010842593
11.154;0.316015;-0.013446128
11.187;0.315071;-0.001740741
11.22;0.315001;0.03037037
11.253;0.319212;0.007709596
11.286;0.315805;-0.023513468
11.319;0.315875;-0.010364478
11.352;0.315526;-0.003061448
11.385;0.315595;0.014867003
11.418;0.31605;0.042267677
11.451;0.31736;0.083529461
11.484;0.324296;0.046779461
11.517;0.323894;-0.077117845
11.55;0.315648;-0.105631313
11.583;0.313569;-0.039646465
11.616;0.313639;0.020763468
11.649;0.316766;0.031571549
11.682;0.316661;0.00831229
11.715;0.316749;-0.004850168
11.748;0.316417;-0.01834596
11.781;0.315263;-0.021035354
11.814;0.314582;-0.011101852
11.847;0.314582;-0.000953704
11.88;0.314687;0.003487374
11.913;0.314879;0.006577441
11.946;0.315491;0.000489057
11.979;0.314006;0.015040404
12.012;0.316888;0.018057239
12.045;0.316417;-0.009444444
12.078;0.315368;-0.01559596
12.111;0.315001;-0.009090909
12.144;0.314966;-0.002570707
12.177;0.313988;0.022652357
12.21;0.316993;0.031313973
12.243;0.317605;0.000792929
12.276;0.316224;-0.010002525
12.309;0.315875;0.006002525
12.342;0.317168;0.010483165
12.375;0.31715;-0.001677609
12.408;0.316993;-0.013613636
12.441;0.316277;-0.023482323
12.474;0.3146;-0.010298822
12.507;0.315263;0.011850168
12.54;0.316469;0.004900673
12.573;0.315613;-0.003409933
12.606;0.316242;-0.010661616
12.639;0.314023;0.001942761
12.672;0.316312;0.016238215
12.705;0.317378;-0.023506734
12.738;0.312852;-0.015536195
12.771;0.314879;0.027779461
12.804;0.316888;0.019397306
12.837;0.316329;0.013164141
12.87;0.316137;0.036324916
12.903;0.317517;0.082399832
12.936;0.327336;-0.016897306
12.969;0.315997;-0.104443603
13.002;0.314984;-0.051265993
13.035;0.313394;-0.005989899
13.068;0.315595;0.020305556
13.101;0.315263;0.020957071
13.134;0.316923;0.018090067
13.167;0.317482;-0.011853535
13.2;0.315665;-0.026765993
13.233;0.314704;-0.013293771
13.266;0.314512;0.008736532
13.299;0.3157;0.019823232
13.332;0.316853;0.000896465
13.365;0.315333;-0.012617003
13.398;0.316259;-0.028746633
13.431;0.313831;-0.047161616
13.464;0.310476;0.004061448
13.497;0.314198;0.051976431
13.53;0.316277;0.03826431
13.563;0.316801;0.015393098
13.596;0.316888;-0.002164141
13.629;0.316626;-0.015041246
13.662;0.31598;-0.026660774
13.695;0.314093;-0.016666667
13.728;0.314704;-0.001281987
13.761;0.314477;0.002092593
13.794;0.315019;0.001417508
13.827;0.31453;0.001000842
13.86;0.31432;0.01847138
13.893;0.316452;0.015996633
13.926;0.316259;-0.009462121
13.959;0.315403;-0.022941077
13.992;0.313953;-0.01470202
14.025;0.313831;0.011505051
14.058;0.315683;0.014488215
14.091;0.314862;0.013323232
14.124;0.31598;0.020510943
14.157;0.317255;-0.000604377
14.19;0.316836;-0.04151431
14.223;0.313202;-0.046986532
14.256;0.312241;-0.008969697
14.289;0.313237;0.01762037
14.322;0.313569;0.037282828
14.355;0.316085;0.038957912
14.388;0.317168;0.011516835
14.421;0.317081;-0.021219697
14.454;0.3146;-0.022238215
14.487;0.314862;-0.000888047
14.52;0.315141;0.006555556
14.553;0.315718;0.002260943
14.586;0.315333;-0.004167508
14.619;0.314966;0.001766835
14.652;0.315246;0.012915825
14.685;0.316364;0.011327441
14.718;0.316085;0.00627862
14.751;0.316224;0.011337542
14.784;0.317465;0.001252525
14.817;0.317028;-0.024910774
14.85;0.314303;-0.012958754
14.883;0.315962;0.005643098
14.916;0.315735;-0.001423401
14.949;0.315613;-0.004244949
14.982;0.315526;-0.009824074
15.015;0.314809;-0.008484848
15.048;0.3146;0.002856902
15.081;0.314932;0.016261785
15.114;0.316032;0.020367003
15.147;0.316382;0.019207912
15.18;0.317238;0.017643098
15.213;0.318041;0.001367845
15.246;0.317238;-0.011201178
15.279;0.317343;-0.022576599
15.312;0.314774;-0.009441919
15.345;0.316749;0.003824074
15.378;0.316469;-0.017505051
15.411;0.314477;-0.010469697
15.444;0.315124;0.01237037
15.477;0.315945;0.020012626
15.51;0.316853;0.012032828
15.543;0.317081;-0.006686869
15.576;0.316871;-0.034132997
15.609;0.313307;-0.019718855
15.642;0.314932;0.011589226
15.675;0.315124;0.018339226
15.708;0.316749;0.008647306
15.741;0.314862;0.015645623
15.774;0.31764;0.025274411
15.807;0.317814;0.002217172
15.84;0.31743;-0.012189394
15.873;0.316539;-0.01427862
15.906;0.316242;-0.00677862
15.939;0.31605;0.002703704
15.972;0.316661;0.005719697
16.005;0.316469;0.00694697
16.038;0.317081;0.007827441
16.071;0.317046;0.004643939
16.104;0.317727;-0.007034512
16.137;0.316958;-0.026160774
16.17;0.314897;-0.015996633
16.203;0.315456;0.00802862
16.236;0.316242;0.010160774
16.269;0.316015;0.012395623
16.302;0.317989;-0.00913468
16.335;0.314722;-0.012061448
16.368;0.316102;0.013026936
16.401;0.316661;0.011925926
16.434;0.316958;0.00839899
16.467;0.317133;0.003853535
16.5;0.31722;-0.000234007
16.533;0.317098;-0.004671717
16.566;0.317011;-0.010323232
16.599;0.316539;-0.016048822
16.632;0.315071;0.001030303
16.665;0.316347;0.02328367
16.698;0.317867;0.012188552
16.731;0.317482;-0.010147306
16.764;0.316679;-0.020689394
16.797;0.31598;-0.023063131
16.83;0.314809;-0.013957071
16.863;0.31446;0.010192761
16.896;0.316364;0.012077441
16.929;0.315526;0.005739899
16.962;0.316155;0.010128788
16.995;0.316696;0.001098485
17.028;0.316801;-0.018516835
17.061;0.314652;-0.016282828
17.094;0.314477;0.018147306
17.127;0.316958;0.022977273
17.16;0.316941;0.00384596
17.193;0.317081;-0.01487963
17.226;0.314635;-0.001486532
17.259;0.31764;-0.001888047
17.292;0.315508;-0.025770202
17.325;0.31446;-0.012548822
17.358;0.314704;0.000174242
17.391;0.314879;0.007915825
17.424;0.315246;0.013741582
17.457;0.314862;0.038564815
17.49;0.318828;0.034074916
17.523;0.318566;-0.007153199
17.556;0.31722;-0.020476431
17.589;0.316102;-0.005659933
17.622;0.3175;-0.004454545
17.655;0.316696;-0.02586532
17.688;0.315194;-0.032114478
17.721;0.314006;-0.021178451
17.754;0.313534;2.61E-05
17.787;0.314058;0.019382155
17.82;0.315194;0.02493771
17.853;0.316259;0.013201178
17.886;0.316521;-0.011260101
17.919;0.314862;-0.016729798
17.952;0.314862;-0.004825758
17.985;0.31425;0.0148367
18.018;0.316277;0.021191077
18.051;0.316766;-0.001959596
18.084;0.3157;-0.013707912
18.117;0.314879;-0.00051431
18.15;0.31584;0.0100867
18.183;0.316259;0.001659933
18.216;0.315927;-0.00818771
18.249;0.315648;-0.016188552
18.282;0.314582;-0.012911616
18.315;0.314425;0.000601852
18.348;0.314215;0.022455387
18.381;0.317063;0.013941919
18.414;0.3157;-0.009335017
18.447;0.315229;-0.00102862
18.48;0.315368;0.014882997
18.513;0.316382;0.025738215
18.546;0.318024;0.009027778
18.579;0.317395;-0.018868687
18.612;0.315875;-0.023308923
18.645;0.315316;-0.011410774
18.678;0.315491;-0.006989899
18.711;0.315001;-0.006048822
18.744;0.315106;-0.004290404
18.777;0.314233;0.009383838
18.81;0.315403;0.027986532
18.843;0.317395;0.010962121
18.876;0.316784;-0.023101852
18.909;0.314757;-0.027973906
18.942;0.314128;-0.007840067
18.975;0.314355;0.013515993
19.008;0.315194;0.026234848
19.041;0.316469;0.024951178
19.074;0.318111;-0.007796296
19.107;0.314949;-0.005617845
19.14;0.315735;0.041281145
19.173;0.31715;0.093497475
19.206;0.327861;-0.005434343
19.239;0.316452;-0.097978956
19.272;0.315543;-0.040374579
19.305;0.315351;-0.008579966
19.338;0.315595;0.012053872
19.371;0.315892;0.025443603
19.404;0.31888;-0.003867003
19.437;0.315892;-0.038794613
19.47;0.314582;-0.026526094
19.503;0.313796;-0.002690236
19.536;0.314477;0.019327441
19.569;0.316452;0.003765993
19.602;0.314949;-0.017608586
19.635;0.313848;-0.000970539
19.668;0.314652;0.021829125
19.701;0.315788;0.031574916
19.734;0.317989;0.007481481
19.767;0.315805;-0.005989057
19.8;0.316556;0.007000842
19.833;0.316871;0.006647306
19.866;0.317185;0.0015867
19.899;0.316923;-0.003981481
19.932;0.316871;-0.00920202
19.965;0.316277;-0.013117845
19.998;0.316434;-0.023793771
20.031;0.314006;-0.016914141
20.064;0.314285;0.015038721
20.097;0.316853;0.000941077
20.13;0.31439;-0.015367003
20.163;0.314652;-0.003592593
20.196;0.314669;-0.000400673
20.229;0.314407;0.009957912
20.262;0.314844;0.027636364
20.295;0.31722;0.019005892
20.328;0.316941;-0.012496633
20.361;0.315351;-0.020340909
20.394;0.315543;-0.025856902
20.427;0.314285;-0.039709596
20.46;0.312066;-0.027838384
20.493;0.310721;0.02662037
20.526;0.314949;0.051368687
20.559;0.316137;0.022042088
20.592;0.315665;0.006881313
20.625;0.31577;0.011957071
20.658;0.316661;0.015192761
20.691;0.317063;0.014176768
20.724;0.317412;0.013166667
20.757;0.317308;0.023638889
20.79;0.321134;-0.020956229
20.823;0.315788;-0.059314815
20.856;0.315071;-0.039841751
20.889;0.31287;-0.006598485
20.922;0.314827;0.022210438
20.955;0.315159;0.025517677
20.988;0.317378;0.004159933
21.021;0.314652;-0.001074074
21.054;0.317081;0.001941077
21.087;0.315613;-0.013061448
21.12;0.314862;0.006555556
21.153;0.316364;0.017246633
21.186;0.316696;0.011692761
21.219;0.316836;0.010486532
21.252;0.317395;0.008042929
21.285;0.317657;-0.000664983
21.318;0.31715;-0.004367845
21.351;0.317168;-0.003883838
21.384;0.317115;-0.007297138
21.417;0.316888;-0.01411532
21.45;0.315403;-0.003506734
21.483;0.316749;0.006419192
21.516;0.317046;-0.012589226
21.549;0.31446;0.001056397
21.582;0.317238;0.014320707
21.615;0.317028;-0.014561448
21.648;0.314093;0.008574074
21.681;0.319509;-0.01525
21.714;0.312905;-0.029662458
21.747;0.315316;0.011175084
21.78;0.314949;0.02336532
21.813;0.316958;0.028440236
21.846;0.316626;0.028606061
21.879;0.321326;-0.030555556
21.912;0.313569;-0.058411616
21.945;0.314128;0.000808923
21.978;0.314652;0.03628367
22.011;0.318269;0.027268519
22.044;0.317011;-0.003590909
22.077;0.316836;-0.005003367
22.11;0.316609;-0.001974747
22.143;0.316888;-0.000957071
22.176;0.316469;-0.000553872
22.209;0.317081;-0.007398148
22.242;0.316399;-0.02468266
22.275;0.315071;-0.029838384
22.308;0.313901;-0.018206229
22.341;0.313359;0.008599327
22.374;0.314669;0.02881229
22.407;0.31605;0.025782828
22.44;0.316766;0.008040404
22.473;0.316486;-0.006998316
22.506;0.316277;-0.018700337
22.539;0.314163;-0.001069865
22.572;0.316417;0.013265993
22.605;0.315788;0.009127946
22.638;0.316329;0.019763468
22.671;0.317465;0.01876936
22.704;0.318007;0.00660101
22.737;0.317779;-0.004148148
22.77;0.31764;-0.011940236
22.803;0.316871;-0.014623737
22.836;0.316486;-0.011220539
22.869;0.316015;-0.007010101
22.902;0.316312;-0.009338384
22.935;0.316137;-0.030087542
22.968;0.31308;-0.020190236
23.001;0.314897;-0.012638889
23.034;0.313184;-0.023077441
23.067;0.312573;-0.012335859
23.1;0.311053;0.028046296
23.133;0.315718;0.034277778
23.166;0.315141;-0.005138047
23.199;0.31404;-0.011307239
23.232;0.312713;0.024633838
23.265;0.316591;0.039746633
23.298;0.316853;0.014469697
23.331;0.316888;0.002441919
23.364;0.316556;0.001900673
23.397;0.317028;0.002138047
23.43;0.316976;-0.003824074
23.463;0.31722;-0.018708754
23.496;0.314617;-0.004866162
23.529;0.316434;0.01979798
23.562;0.317343;0.008718855
23.595;0.31722;-0.010035354
23.628;0.315962;-0.013837542
23.661;0.316469;-0.017718013
23.694;0.315019;-0.024898148
23.727;0.313726;-0.004563131
23.76;0.315263;0.002603535
23.793;0.314425;-0.003497475
23.826;0.314477;0.002739057
23.859;0.314897;0.002885522
23.892;0.314425;0.008820707
23.925;0.315246;0.016600168
23.958;0.316696;-0.005826599
23.991;0.315106;-0.031810606
24.024;0.313132;-0.019841751
24.057;0.313114;0.011880471
24.09;0.315106;0.015692761
24.123;0.314372;0.011195286
24.156;0.315246;0.018698653
24.189;0.316085;0.014530303
24.222;0.316259;0.008943603
24.255;0.316452;0.005696128
24.288;0.317011;-0.005635522
24.321;0.316399;-0.023031145
24.354;0.314303;-0.009854377
24.387;0.315735;0.004808923
24.42;0.315421;-0.000540404
24.453;0.315491;-0.001192761
24.486;0.315386;-0.003492424
24.519;0.314704;0.008540404
24.552;0.316294;0.011064815
24.585;0.31605;-0.003773569
24.618;0.315718;-0.009925084
24.651;0.315526;-0.01801936
24.684;0.313621;-0.003313131
24.717;0.315648;0.002673401
24.75;0.314966;-0.018030303
24.783;0.313272;-0.00926431
24.816;0.313551;0.016969697
24.849;0.3157;0.013771044
24.882;0.315194;-0.007834175
24.915;0.313272;0.015939394
24.948;0.316539;0.032407407
24.981;0.316853;0.012498316
25.014;0.316923;0.001669192
25.047;0.316784;-0.005582492
25.08;0.31605;0.001984848
25.113;0.317343;-0.001653199
25.146;0.316294;-0.015536195
25.179;0.316067;-0.019207071
25.212;0.314914;-0.018090067
25.245;0.313219;0.023928451
25.278;0.318024;0.025531987
25.311;0.316294;-0.009806397
25.344;0.31605;-0.015277778
25.377;0.315316;-0.019696128
25.41;0.314739;-0.01664899
25.443;0.313726;-5.64E-05
25.476;0.314128;0.031529461
25.509;0.316591;0.041045455
25.542;0.317657;0.025829125
25.575;0.318234;0.007926768
25.608;0.318216;-0.011017677
25.641;0.31736;-0.023161616
25.674;0.316207;-0.020542929
25.707;0.315718;-0.0086633
25.74;0.31577;0.0003367
25.773;0.315945;0.003660774
25.806;0.316102;0.004026094
25.839;0.316032;0.00560101
25.872;0.316626;0.002646465
25.905;0.31715;-0.022776936
25.938;0.314093;-0.022658249
25.971;0.315054;-0.004618687
26.004;0.314774;-0.008337542
26.037;0.313534;0.011666667
26.07;0.315858;0.019909091
26.103;0.31563;0.008673401
26.136;0.316469;-0.004791246
26.169;0.314757;-0.004587542
26.202;0.31591;0.004616162
26.235;0.315543;0.006733165
26.268;0.3157;0.022340909
26.301;0.316347;0.048253367
26.334;0.321588;0.004337542
26.367;0.317028;-0.050792088
26.4;0.315788;-0.042380471
26.433;0.314303;-0.029548822
26.466;0.313691;-0.005785354
26.499;0.314215;0.008543771
26.532;0.313796;0.031750842
26.565;0.316923;0.035692761
26.598;0.317133;0.011692761
26.631;0.317325;-0.005882997
26.664;0.316731;-0.020955387
26.697;0.315683;-0.024194444
26.73;0.314145;-0.001973906
26.763;0.31577;0.01475
26.796;0.316329;0.000793771
26.829;0.315403;-0.006572391
26.862;0.315438;-0.001613636
26.895;0.31605;-0.011500842
26.928;0.313516;0.006881313
26.961;0.316469;0.024254209
26.994;0.316766;-1.01E-05
27.027;0.315823;-0.009644781
27.06;0.315683;-0.007090067
27.093;0.315351;-0.0011633
27.126;0.315159;0.014435185
27.159;0.317115;0.008523569
27.192;0.316224;-0.010498316
27.225;0.315473;-0.006655724
27.258;0.315858;-0.003560606
27.291;0.31556;-0.007092593
27.324;0.315211;-0.006881313
27.357;0.315141;-0.006027778
27.39;0.314617;0.00128367
27.423;0.314792;0.01912037
27.456;0.316347;0.024010943
27.489;0.316818;0.014542088
27.522;0.317325;0.002490741
27.555;0.317308;-0.016527778
27.588;0.315543;-0.015029461
27.621;0.315753;0.002044613
27.654;0.315945;0.013866162
27.687;0.317098;0.012220539
27.72;0.316766;0.007680135
27.753;0.318007;-0.005867003
27.786;0.31591;-0.006458754
27.819;0.316801;0.012369529
27.852;0.31757;0.00938468
27.885;0.317867;-0.005632997
27.918;0.316941;-0.015856902
27.951;0.316469;-0.015210438
27.984;0.315875;-0.010092593
28.017;0.31563;-3.03E-05
28.05;0.315805;0.009945286
28.083;0.316836;0.005223064
28.116;0.316434;-0.006041246
28.149;0.315753;0.000149832
28.182;0.31605;0.016307239
28.215;0.317465;0.015465488
28.248;0.317552;-0.000387205
28.281;0.317447;-0.018896465
28.314;0.316207;-0.031748316
28.347;0.314984;-0.030753367
28.38;0.313149;-0.002909933
28.413;0.315124;0.018004209
28.446;0.315508;0.00839899
28.479;0.314827;0.016502525
28.512;0.316836;0.015030303
28.545;0.316574;-0.004644781
28.578;0.316452;-0.020119529
28.611;0.314425;-0.013417508
28.644;0.314652;0.018186027
28.677;0.316818;0.020469697
28.71;0.316364;0.010078283
28.743;0.316906;0.013031145
28.776;0.317919;-0.000707912
28.809;0.315805;0.01002862
28.842;0.319177;0.001276094
28.875;0.317447;-0.043960438
28.908;0.315333;-0.061648148
28.941;0.311402;-0.025186027
28.974;0.313499;0.020670875
29.007;0.314006;0.032784512
29.04;0.316085;0.029220539
29.073;0.316312;0.01211532
29.106;0.316277;0.008585017
29.139;0.317028;0.002248316
29.172;0.317098;-0.017441077
29.205;0.314722;-0.010545455
29.238;0.316137;0.004644781
29.271;0.316766;-0.02151936
29.304;0.313184;-0.011164141
29.337;0.315892;0.002301347
29.37;0.3146;-0.012964646
29.403;0.313936;-0.001621212
29.436;0.314617;0.005007576
29.469;0.314669;0.004453704
29.502;0.314774;0.004843434
29.535;0.314722;0.010991582
29.568;0.31612;0.004453704
29.601;0.314704;0.004013468
29.634;0.315456;0.024148148
