# posição x = 0.217 m
tempo [s];Z [m];w [m/s]
8.976;0.368504;-0.027468013
9.009;0.364938;-0.050545455
9.042;0.363242;-0.018498316
9.075;0.365357;-0.021079966
9.108;0.361355;-0.01565404
9.141;0.364955;-0.025867845
9.174;0.360393;-0.048561448
9.207;0.358506;0.00848064
9.24;0.361722;0.052260943
9.273;0.364606;0.028262626
9.306;0.360516;0.068381313
9.339;0.371772;0.035703704
9.372;0.365025;-0.05058165
9.405;0.36534;-0.053625421
9.438;0.361355;-0.047997475
9.471;0.359886;0.020800505
9.504;0.365497;0.018762626
9.537;0.362421;-0.015254209
9.57;0.361215;0.025731481
9.603;0.365235;0.034584175
9.636;0.365724;-0.01270202
9.669;0.364448;-0.061352694
9.702;0.359921;-0.060670875
9.735;0.358296;0.002578283
9.768;0.361372;0.035753367
9.801;0.361582;0.04366835
9.834;0.364326;0.04078367
9.867;0.364134;0.032688552
9.9;0.367699;-0.00404798
9.933;0.364798;-0.062380471
9.966;0.360201;-0.030324916
9.999;0.363172;-0.004337542
10.032;0.360586;0.007930135
10.065;0.364081;0.003776094
10.098;0.361232;-0.012314815
10.131;0.362945;-0.012328283
10.164;0.359554;0.007185185
10.197;0.361862;0.060043771
10.23;0.367699;0.00779798
10.263;0.362963;-0.056654882
10.296;0.359205;-0.00353367
10.329;0.363347;0.04176936
10.362;0.364239;0.030218855
10.395;0.364588;0.024463805
10.428;0.36714;-0.016934343
10.461;0.363889;-0.0595867
10.494;0.360533;-0.031469697
10.527;0.360638;0.026131313
10.56;0.364763;0.020863636
10.593;0.363592;-0.025409091
10.626;0.361005;-0.023746633
10.659;0.360673;0.015375421
10.692;0.364064;0.00625
10.725;0.360795;0.002249158
10.758;0.363889;0.003914983
10.791;0.361267;0.003005892
10.824;0.36347;0.017878788
10.857;0.362858;0.019268519
10.89;0.365217;0.009578283
10.923;0.363732;-0.004703704
10.956;0.363662;0.011888889
10.989;0.364204;0.037043771
11.022;0.367839;0.017565657
11.055;0.364868;0.008712963
11.088;0.368224;0.0019133
11.121;0.364938;-0.006462121
11.154;0.368346;-0.024515152
11.187;0.364326;-0.063621212
11.22;0.36069;-0.009210438
11.253;0.363854;0.03668266
11.286;0.364798;0.037695286
11.319;0.368888;-0.02797138
11.352;0.361267;-0.050555556
11.385;0.362071;0.01656734
11.418;0.364588;0.029180135
11.451;0.365777;0.000900673
11.484;0.363924;-0.014048822
11.517;0.362229;0.031116162
11.55;0.367839;0.032175926
11.583;0.36756;-0.041961279
11.616;0.36097;-0.016644781
11.649;0.364885;0.046774411
11.682;0.367927;0.021438552
11.715;0.366266;-0.012829125
11.748;0.364676;0.013386364
11.781;0.369482;-0.010908249
11.814;0.361197;0.029292088
11.847;0.372034;0.048140572
11.88;0.368975;-0.049387205
11.913;0.3652;-0.052149832
11.946;0.364711;-0.032837542
11.979;0.361774;0.023424242
12.012;0.368399;0.023647306
12.045;0.365585;-0.035386364
12.078;0.362456;-0.006244108
12.111;0.365759;0.010298822
12.144;0.364204;0.007565657
12.177;0.365375;0.017095118
12.21;0.365532;0.019760943
12.243;0.368801;-0.021462963
12.276;0.361687;-0.006192761
12.309;0.365952;0.066031145
12.342;0.37158;0.006678451
12.375;0.365515;-0.037462121
12.408;0.364798;0.022593434
12.441;0.371335;-0.017321549
12.474;0.362071;-0.013701178
12.507;0.36894;0.021909091
12.54;0.36527;0.011771044
12.573;0.369377;0.00951936
12.606;0.367909;-0.04839899
12.639;0.363872;-0.040767677
12.672;0.364833;-0.015602694
12.705;0.362298;0.026875421
12.738;0.365759;0.083362795
12.771;0.371457;0.044818182
12.804;0.368748;-0.003627104
12.837;0.368731;0.004226431
12.87;0.371877;-0.051760101
12.903;0.364169;-0.072670875
12.936;0.364483;-0.029252525
12.969;0.363819;-0.01868266
13.002;0.363697;-0.016626263
13.035;0.361669;0.003292929
13.068;0.364256;0.019713805
13.101;0.364448;-0.004382997
13.134;0.361477;0.026177609
13.167;0.368888;-0.007707912
13.2;0.361844;-0.05508165
13.233;0.360044;0.025146465
13.266;0.365008;0.069676768
13.299;0.368014;0.03123064
13.332;0.365497;0.017946128
13.365;0.368975;0.008313973
13.398;0.367752;-0.040825758
13.431;0.364483;-0.043839226
13.464;0.365183;-0.052048822
13.497;0.360883;-0.051850168
13.53;0.360813;-0.018308081
13.563;0.360358;-0.00406229
13.596;0.357859;0.073243266
13.629;0.36943;0.043388047
13.662;0.361302;-0.009132155
13.695;0.364781;0.034478114
13.728;0.368102;-0.028455387
13.761;0.360621;-0.028050505
13.794;0.364046;0.030141414
13.827;0.364833;0.033648148
13.86;0.364326;0.073781987
13.893;0.374009;-0.001486532
13.926;0.365392;-0.100277778
13.959;0.361652;-0.051151515
13.992;0.362229;0.00093771
14.025;0.363207;0.025361111
14.058;0.364431;0.025363636
14.091;0.364011;0.038813131
14.124;0.368626;0.013111111
14.157;0.365357;-0.025288721
14.19;0.364134;0.005390572
14.223;0.36756;-0.006943603
14.256;0.364169;-0.027796296
14.289;0.363959;-0.007509259
14.322;0.364256;0.000288721
14.355;0.364378;0.003279461
14.388;0.363976;0.013234848
14.421;0.364711;0.034376263
14.454;0.368329;0.00863468
14.487;0.364466;-0.002021886
14.52;0.365654;0.051537037
14.553;0.371807;0.009565657
14.586;0.364361;0.012372896
14.619;0.371772;0.027538721
14.652;0.369412;-0.037564815
14.685;0.368206;-0.071958754
14.718;0.363714;-0.078633838
14.751;0.361215;-0.026726431
14.784;0.361827;0.023835017
14.817;0.364029;0.036704545
14.85;0.367175;-0.025042088
14.883;0.360813;-0.047935185
14.916;0.360393;0.019070707
14.949;0.364711;0.025046296
14.982;0.363872;-0.013685185
15.015;0.361512;-0.003888047
15.048;0.363522;0.011504209
15.081;0.363959;-0.013255051
15.114;0.36118;0.000854377
15.147;0.364431;0.005031987
15.18;0.360446;0.035175084
15.213;0.367507;0.039646465
15.246;0.365462;-0.017525253
15.279;0.365217;-0.036867003
15.312;0.360778;-0.005099327
15.345;0.363225;0.070006734
15.378;0.37165;-0.010739899
15.411;0.360813;-0.054720539
15.444;0.363994;-0.000785354
15.477;0.364518;-0.02937037
15.51;0.360795;-0.020743266
15.543;0.361512;0.01871633
15.576;0.363452;0.023568182
15.609;0.36485;-0.017152357
15.642;0.36132;-0.034484848
15.675;0.3609;-0.008004209
15.708;0.361442;0.008699495
15.741;0.362124;0.015054714
15.774;0.361023;0.045650673
15.807;0.36506;0.069587542
15.84;0.370496;-0.031013468
15.873;0.361547;-0.086685185
15.906;0.360586;-0.032254209
15.939;0.358208;0.055125421
15.972;0.367787;0.052405724
16.005;0.36492;-0.038433502
16.038;0.361057;-0.026022727
16.071;0.361984;0.023782828
16.104;0.364169;0.039329125
16.137;0.364571;0.046164983
16.17;0.36908;0.004897306
16.203;0.364291;-0.021607744
16.236;0.364781;0.023057239
16.269;0.368486;0.003383838
16.302;0.365445;-0.022538721
16.335;0.365113;-0.00051936
16.368;0.364658;0.03786532
16.401;0.368241;0.056660774
16.434;0.371982;-0.018211279
16.467;0.365707;-0.062162458
16.5;0.36506;-0.031821549
16.533;0.365078;-0.025435185
16.566;0.362596;0.005102694
16.599;0.364256;0.057349327
16.632;0.368294;0.055585859
16.665;0.369465;0.008236532
16.698;0.368748;-0.035324916
16.731;0.365777;-0.041368687
16.764;0.363732;0.016024411
16.797;0.369168;0.015670034
16.83;0.365183;0.001244949
16.863;0.368678;-0.000814815
16.896;0.365602;-0.015583333
16.929;0.366056;0.008137205
16.962;0.368329;-0.022246633
16.995;0.364815;-0.056751684
17.028;0.361896;-0.026772727
17.061;0.364536;-0.028950337
17.094;0.360638;-0.043814815
17.127;0.359834;-0.012138889
17.16;0.360201;0.009238215
17.193;0.360166;0.035324074
17.226;0.364518;0.006211279
17.259;0.360883;-0.03252862
17.292;0.360603;-0.026736532
17.325;0.359554;-0.023274411
17.358;0.358628;-0.005232323
17.391;0.358034;0.037239899
17.424;0.36319;0.028307239
17.457;0.360586;-0.001534512
17.49;0.36069;0.02648064
17.523;0.364029;0.014893098
17.556;0.36132;0.011046296
17.589;0.364116;0.018886364
17.622;0.364623;-0.023425084
17.655;0.361127;-0.024746633
17.688;0.362106;-0.005762626
17.721;0.360743;0.014436027
17.754;0.364693;-0.003867845
17.787;0.360516;-0.022807239
17.82;0.360323;0.028495791
17.853;0.363924;0.041300505
17.886;0.364798;0.013666667
17.919;0.363609;0.006755051
17.952;0.364204;0.022718013
17.985;0.367944;-0.027986532
18.018;0.361634;-0.061128788
18.051;0.36139;-0.022863636
18.084;0.361337;-0.005243266
18.117;0.358575;0.072565657
18.15;0.367822;0.10009596
18.183;0.368486;0.03844697
18.216;0.368189;0.017585859
18.249;0.370549;-0.027159933
18.282;0.367787;-0.095298822
18.315;0.361005;-0.077242424
18.348;0.361617;-0.025670875
18.381;0.360883;-0.005912458
18.414;0.360953;0.022038721
18.447;0.361652;0.056743266
18.48;0.364798;0.078944444
18.513;0.370723;0.002192761
18.546;0.364903;-0.07364899
18.579;0.36118;-0.027556397
18.612;0.364029;0.003619529
18.645;0.362351;0.015538721
18.678;0.365043;0.017819024
18.711;0.364064;-0.001013468
18.744;0.365585;-0.031602694
18.777;0.362264;-0.065494108
18.81;0.358208;-0.016570707
18.843;0.361512;0.029281145
18.876;0.361285;0.041840067
18.909;0.364046;0.055816498
18.942;0.367332;0.006022727
18.975;0.361792;0.020057239
19.008;0.369255;0.018891414
19.041;0.365043;-0.028457071
19.074;0.364815;-0.008900673
19.107;0.364781;0.000986532
19.14;0.364518;0.020213805
19.173;0.367787;-0.004470539
19.206;0.364868;-0.046744108
19.239;0.361844;-0.016362795
19.272;0.365165;-0.01670202
19.305;0.360795;-0.011962963
19.338;0.363382;0.014273569
19.371;0.361844;0.034503367
19.404;0.366703;0.02522138
19.437;0.364746;-0.016553872
19.47;0.364413;-0.02301431
19.503;0.361547;0.015079966
19.536;0.365217;0.056690236
19.569;0.367752;0.02944697
19.602;0.368364;-0.026040404
19.635;0.364396;-0.035575758
19.668;0.362526;0.040665825
19.701;0.368888;0.069813131
19.734;0.372087;-0.018610269
19.767;0.364466;-0.034354377
19.8;0.365043;0.069061448
19.833;0.374534;0.03645202
19.866;0.368171;-0.016585859
19.899;0.372069;-0.03939899
19.932;0.364431;-0.02562963
19.965;0.368783;0.0325867
19.998;0.36915;0.021037879
20.031;0.370723;-0.003500842
20.064;0.368451;-0.024834175
20.097;0.367542;-0.004767677
20.13;0.370286;-0.028893098
20.163;0.364501;-0.024184343
20.196;0.365637;0.049377104
20.229;0.372209;0.014024411
20.262;0.36756;-0.051080808
20.295;0.365008;-0.024234007
20.328;0.368119;-0.041977273
20.361;0.36118;-0.027189394
20.394;0.364903;0.017345118
20.427;0.364763;0.000205387
20.46;0.364938;-0.018981481
20.493;0.36291;-0.028101852
20.526;0.362858;-0.022744949
20.559;0.361442;-0.013802189
20.592;0.360201;0.036677609
20.625;0.365165;0.050534512
20.658;0.365689;0.007441077
20.691;0.364483;-0.012153199
20.724;0.364378;-0.015532828
20.757;0.363889;-0.025122054
20.79;0.36139;0.000162458
20.823;0.364955;0.003118687
20.856;0.36132;0.008606902
20.889;0.364256;0.038898148
20.922;0.367612;-0.023054714
20.955;0.361739;-0.054551347
20.988;0.360621;-0.001867845
21.021;0.362316;0.038218013
21.054;0.365252;0.021907407
21.087;0.363924;-0.004142256
21.12;0.364781;-0.021346801
21.153;0.360813;0.006127946
21.186;0.364448;0.048340909
21.219;0.367367;0.009286195
21.252;0.3652;-0.034556397
21.285;0.36111;0.015758418
21.318;0.368154;0.02015404
21.351;0.364955;-0.036356902
21.384;0.363819;-0.045400673
21.417;0.360848;-0.023569865
21.45;0.361809;0.011500842
21.483;0.363172;0.003957912
21.516;0.363592;-0.040973906
21.549;0.358383;-0.030455387
21.582;0.359869;0.026114478
21.615;0.361092;0.054262626
21.648;0.365375;0.02814899
21.681;0.364466;-0.038934343
21.714;0.360253;-0.036841751
21.747;0.360306;0.008417508
21.78;0.362071;0.025632155
21.813;0.364676;-0.024968013
21.846;0.358383;-0.027488215
21.879;0.361197;0.015244108
21.912;0.36111;0.019056397
21.945;0.361844;0.037859428
21.978;0.364134;0.032578283
22.011;0.364239;0.017332492
22.044;0.367018;-0.039430976
22.077;0.360621;-0.063359428
22.11;0.359414;0.000747475
22.143;0.361722;0.041681818
22.176;0.36485;0.015436027
22.209;0.361722;0.005877104
22.242;0.364309;0.016994108
22.275;0.364274;-0.006759259
22.308;0.363609;-0.020128788
22.341;0.362666;-0.024761785
22.374;0.360288;0.018363636
22.407;0.364344;0.046409933
22.44;0.364571;0.039725589
22.473;0.368102;0.001350168
22.506;0.363889;-0.019926768
22.539;0.365235;-0.001489899
22.572;0.365357;-0.014347643
22.605;0.364116;-0.020447811
22.638;0.361547;0.026339226
22.671;0.368154;0.018007576
22.704;0.36513;-0.050688552
22.737;0.360865;-0.020775253
