# posição x = 0.75 m;;
tempo [s];Z [m];w [m/s]
2.178;0.32061;-0.016520202
2.211;0.318301;-0.02369697
2.244;0.317408;0.011441919
2.277;0.319648;0.0306633
2.31;0.32054;0.019941077
2.343;0.32103;0.002699495
2.376;0.320663;-0.013915825
2.409;0.319788;-0.020136364
2.442;0.319088;-0.015957071
2.475;0.31865;-0.007292929
2.508;0.317933;0.01660101
2.541;0.320505;0.018855219
2.574;0.320243;-0.007070707
2.607;0.31935;-0.016601852
2.64;0.318598;-0.010960438
2.673;0.31865;-0.002153199
2.706;0.31858;0.003686869
2.739;0.318773;0.011273569
2.772;0.319578;0.011622896
2.805;0.319683;0.007538721
2.838;0.31991;0.005803872
2.871;0.320278;-0.001366162
2.904;0.320033;-0.011872054
2.937;0.318948;-0.007675926
2.97;0.319053;0.008818182
3.003;0.32012;0.010306397
3.036;0.320085;0.001516835
3.069;0.32005;-0.002987374
3.102;0.319683;-0.002092593
3.135;0.31949;0.009406566
3.168;0.321012;0.002757576
3.201;0.319893;-0.009982323
3.234;0.31977;-0.006950337
3.267;0.319438;-0.002957912
3.3;0.319158;0.010484007
3.333;0.32089;0.003427609
3.366;0.320015;-0.021359428
3.399;0.318545;-0.020706229
3.432;0.318808;-0.021412458
3.465;0.316218;0.001653199
3.498;0.319438;0.010435185
3.531;0.318126;-0.012
3.564;0.317566;-0.007805556
3.597;0.317496;0.000338384
3.63;0.317566;0.010308923
3.663;0.318231;0.016475589
3.696;0.319525;0.000837542
3.729;0.317881;-0.004889731
3.762;0.318353;0.00998064
3.795;0.31928;0.007924242
3.828;0.319158;-0.000954545
3.861;0.318598;0.003771044
3.894;0.319543;0.004916667
3.927;0.319315;-0.001900673
3.96;0.319263;-0.004785354
3.993;0.318353;0.008495791
4.026;0.320155;0.014358586
4.059;0.319735;0.009105219
4.092;0.320348;0.011238215
4.125;0.32068;0.006858586
4.158;0.321362;-0.010867003
4.191;0.319578;-0.017741582
4.224;0.319648;-0.008983165
4.257;0.318843;0.004801347
4.29;0.320208;0.012206229
4.323;0.320085;0.005916667
4.356;0.320505;-8.84E-05
4.389;0.32033;-0.012590067
4.422;0.319543;-0.020043771
4.455;0.318528;-0.014304714
4.488;0.31858;-0.006139731
4.521;0.318266;-0.001311448
4.554;0.31837;0.005225589
4.587;0.318913;0.004344276
4.62;0.31872;-0.000132997
4.653;0.318493;0.006172559
4.686;0.31991;-0.00534596
4.719;0.317268;0.004718013
4.752;0.319928;0.020285354
4.785;0.319963;0.003829966
4.818;0.319753;-0.002490741
4.851;0.318808;0.013415825
4.884;0.321415;0.010031987
4.917;0.320243;-0.012957912
4.95;0.320068;-0.022960438
4.983;0.318021;-0.013965488
5.016;0.318843;0.003999158
5.049;0.319245;-0.002005051
5.082;0.318843;-0.011252525
5.115;0.317653;-0.001329125
5.148;0.31879;0.009381313
5.181;0.31914;3.70E-05
5.214;0.318056;0.00738468
5.247;0.319368;0.019647306
5.28;0.320348;0.007713805
5.313;0.3197;0.000203704
5.346;0.319823;0.004696128
5.379;0.320015;0.008315657
5.412;0.321082;-0.006140572
5.445;0.31991;-0.029240741
5.478;0.318266;-0.026503367
5.511;0.318021;-0.017144781
5.544;0.316411;0.010556397
5.577;0.319543;0.017403199
5.61;0.31851;-0.001000842
5.643;0.318021;0.014170034
5.676;0.32005;0.012399832
5.709;0.319613;-0.004963805
5.742;0.319175;-0.009467172
5.775;0.317951;0.011125421
5.808;0.320698;0.013842593
5.841;0.319788;-0.008740741
5.874;0.319035;-0.007147306
5.907;0.319945;-0.017816498
5.94;0.317776;-0.021766835
5.973;0.316813;0.01695202
6.006;0.319788;0.03913468
6.039;0.319858;0.043031145
6.072;0.321327;0.068780303
6.105;0.328379;-0.006888047
6.138;0.320348;-0.068281987
6.171;0.320155;-0.032744108
6.204;0.319525;-0.021409933
6.237;0.318161;0.008356061
6.27;0.320488;0.020351852
6.303;0.32047;0.006186027
6.336;0.320663;-0.004356902
6.369;0.320138;-0.014950337
6.402;0.319368;-0.013124579
6.435;0.319333;-0.010311448
6.468;0.317793;0.013095118
6.501;0.320733;0.020003367
6.534;0.320803;-0.015013468
6.567;0.31879;-0.026276936
6.6;0.317671;-0.003255051
6.633;0.31935;0.004771044
6.666;0.318913;-0.010261785
6.699;0.317496;0.001190236
6.732;0.319175;0.008304714
6.765;0.318773;-1.26E-05
6.798;0.318458;0.009058081
6.831;0.319088;0.024814815
6.864;0.320575;0.028244108
6.897;0.321222;0.021151515
6.93;0.322255;0.003597643
6.963;0.32173;-0.021298822
6.996;0.32054;-0.036279461
7.029;0.318895;-0.035686869
7.062;0.317688;-0.017479798
7.095;0.317338;0.01215404
7.128;0.318703;0.034100168
7.161;0.320488;0.028940236
7.194;0.321065;0.006299663
7.227;0.320925;-0.017132155
7.26;0.32005;-0.039282828
7.293;0.316848;-0.019590067
7.326;0.318405;0.011521044
7.359;0.318493;0.019757576
7.392;0.319893;0.019739057
7.425;0.320278;0.003781987
7.458;0.31984;-0.004332492
7.491;0.319928;-0.009473064
7.524;0.31907;-0.008457912
7.557;0.318965;0.003009259
7.59;0.319508;0.008003367
7.623;0.319893;0.002327441
7.656;0.319578;-0.00231734
7.689;0.31956;-0.002861953
7.722;0.31942;-0.00426936
7.755;0.319473;-0.010722222
7.788;0.31879;-0.018159933
7.821;0.317968;-0.016696128
7.854;0.317286;-0.00403367
7.887;0.317933;0.004183502
7.92;0.317741;0.007170875
7.953;0.318143;0.014824074
7.986;0.31914;0.010776094
8.019;0.319035;0.002340067
8.052;0.319;0.00163468
8.085;0.31893;0.008204545
8.118;0.31942;0.017322391
8.151;0.32019;0.020973906
8.184;0.321642;0.001992424
8.217;0.320348;-0.017422559
8.25;0.319665;-0.014305556
8.283;0.31914;-0.001929293
8.316;0.319665;0.007973064
8.349;0.319998;0.005172559
8.382;0.3204;-0.009321549
8.415;0.319893;-0.033828283
8.448;0.316936;-0.023921717
8.481;0.317198;0.01566835
8.514;0.319053;0.027643098
8.547;0.319875;0.014711279
8.58;0.320015;-0.002059764
8.613;0.319403;-0.011635522
8.646;0.31914;-0.015699495
8.679;0.318738;-0.025622054
8.712;0.316516;-0.010306397
8.745;0.317706;0.010912458
8.778;0.318283;0.007670875
8.811;0.319018;-0.014846801
8.844;0.315361;0.008526936
8.877;0.319508;0.033473906
8.91;0.31977;0.002720539
8.943;0.318965;-0.012766835
8.976;0.318528;-0.018993266
9.009;0.317636;-0.016186027
9.042;0.316988;-0.000544613
9.075;0.317251;0.021800505
9.108;0.319543;0.01393266
9.141;0.318738;-0.007228956
9.174;0.318126;-0.007361953
9.207;0.317391;0.015904882
9.24;0.320733;0.002483165
9.273;0.317058;-0.001404882
9.306;0.320015;0.007733165
9.339;0.319018;-0.016288721
9.372;0.318038;-0.015217172
9.405;0.317023;0.009069024
9.438;0.31928;0.019984007
9.471;0.31914;0.009323232
9.504;0.319245;0.012050505
9.537;0.320085;0.009579125
9.57;0.320243;-0.000381313
9.603;0.319945;-0.007555556
9.636;0.319263;-0.003149832
9.669;0.319893;-0.001536195
9.702;0.319665;-0.011465488
9.735;0.318545;-0.008500842
9.768;0.319;-0.000455387
9.801;0.319245;-0.008170034
9.834;0.317093;0.015855219
9.867;0.320768;0.026397306
9.9;0.320453;-0.002332492
9.933;0.319315;0.000215488
9.966;0.31991;0.013801347
9.999;0.3211;0.006070707
10.032;0.32124;-0.023680135
10.065;0.318738;-0.031455387
10.098;0.317426;0.006924242
10.131;0.319893;0.028998316
10.164;0.320488;0.020479798
10.197;0.321187;0.009598485
10.23;0.320785;0.006453704
10.263;0.321345;0.011798822
10.296;0.3218;0.010263468
10.329;0.322202;0.001280303
10.362;0.322325;-0.020239057
10.395;0.321047;-0.043583333
10.428;0.318475;-0.037680976
10.461;0.317671;-0.005249158
10.494;0.318266;0.023638047
10.527;0.319998;0.027680135
10.56;0.321117;0.001570707
10.593;0.32026;-0.026994108
10.626;0.317933;-0.01823064
10.659;0.318178;0.013936027
10.692;0.320313;0.010440236
10.725;0.31949;-0.010106902
10.758;0.318563;-0.005760943
10.791;0.318965;0.001898148
10.824;0.319315;-0.003691919
10.857;0.319053;-0.016195286
10.89;0.317111;-0.00025
10.923;0.318668;0.024195286
10.956;0.32005;0.013992424
10.989;0.319928;-0.006862795
11.022;0.318983;-0.013320707
11.055;0.31872;-0.008180135
11.088;0.318405;0.001825758
11.121;0.31865;0.015204545
11.154;0.319368;0.024834175
11.187;0.321572;0.002506734
11.22;0.319823;-0.025076599
11.253;0.317671;0.004635522
11.286;0.320225;0.030626263
11.319;0.321397;0.013059764
11.352;0.321782;-0.024330808
11.385;0.318545;-0.03036532
11.418;0.318703;-0.00543266
11.451;0.319;0.003270202
11.484;0.319053;0.008643939
11.517;0.319035;0.023559764
11.55;0.321047;0.026333333
11.583;0.321467;0.009961279
11.616;0.321345;0.002788721
11.649;0.32152;-0.00163468
11.682;0.32075;0.006522727
11.715;0.322762;-0.005330808
11.748;0.320575;-0.021438552
11.781;0.320348;-0.013309764
11.814;0.320103;-0.014728114
11.847;0.319718;-0.021903199
11.88;0.318318;-0.019074074
11.913;0.317706;0.003662458
11.946;0.318545;0.027065657
11.979;0.32047;0.022638047
12.012;0.320155;0.011710438
12.045;0.321485;-0.006155724
12.078;0.319385;-0.013694444
12.111;0.319963;-0.00456229
12.144;0.319683;-0.010372054
12.177;0.319315;-0.016378788
12.21;0.318563;-0.021734848
12.243;0.317461;-0.011150673
12.276;0.317513;0.007536195
12.309;0.317338;0.039616162
12.342;0.321817;0.026012626
12.375;0.319613;-0.003958754
12.408;0.320435;-0.004181818
12.441;0.319123;-0.000734007
12.474;0.319893;0.015948653
12.507;0.322552;-0.02580303
12.54;0.317006;-0.033797138
12.573;0.317986;0.017404882
12.606;0.319175;0.044020202
12.639;0.32222;0.033994949
12.672;0.322045;0.000986532
12.705;0.321625;-0.01643771
12.738;0.320645;-0.024211279
12.771;0.320103;-0.028556397
12.804;0.318598;-0.02785101
12.837;0.317496;-0.008766835
12.87;0.31893;-0.012579966
12.903;0.317146;-0.027145623
12.936;0.316113;-0.016632155
12.969;0.315763;0.002979798
13.002;0.316901;0.011124579
13.035;0.316271;0.022709596
13.068;0.318003;0.04026431
13.101;0.32012;0.025878788
13.134;0.320103;0.000809764
13.167;0.31935;-0.005390572
13.2;0.319508;-0.002059764
13.233;0.319648;-0.006087542
13.266;0.31837;0.008495791
13.299;0.32019;0.021611953
13.332;0.320593;0.017322391
13.365;0.32131;0.008450337
13.398;0.32019;0.020426768
13.431;0.324687;-0.017763468
13.464;0.318545;-0.041412458
13.497;0.320208;-0.017815657
13.53;0.317601;0.003015152
13.563;0.32019;0.029434343
13.596;0.321012;0.013123737
13.629;0.32103;-0.00451431
13.662;0.320348;-0.01591835
13.695;0.319998;-0.024307239
13.728;0.31879;-0.032862795
13.761;0.317233;-0.023444444
13.794;0.317548;-0.018329966
13.827;0.315274;0.006970539
13.86;0.317846;0.034679293
13.893;0.318685;0.03047138
13.926;0.320033;0.017722222
13.959;0.320278;-0.008824074
13.992;0.319053;-0.022673401
14.025;0.31837;-0.021372896
14.058;0.317128;-0.00426431
14.091;0.317636;0.023143098
14.124;0.319893;0.017982323
14.157;0.319298;-0.000739057
14.19;0.318878;0.003280303
14.223;0.319525;0.008748316
14.256;0.319718;0.006671717
14.289;0.320015;0.000792929
14.322;0.320575;-0.022032828
14.355;0.317723;-0.021265993
14.388;0.317513;0.020727273
14.421;0.320593;0.02330303
14.454;0.320278;-0.007796296
14.487;0.3197;-0.032510101
14.52;0.317443;-0.037307239
14.553;0.316708;-0.020719697
14.586;0.316061;-0.0015867
14.619;0.315851;0.033022727
14.652;0.319648;0.030061448
14.685;0.318913;-0.002988215
14.718;0.317776;0.004388889
14.751;0.319718;-0.00093266
14.784;0.317758;-0.004422559
14.817;0.31949;-0.009010943
14.85;0.316971;-0.007595118
14.883;0.318126;0.018302189
14.916;0.31893;0.024000842
14.949;0.319455;0.030961279
14.982;0.321975;0.007205387
15.015;0.32103;-0.040382155
15.048;0.317636;-0.044186027
15.081;0.316393;-0.000324916
15.114;0.319193;0.006867845
15.147;0.317041;0.007056397
15.18;0.319543;0.006744949
15.213;0.317636;0.002438552
15.246;0.31914;0.011068182
15.279;0.31921;-0.002357744
15.312;0.31921;-0.01870202
15.345;0.317023;-0.010170034
15.378;0.317951;0.014760101
15.411;0.318668;0.020526094
15.444;0.320015;0.004252525
15.477;0.319525;-0.027909933
15.51;0.317513;-0.03818771
15.543;0.315676;-0.010309764
15.576;0.316288;0.032963805
15.609;0.319123;0.041450337
15.642;0.319998;0.020723906
15.675;0.320208;0.004178451
15.708;0.31977;0.00043771
15.741;0.320085;0.002579966
15.774;0.320418;-0.00645202
15.807;0.31949;-0.010505051
15.84;0.319385;-0.004606902
15.873;0.319053;0.004673401
15.906;0.319683;0.011885522
15.939;0.32075;-0.005449495
15.972;0.319508;-0.027025253
16.005;0.317968;-0.022958754
16.038;0.317741;-0.008436869
16.071;0.317811;-0.002185185
16.104;0.317128;0.013057239
16.137;0.31928;0.012254209
16.17;0.318493;-0.004135522
16.203;0.318003;0.005482323
16.236;0.319438;0.002420034
16.269;0.317461;0.017117003
16.302;0.320593;0.028779461
16.335;0.320733;0.005506734
16.368;0.320243;-0.00093266
16.401;0.32033;2.78E-05
16.434;0.320523;-0.003138889
16.467;0.32019;-0.00748569
16.5;0.319735;-0.004282828
16.533;0.319788;0.002434343
16.566;0.320068;0.004534512
16.599;0.320225;0.002252525
16.632;0.320313;-0.003036195
16.665;0.31991;-0.00486532
16.698;0.31984;-0.003123737
16.731;0.3197;-0.002193603
16.764;0.32012;-0.01177862
16.797;0.318983;-0.021617845
16.83;0.317968;-0.011351852
16.863;0.317986;0.006039562
16.896;0.318668;0.014755051
16.929;0.319543;0.007050505
16.962;0.319315;-0.008869529
16.995;0.318458;-0.01056229
17.028;0.319105;-0.020402357
17.061;0.315903;0.002753367
17.094;0.31893;0.032727273
17.127;0.319455;0.024496633
17.16;0.32117;-0.001205387
17.193;0.319175;-0.020997475
17.226;0.318231;0.00241835
17.259;0.319088;0.032425084
17.292;0.321537;0.030042929
17.325;0.32201;-0.000841751
17.358;0.321432;-0.030888889
17.391;0.318965;-0.0306633
17.424;0.318545;-0.004810606
17.457;0.318773;0.017843434
17.49;0.320803;0.010500842
17.523;0.31991;-0.008720539
17.556;0.319473;-0.008276936
17.589;0.318423;0.015992424
17.622;0.321205;0.0226633
17.655;0.321117;-0.003001684
17.688;0.320593;-0.019171717
17.721;0.319228;-0.01837037
17.754;0.319;-0.003860269
17.787;0.319263;0.004962121
17.82;0.31928;0.020247475
17.853;0.320155;0.040204545
17.886;0.321187;0.070043771
17.919;0.328693;-0.002910774
17.952;0.32131;-0.083793771
17.985;0.319543;-0.069526936
18.018;0.316551;-0.0390867
18.051;0.316866;0.000677609
18.084;0.316901;0.027112795
18.117;0.319578;0.027477273
18.15;0.31886;0.017142256
18.183;0.320418;0.011574074
18.216;0.320907;-0.022669192
18.249;0.317653;-0.021395623
18.282;0.318003;0.01738468
18.315;0.320103;0.023422559
18.348;0.320523;0.0009133
18.381;0.320173;-0.024526094
18.414;0.318493;-0.035484848
18.447;0.316638;-0.011500842
18.48;0.317531;0.020327441
18.513;0.318738;0.030441919
18.546;0.319823;0.027861111
18.579;0.321432;-0.001003367
18.612;0.319648;-0.026069024
18.645;0.31914;-0.031976431
18.678;0.316708;-0.012999158
18.711;0.317741;0.020917508
18.744;0.319368;0.020821549
18.777;0.31942;0.008261785
18.81;0.319718;-0.002959596
18.843;0.319735;-0.021691919
18.876;0.317391;-0.014958754
18.909;0.317321;0.027100168
18.942;0.320838;0.027728114
18.975;0.320015;0.002145623
19.008;0.32005;-0.005313131
19.041;0.320453;-0.030056397
19.074;0.317636;-0.037355219
19.107;0.316673;-0.009092593
19.14;0.316883;0.024287879
19.173;0.319158;0.031385522
19.206;0.31991;0.009247475
19.239;0.32012;-0.021737374
19.272;0.317338;-0.021321549
19.305;0.317636;0.010046296
19.338;0.318773;0.023781145
19.371;0.319595;0.025109428
19.404;0.320505;0.020268519
19.437;0.32124;0.007942761
19.47;0.320768;0.002738215
19.503;0.320925;0.00965404
19.536;0.321852;0.005252525
19.569;0.321642;-0.009132997
19.602;0.321012;-0.017950337
19.635;0.320295;-0.020613636
19.668;0.319368;-0.013727273
19.701;0.319175;-0.001137205
19.734;0.31956;0.004493266
19.767;0.31977;0.000344276
19.8;0.319508;-0.004220539
19.833;0.319858;-0.01805303
19.866;0.318196;-0.026746633
19.899;0.317461;-0.016929293
19.932;0.316848;0.000260101
19.965;0.317548;0.015038721
19.998;0.318458;0.013759259
20.031;0.318598;0.007737374
20.064;0.318161;0.020681818
20.097;0.320418;0.02301936
20.13;0.320103;0.013989899
20.163;0.320803;0.015855219
20.196;0.321712;0.002823232
20.229;0.3211;-0.012001684
20.262;0.32047;-0.014872054
20.295;0.319998;-0.013223906
20.328;0.319438;-0.007545455
20.361;0.319875;-0.011375421
20.394;0.318965;-0.020914141
20.427;0.317758;-0.010882155
20.46;0.317933;0.007996633
20.493;0.31872;0.014407407
20.526;0.319263;0.009756734
20.559;0.319823;-0.009112795
20.592;0.317916;-0.010412458
20.625;0.319473;-0.017616162
20.658;0.316971;-0.025244949
20.691;0.316376;0.004255051
20.724;0.317181;0.034179293
20.757;0.31991;0.030702862
20.79;0.31977;0.008762626
20.823;0.319875;0.00031229
20.856;0.319648;-0.001752525
20.889;0.3197;-0.001077441
20.922;0.31928;0.004320707
20.955;0.320873;-0.012160774
20.988;0.318808;-0.034521886
21.021;0.316971;-0.013651515
21.054;0.317636;0.016242424
21.087;0.318738;0.029009259
21.12;0.320015;0.024462121
21.153;0.320645;0.007840067
21.186;0.320838;-0.015491582
21.219;0.319263;-0.026410774
21.252;0.317968;-0.008191077
21.285;0.318913;0.006462963
21.318;0.319665;-0.010414141
21.351;0.317583;-0.013266835
21.384;0.318283;-0.001569865
21.417;0.317916;0.000652357
21.45;0.317636;0.018748316
21.483;0.320138;0.009923401
21.516;0.318598;-0.008280303
21.549;0.318913;-0.010650673
21.582;0.318423;-0.023009259
21.615;0.316743;-0.015335017
21.648;0.316743;0.008380471
21.681;0.317898;0.016509259
21.714;0.318545;0.003153199
21.747;0.318108;-0.01087963
21.78;0.317723;-0.021232323
21.813;0.315659;-0.003665825
21.846;0.317933;0.006257576
21.879;0.316551;0.00484596
21.912;0.316971;0.031719697
21.945;0.31977;0.026814815
21.978;0.319805;-0.004802189
22.011;0.318755;-0.020259259
22.044;0.317671;-0.012024411
22.077;0.317881;0.000841751
22.11;0.317776;0.011531145
22.143;0.319438;0.001060606
22.176;0.317811;-0.009306397
22.209;0.318021;0.002621212
22.242;0.318196;0.012072391
22.275;0.318318;0.034016835
22.308;0.320785;0.041518519
22.341;0.322185;0.016526094
22.374;0.32243;-0.022802189
22.407;0.31984;-0.03772138
22.44;0.318458;-0.009869529
22.473;0.319315;0.016848485
22.506;0.32033;0.020712121
22.539;0.321485;0.000153199
22.572;0.320663;-0.02962963
22.605;0.318301;-0.025219697
22.638;0.318685;-0.009677609
22.671;0.317706;0.005585017
22.704;0.319508;0.008023569
22.737;0.318808;-0.005338384
22.77;0.31837;-0.001123737
22.803;0.31886;0.001108586
22.836;0.319123;-0.01127862
22.869;0.317058;0.000694444
22.902;0.319298;0.011314815
22.935;0.318843;-0.003723064
22.968;0.317671;0.014568182
23.001;0.320593;0.012103535
23.034;0.318738;0.006372896
23.067;0.320295;0.014935185
23.1;0.319718;0.019842593
23.133;0.322955;-0.005698653
23.166;0.319508;-0.034654882
23.199;0.317916;0.005461279
23.232;0.320995;0.017124579
23.265;0.320645;-0.0105
23.298;0.319753;-0.026200337
23.331;0.318003;-0.018011785
23.364;0.317951;0.008406566
23.397;0.3197;0.005928451
23.43;0.31865;-0.006862795
23.463;0.318668;-0.005890572
23.496;0.31851;-0.00823064
23.529;0.317461;0.006318182
23.562;0.31893;0.02018771
23.595;0.319945;0.004638047
23.628;0.318545;0.005009259
23.661;0.32019;0.006943603
23.694;0.319298;0.001802189
23.727;0.320103;0.001871212
23.76;0.319928;-0.010212121
23.793;0.31872;-0.004979798
23.826;0.319508;0.003021044
23.859;0.319875;-0.009260943
23.892;0.317846;0.004406566
23.925;0.319543;0.031396465
23.958;0.321415;0.020186027
23.991;0.321222;-0.002122054
24.024;0.320645;-0.012262626
24.057;0.320348;-0.01606734
24.09;0.31984;-0.021223064
24.123;0.317566;0.00818771
24.156;0.32054;0.030760943
24.189;0.321362;0.007349327
24.222;0.32103;-0.019127946
24.255;0.319158;-0.020649832
24.288;0.319385;-0.00947138
24.321;0.318143;0.009
24.354;0.32047;0.01341835
24.387;0.320925;-0.028805556
24.42;0.316656;-0.021017677
24.453;0.318248;0.021114478
24.486;0.319175;0.037772727
24.519;0.321152;0.039383838
24.552;0.322202;0.02195202
24.585;0.323025;-0.008199495
24.618;0.32187;-0.040933502
24.651;0.319385;-0.048105219
24.684;0.317723;-0.030385522
24.717;0.31872;-0.040854377
24.75;0.315291;-0.053281987
24.783;0.312649;-0.001543771
24.816;0.315431;0.045661616
24.849;0.317601;0.042318182
24.882;0.317986;0.036496633
24.915;0.320313;0.019100168
24.948;0.319578;-0.003905724
24.981;0.319158;-0.003861111
25.014;0.319123;0.002397306
25.047;0.319945;-0.005082492
25.08;0.318598;-0.007849327
25.113;0.319018;-0.001505892
25.146;0.318685;0.00263468
25.179;0.31949;-6.65E-05
25.212;0.317916;0.012525253
25.245;0.320873;0.011058081
25.278;0.319875;-0.021856902
25.311;0.317881;-0.016905724
25.344;0.319018;-0.015788721
25.377;0.317146;-0.017217172
25.41;0.316726;0.010159933
25.443;0.318178;0.024300505
25.476;0.319158;0.017704545
25.509;0.320243;-0.013522727
25.542;0.316708;-0.007599327
25.575;0.319648;0.003245791
25.608;0.318301;-0.018438552
25.641;0.317076;-0.005438552
25.674;0.318178;0.000910774
25.707;0.317076;0.010526936
25.74;0.31907;0.013695286
25.773;0.318423;0.005997475
25.806;0.318738;0.016070707
25.839;0.319543;0.023138047
25.872;0.32089;0.012078283
25.905;0.320628;-0.008100168
25.938;0.320575;-0.032577441
25.971;0.317496;-0.027139731
26.004;0.318091;-0.000294613
26.037;0.317426;0.025593434
26.07;0.32061;0.026804714
26.103;0.320803;-0.013888047
26.136;0.318388;-0.021518519
26.169;0.318056;0.004399832
26.202;0.3197;0.006930976
26.235;0.319315;-0.011088384
26.268;0.318493;-0.01883165
26.301;0.317391;-0.007127104
26.334;0.318073;0.00811532
26.367;0.317881;0.022678451
26.4;0.319315;0.038776094
26.433;0.32208;0.011487374
26.466;0.32019;-0.019723906
26.499;0.319315;-0.014520202
26.532;0.319543;-0.013329125
26.565;0.31865;-0.015066498
26.598;0.318178;-0.007652357
26.631;0.318266;-0.002401515
26.664;0.317723;0.010273569
26.697;0.31914;0.017479798
26.73;0.319315;0.018811448
26.763;0.319578;0.034789562
26.796;0.32068;0.066714646
26.829;0.327801;0.00237037
26.862;0.320785;-0.060693603
26.895;0.31998;-0.026068182
26.928;0.31998;-0.006638889
26.961;0.319963;0.006553872
26.994;0.32047;0.011246633
27.027;0.321012;0.006215488
27.06;0.321065;-0.004782828
27.093;0.320645;-0.015284512
27.126;0.319963;-0.022784512
27.159;0.319105;-0.026493266
27.192;0.317951;-0.020864478
27.225;0.317146;0.001031145
27.258;0.318196;0.017491582
27.291;0.31879;0.018643098
27.324;0.319928;0.004287879
27.357;0.319158;-0.013391414
27.39;0.318475;-0.016021044
27.423;0.318091;-0.013808923
27.456;0.317461;-0.005377104
27.489;0.316761;0.024340067
27.522;0.31984;0.033502525
27.555;0.320645;-0.00072138
27.588;0.318318;-0.001016835
27.621;0.320365;0.004520202
27.654;0.31949;-0.007228956
27.687;0.319123;0.000489899
27.72;0.319228;0.013800505
27.753;0.320505;0.014156566
27.786;0.320838;-0.001882155
27.819;0.320278;-0.016292088
27.852;0.318353;0.004754209
27.885;0.321555;0.003725589
27.918;0.319088;-0.010267677
27.951;0.31991;-0.000677609
27.984;0.319753;-0.00761532
28.017;0.318685;0.004478956
28.05;0.320173;0.011095118
28.083;0.320278;-0.004745791
28.116;0.319525;-0.013875421
28.149;0.319438;-0.024212121
28.182;0.317688;-0.025493266
28.215;0.317216;-0.012430976
28.248;0.317128;-0.004625421
28.281;0.317181;-0.002431818
28.314;0.316568;0.008392256
28.347;0.317618;0.020577441
28.38;0.318633;0.013684343
28.413;0.318738;0.00048569
28.446;0.318318;-0.003816498
28.479;0.318108;0.00503367
28.512;0.31851;0.018043771
28.545;0.319123;0.032922559
28.578;0.32173;0.016130471
28.611;0.320803;-0.016276094
28.644;0.320365;-0.03906229
28.677;0.316586;-0.017854377
28.71;0.31907;0.010569865
28.743;0.31865;0.004258418
28.776;0.318633;0.015598485
28.809;0.31998;0.014976431
28.842;0.319175;0.023565657
28.875;0.322832;-0.000628788
28.908;0.319438;-0.031294613
28.941;0.318563;-0.005083333
28.974;0.31977;0.007232323
29.007;0.319438;0.009722222
29.04;0.32033;0.009031145
29.073;0.320873;-0.013180135
29.106;0.319018;-0.023834175
29.139;0.318633;-0.014645623
29.172;0.318335;-0.008912458
29.205;0.317268;0.015925926
29.238;0.319893;0.025627104
29.271;0.319945;0.00830303
29.304;0.31998;-0.00039899
29.337;0.32005;-0.013712963
29.37;0.31907;-0.021457071
29.403;0.318318;-0.017833333
29.436;0.316673;0.015335859
29.469;0.319963;0.030859428
29.502;0.320628;-0.001361111
29.535;0.31879;-0.010833333
29.568;0.31872;0.009718013
29.601;0.321117;-0.006521886
29.634;0.317513;-0.005091751
29.667;0.31991;0.017103535
