# posição x = 0.42 m;;
tempo [s];Z [m];w [m/s]
3.267;0.330546;-0.016285354
3.3;0.329985;-0.012820707
3.333;0.3282;0.023007576
3.366;0.332174;0.040803872
3.399;0.334432;-0.02655303
3.432;0.32757;-0.032123737
3.465;0.330178;0.016858586
3.498;0.333942;-0.055383838
3.531;0.323019;-0.039239057
3.564;0.329093;0.030719697
3.597;0.328498;0.019428451
3.63;0.329635;0.025589226
3.663;0.330283;0.023178451
3.696;0.330353;0.040417508
3.729;0.333574;0.039074074
3.762;0.334939;-0.022045455
3.795;0.330983;-0.052380471
3.828;0.332681;-0.100692761
3.861;0.320428;-0.042358586
3.894;0.327885;0.06226936
3.927;0.330108;0.029457071
3.96;0.330406;-0.020170875
3.993;0.324664;0.025388889
4.026;0.332279;0.06991835
4.059;0.332279;0.028022727
4.092;0.334677;-0.028696128
4.125;0.331823;-0.114830808
4.158;0.320638;-0.026935185
4.191;0.3296;0.074130471
4.224;0.330248;0.056673401
4.257;0.333574;0.022708754
4.29;0.331001;-0.003066498
4.323;0.332296;0.003796296
4.356;0.332751;-0.025038721
4.389;0.32995;-0.035217172
4.422;0.32988;-0.030923401
4.455;0.328305;-0.032940236
4.488;0.326975;-0.015045455
4.521;0.327692;-0.005691077
4.554;0.326537;0.007233165
4.587;0.327622;0.033151515
4.62;0.32911;0.044839226
4.653;0.331123;0.041439394
4.686;0.332909;0.009289562
4.719;0.330336;0.008914983
4.752;0.333434;0.012773569
4.785;0.332769;-0.017741582
4.818;0.330038;0.006644781
4.851;0.333014;0.034715488
4.884;0.334362;0.025530303
4.917;0.333241;0.041813131
4.95;0.334344;0.112074916
4.983;0.348138;-0.007112795
5.016;0.334502;-0.138741582
5.049;0.331666;-0.081177609
5.082;0.329215;-0.010315657
5.115;0.332051;0.040949495
5.148;0.333749;0.032373737
5.181;0.334677;0.00378367
5.214;0.333311;-0.010744949
5.247;0.334204;-0.027214646
5.28;0.331193;-0.033386364
5.313;0.331211;-0.018138047
5.346;0.330878;-0.022813131
5.379;0.32925;-0.014191919
5.412;0.32946;0.00279798
5.445;0.32995;0.008532828
5.478;0.330878;-0.005079966
5.511;0.328235;0.012244108
5.544;0.331298;0.037512626
5.577;0.333136;0.00309596
5.61;0.330668;-0.013330808
5.643;0.331036;-0.000236532
5.676;0.331823;-0.013069024
5.709;0.329723;-0.012002525
5.742;0.330861;-0.00852862
5.775;0.328848;0.003254209
5.808;0.331631;0.000392256
5.841;0.329355;-0.013660774
5.874;0.329863;-0.005009259
5.907;0.32862;0.011565657
5.94;0.331228;0.017759259
5.973;0.330721;-0.002234848
6.006;0.328988;0.022439394
6.039;0.334169;-0.003698653
6.072;0.330721;-0.073408249
6.105;0.325767;-0.048984848
6.138;0.326099;0.012106061
6.171;0.327797;0.046207912
6.204;0.331508;0.015771886
6.237;0.32792;0.003132155
6.27;0.330476;0.020617845
6.303;0.330266;0.01330303
6.336;0.331701;-0.000520202
6.369;0.330598;-0.025916667
6.402;0.328253;-0.013452862
6.435;0.330983;-0.03481734
6.468;0.328568;-0.104774411
6.501;0.320218;-0.070680135
6.534;0.318643;0.09304798
6.567;0.331841;0.114882997
6.6;0.331036;0.006438552
6.633;0.329513;-0.047771044
6.666;0.325627;-0.039153199
6.699;0.327867;-0.034933502
6.732;0.322494;-0.007246633
6.765;0.325767;0.058563973
6.798;0.32897;0.055292929
6.831;0.329775;0.038558923
6.864;0.331193;0.021531145
6.897;0.331386;0.00131229
6.93;0.331438;-0.018403199
6.963;0.329443;-0.014130471
6.996;0.32932;0.019698653
7.029;0.331018;0.046300505
7.062;0.334572;0.006220539
7.095;0.331211;-0.02543771
7.128;0.333871;-0.075341751
7.161;0.321443;-0.002237374
7.194;0.334134;0.064362795
7.227;0.330738;0.005382155
7.26;0.330966;0.02623064
7.293;0.332734;0.030820707
7.326;0.334904;-0.003643098
7.359;0.332331;-0.035775253
7.392;0.330528;-0.015145623
7.425;0.331351;0.003726431
7.458;0.331998;-0.003990741
7.491;0.332279;-0.04064899
7.524;0.326257;0.003888047
7.557;0.332051;0.057597643
7.59;0.331806;0.060693603
7.623;0.338598;-0.00685101
7.656;0.331526;-0.078890572
7.689;0.329653;-0.057777778
7.722;0.327832;-0.027625421
7.755;0.330756;-0.059448653
7.788;0.319938;0.001637205
7.821;0.330616;0.069693603
7.854;0.329058;0.02166835
7.887;0.32918;0.038776094
7.92;0.333276;0.009063973
7.953;0.329408;-0.002988215
7.986;0.331666;0.01625
8.019;0.331508;0.009829966
8.052;0.333014;-0.013034512
8.085;0.330371;-0.029558923
8.118;0.329933;-0.014195286
8.151;0.329355;0.007320707
8.184;0.330738;0.021398148
8.217;0.330616;0.033239899
8.25;0.333731;0.020538721
8.283;0.333049;-0.022057239
8.316;0.331403;-0.043098485
8.349;0.329863;-0.048192761
8.382;0.327745;-0.032635522
8.415;0.326047;0.023399832
8.448;0.330406;0.046159091
8.481;0.331613;0.001882155
8.514;0.330003;-0.035068182
8.547;0.327832;-0.025855219
8.58;0.328253;-0.0078367
8.613;0.324874;0.067553872
8.646;0.335657;0.062587542
8.679;0.331963;-0.01962963
8.712;0.331228;-0.025960438
8.745;0.32946;-0.011487374
8.778;0.331036;-0.001026936
8.811;0.330423;-0.015526936
8.844;0.328358;0.008989899
8.877;0.330686;0.03898064
8.91;0.333206;0.007522727
8.943;0.331263;-0.025314815
8.976;0.331193;-0.048075758
9.009;0.325662;-0.00340404
9.042;0.331473;0.032486532
9.075;0.32918;0.030294613
9.108;0.332891;0.038193603
9.141;0.333101;0.006032828
9.174;0.332104;0.003097643
9.207;0.333854;-0.013513468
9.24;0.331701;-0.03702862
9.273;0.329653;-0.014250842
9.306;0.330808;0.007425084
9.339;0.330808;0.009170034
9.372;0.332349;-0.012195286
9.405;0.330336;-0.04327862
9.438;0.326677;-0.005102694
9.471;0.331806;-0.008534512
9.504;0.327447;-0.040742424
9.537;0.326222;-0.005570707
9.57;0.327622;0.019433502
9.603;0.329355;0.004159091
9.636;0.325837;0.033539562
9.669;0.331526;0.059452862
9.702;0.332541;0.013525253
9.735;0.331771;-0.016813131
9.768;0.330668;-0.026509259
9.801;0.328725;-0.000472222
9.834;0.331123;0.01448569
9.867;0.331701;-0.019565657
9.9;0.328095;-0.012291246
9.933;0.329915;0.021159933
9.966;0.331106;0.018508418
9.999;0.330248;0.030290404
10.032;0.333521;0.026728114
10.065;0.334414;-0.03616835
10.098;0.328848;-0.036600168
10.131;0.330948;-0.007074074
10.164;0.328095;0.031414983
10.197;0.334239;0.035703704
10.23;0.332419;-0.01261532
10.263;0.331403;-0.009272727
10.296;0.330983;0.017255051
10.329;0.332821;0.038388047
10.362;0.334257;0.033314815
10.395;0.336462;-0.012750842
10.428;0.333381;-0.053089226
10.461;0.331018;-0.03886532
10.494;0.329128;0.020541246
10.527;0.334134;0.035005051
10.56;0.333346;-0.006793771
10.593;0.332926;-0.030864478
10.626;0.331281;-0.045938552
10.659;0.32736;0.00695202
10.692;0.331368;0.065951178
10.725;0.335587;0.023344276
10.758;0.332839;-0.024544613
10.791;0.332559;-0.038325758
10.824;0.330178;-0.039651515
10.857;0.329023;-0.011876263
10.89;0.329478;0.012638047
10.923;0.330388;0.021462963
10.956;0.331543;0.010386364
10.989;0.331193;-0.00569697
11.022;0.330581;-0.006540404
11.055;0.330808;-0.004628788
11.088;0.330108;0.002784512
11.121;0.330388;0.023927609
11.154;0.332716;0.012627946
11.187;0.331876;-0.017548822
11.22;0.332331;-0.064775253
11.253;0.325749;-0.058494949
11.286;0.326642;-0.000362795
11.319;0.3268;0.030236532
11.352;0.329653;0.031260943
11.385;0.33002;-0.011788721
11.418;0.32834;-0.034516835
11.451;0.328813;-0.076955387
11.484;0.318415;0.004524411
11.517;0.330371;0.059171717
11.55;0.326502;0.009601852
11.583;0.326887;0.053617845
11.616;0.331631;0.049712121
11.649;0.331928;0.007191919
11.682;0.331281;-0.018074916
11.715;0.329723;-0.012598485
11.748;0.329688;0.017338384
11.781;0.331088;0.036197811
11.814;0.333521;0.014749158
11.847;0.333521;-0.042515993
11.88;0.328393;-0.040307239
11.913;0.329233;0.008795455
11.946;0.330896;0.014566498
11.979;0.32967;0.028712963
12.012;0.332996;0.029369529
12.045;0.333084;-0.011548822
12.078;0.332051;-0.043569024
12.111;0.329933;-0.063944444
12.144;0.324892;-0.004227273
12.177;0.330581;0.032837542
12.21;0.32897;0.018381313
12.243;0.331473;0.009250842
12.276;0.32974;-0.003797138
12.309;0.329198;0.037605219
12.342;0.333101;0.051012626
12.375;0.334152;0.020568182
12.408;0.335359;-0.033539562
12.441;0.330633;-0.048400673
12.474;0.329548;0.006997475
12.507;0.331683;0.043569865
12.54;0.335307;0.006026936
12.573;0.333171;-0.061723064
12.606;0.327675;-0.038473064
12.639;0.33002;-0.007691919
12.672;0.329898;-0.033342593
12.705;0.330563;-0.117804714
12.738;0.313986;-0.000473064
12.771;0.32974;0.135324916
12.804;0.331771;0.046875421
12.837;0.331246;-0.013585859
12.87;0.32855;-0.023814815
12.903;0.329005;-0.017345118
12.936;0.32904;-0.040138047
12.969;0.32981;-0.133741582
13.002;0.311063;-0.000507576
13.035;0.328778;0.157606061
13.068;0.332139;0.048727273
13.101;0.328393;0.015729798
13.134;0.330843;0.029358586
13.167;0.331823;0.01896633
13.2;0.332279;0.003082492
13.233;0.332366;-0.023739057
13.266;0.329828;-0.023797138
13.299;0.330213;-0.008003367
13.332;0.32953;0.002654882
13.365;0.331176;-0.007686027
13.398;0.329023;-0.017385522
13.431;0.329268;-0.004967172
13.464;0.328095;0.019846801
13.497;0.331036;0.03189899
13.53;0.332401;-0.013276094
13.563;0.328708;-0.018921717
13.596;0.329845;0.009753367
13.629;0.329198;0.04562037
13.662;0.334134;0.044969697
13.695;0.333014;0.018091751
13.728;0.335079;-0.006101852
13.761;0.332086;-0.016691919
13.794;0.334169;-0.024175926
13.827;0.330196;-0.021647306
13.86;0.330948;0.0265
13.893;0.333696;0.025150673
13.926;0.333521;-0.002674242
13.959;0.334012;-0.044713805
13.992;0.329443;-0.053813131
14.025;0.32869;-0.011110269
14.058;0.329548;0.011361953
14.091;0.329583;0.024872054
14.124;0.332664;-0.003364478
14.157;0.32981;-0.038564815
14.19;0.327587;-0.011517677
14.223;0.328533;0.031695286
14.256;0.332576;0.002750842
14.289;0.327657;-0.004404882
14.322;0.331876;0.001107744
14.355;0.328095;0.001281987
14.388;0.329968;0.051228956
14.421;0.333731;0.041066498
14.454;0.333049;0.018686869
14.487;0.334274;0.009005051
14.52;0.334397;-0.015352694
14.553;0.332121;-0.007796296
14.586;0.333364;0.011286195
14.619;0.333924;0.00251936
14.652;0.334134;-0.021905724
14.685;0.332244;-0.037819024
14.718;0.330091;-0.014
14.751;0.331036;0.014800505
14.784;0.333486;-0.015415825
14.817;0.330108;-0.047442761
14.85;0.32757;-0.009063131
14.883;0.329845;0.021839226
14.916;0.330546;0.013752525
14.949;0.331456;-0.011299663
14.982;0.328603;-0.006748316
15.015;0.328848;0.043446128
15.048;0.334624;0.01687963
15.081;0.333066;-0.082351852
15.114;0.323141;-0.031558081
15.147;0.329933;0.048333333
15.18;0.330861;0.022425084
15.213;0.330843;0.003549663
15.246;0.329233;0.020994949
15.279;0.333241;0.019654882
15.312;0.332086;-0.02065404
15.345;0.329618;-0.004078283
15.378;0.332209;0.006273569
15.411;0.329985;0.020155724
15.444;0.333049;0.038683502
15.477;0.334502;0.004509259
15.51;0.333819;-0.040680976
15.543;0.330091;-0.040845118
15.576;0.330318;-0.013956229
15.609;0.329548;0.004258418
15.642;0.330896;0.011635522
15.675;0.331578;-0.01323569
15.708;0.329215;-0.018959596
15.741;0.328953;0.008841751
15.774;0.331508;-0.002399832
15.807;0.328813;-0.013006734
15.84;0.329058;0.012933502
15.873;0.330458;0.020461279
15.906;0.331298;0.005156566
15.939;0.330143;0.00423064
15.972;0.331666;0.003091751
16.005;0.32995;0.013157407
16.038;0.332296;0.028132997
16.071;0.332874;0.013761785
16.104;0.333066;0.001059764
16.137;0.333049;-0.011377946
16.17;0.331788;-0.009021886
16.203;0.331158;0.025549663
16.236;0.335429;0.010449495
16.269;0.332086;-0.011282828
16.302;0.333539;-0.006647306
16.335;0.331858;-0.006807239
16.368;0.333294;-0.008265152
16.401;0.331718;-0.020596801
16.434;0.330651;-0.002164141
16.467;0.332191;-0.001006734
16.5;0.331858;-0.030852694
16.533;0.329338;-0.037893939
16.566;0.328375;-0.016767677
16.599;0.32757;0.022703704
16.632;0.330843;0.03478367
16.665;0.331228;0.012448653
16.698;0.330948;0.005435185
16.731;0.33002;0.034420034
16.764;0.334869;0.023976431
16.797;0.332821;-0.015819865
16.83;0.331666;-0.005991582
16.863;0.332349;0.008308923
16.896;0.333994;-0.016259259
16.929;0.329775;-0.006206229
16.962;0.332926;0.019260101
16.995;0.332891;-0.000229798
17.028;0.332279;-0.003961279
17.061;0.332331;-0.004554714
17.094;0.331876;0.003566498
17.127;0.333259;-0.005703704
17.16;0.330038;0.018958754
17.193;0.335499;0.017253367
17.226;0.332541;-0.018176768
17.259;0.332699;-0.012860269
17.292;0.331526;-0.00421633
17.325;0.332401;0.008810606
17.358;0.333189;-0.00495202
17.391;0.331228;0.000781987
17.424;0.332454;0.0218367
17.457;0.334589;-0.00689899
17.49;0.332506;-0.04552862
17.523;0.330143;-0.045394781
17.556;0.32778;0.001828283
17.589;0.331176;0.025958754
17.622;0.331298;-0.00078367
17.655;0.331088;-0.032675926
17.688;0.328848;-0.053569024
17.721;0.3268;-0.05273569
17.754;0.324139;-0.015489057
17.787;0.327605;-0.018481481
17.82;0.321478;0.013978956
17.853;0.327552;0.068178451
17.886;0.328585;0.054038721
17.919;0.330546;0.049337542
17.952;0.332349;0.02444697
17.985;0.332244;0.002092593
18.018;0.332139;-0.00968266
18.051;0.330651;0.006183502
18.084;0.332646;0.019449495
18.117;0.332489;0.01437037
18.15;0.334397;-0.009723064
18.183;0.332034;-0.036955387
18.216;0.329303;0.004962963
18.249;0.333224;0.025741582
18.282;0.332384;0.012494108
18.315;0.333714;0.000751684
18.348;0.332209;-0.008030303
18.381;0.333749;-0.026271886
18.414;0.330196;-0.032888889
18.447;0.329933;0.002058081
18.48;0.330633;0.028731481
18.513;0.333714;0.009446128
18.546;0.330826;-0.015402357
18.579;0.331963;-0.01680303
18.612;0.333591;-0.102063973
18.645;0.31852;-0.018005051
18.678;0.331368;0.089996633
18.711;0.331823;0.016079966
18.744;0.329863;-0.00514899
18.777;0.330336;-0.004962963
18.81;0.330791;-0.022313131
18.843;0.327517;-0.005777778
18.876;0.330038;0.021194444
18.909;0.330161;0.017568182
18.942;0.330301;0.032621212
18.975;0.333189;0.020597643
19.008;0.332279;-0.008121212
19.041;0.332296;-0.026463805
19.074;0.330301;-0.035996633
19.107;0.32855;-0.006881313
19.14;0.330581;0.004907407
19.173;0.329233;0.006832492
19.206;0.330773;0.01487963
19.239;0.330563;0.012808923
19.272;0.330651;0.032671717
19.305;0.334047;0.016045455
19.338;0.332454;-0.017733165
19.371;0.331648;-0.024685185
19.404;0.330353;-0.01461532
19.437;0.331981;-0.027082492
19.47;0.326432;0.007893939
19.503;0.331753;0.058508418
19.536;0.335254;-0.01268266
19.569;0.328375;-0.020578283
19.602;0.331281;0.030857744
19.635;0.332769;0.025651515
19.668;0.334694;-0.020582492
19.701;0.330546;-0.044124579
19.734;0.328498;0.017521044
19.767;0.332279;0.06256229
19.8;0.336095;0.020477273
19.833;0.333784;-0.032374579
19.866;0.330931;-0.011613636
19.899;0.334029;-0.009332492
19.932;0.331263;-0.026789562
19.965;0.330773;-0.010961279
19.998;0.331053;-0.008378788
20.031;0.330896;-0.018840067
20.064;0.329198;-0.013790404
20.097;0.329163;0.010770202
20.13;0.330406;0.022712963
20.163;0.331928;0.00651936
20.196;0.32988;0.010226431
20.229;0.330948;0.05052862
20.262;0.336322;0.015226431
20.295;0.332384;-0.031074916
20.328;0.331088;-0.003478956
20.361;0.333469;-0.006408249
20.394;0.332506;-0.050771886
20.427;0.328498;-0.05311532
20.46;0.327605;-0.014323232
20.493;0.327255;0.033665825
20.526;0.330738;0.048403199
20.559;0.332944;0.000666667
20.592;0.330966;-0.046544613
20.625;0.324717;0.034020202
20.658;0.333959;0.096155724
20.691;0.33634;0.026858586
20.724;0.334029;-0.0054133
20.757;0.333381;0.021409091
20.79;0.336252;0.02358165
20.823;0.338038;-0.044420034
20.856;0.334292;-0.130064815
20.889;0.321653;-0.016767677
20.922;0.334082;0.076150673
20.955;0.332839;0.015054714
20.988;0.333819;-0.024451178
21.021;0.32925;-0.019410774
21.054;0.331753;0.014232323
21.087;0.331893;0.004632155
21.12;0.332454;-0.013760943
21.153;0.330055;-0.007545455
21.186;0.330598;0.033305556
21.219;0.332909;0.054462121
21.252;0.336445;0.016100168
21.285;0.333801;-0.02468266
21.318;0.333294;-0.025121212
21.351;0.333066;-0.041917508
21.384;0.329163;-0.020962963
21.417;0.331526;0.003744949
21.45;0.330651;-0.008441077
21.483;0.330686;-0.0133367
21.516;0.331491;-0.057113636
21.549;0.323614;-0.011791246
21.582;0.329495;0.062195286
21.615;0.330791;0.053667508
21.648;0.334292;0.002590067
21.681;0.331578;-0.06508165
21.714;0.328183;-0.078296296
21.747;0.323544;-0.013751684
21.78;0.3289;0.016191077
21.813;0.326257;0.003936027
21.846;0.327465;0.028997475
21.879;0.32855;0.039827441
21.912;0.330756;0.035329966
21.945;0.331788;0.002560606
21.978;0.330003;-0.00406734
22.011;0.331473;-0.008531987
22.044;0.328515;0.009755051
22.077;0.333276;0.002005892
22.11;0.329548;-0.026859428
22.143;0.328515;0.018739899
22.176;0.331963;0.030800505
22.209;0.332069;0.007507576
22.242;0.332664;-0.022984007
22.275;0.328533;-0.00137037
22.308;0.332104;0.031850168
22.341;0.332611;0.013284512
22.374;0.333749;-0.027057239
22.407;0.32995;-0.045473906
22.44;0.32939;-0.023455387
22.473;0.32848;-0.002327441
22.506;0.329705;0.005292088
22.539;0.330108;-0.021197811
22.572;0.327675;-0.030173401
22.605;0.32673;0.000143098
22.638;0.327727;0.033427609
22.671;0.32897;0.06047138
22.704;0.332821;0.050411616
22.737;0.334222;-0.010239057
22.77;0.331193;-0.042640572
22.803;0.328953;-0.00862963
22.836;0.330266;0.036893098
22.869;0.333399;0.027723064
22.902;0.333381;-0.016551347
22.935;0.331473;-0.039042088
22.968;0.328533;-0.002341751
23.001;0.331823;0.024106902
23.034;0.332244;-0.007866162
23.067;0.330878;-0.029851852
23.1;0.330406;-0.048034512
23.133;0.325014;0.00441835
23.166;0.330038;0.071583333
23.199;0.334152;0.026800505
23.232;0.330983;-0.0053367
23.265;0.331946;0.007147306
23.298;0.332944;-0.008152357
23.331;0.32981;0.013153199
23.364;0.333906;0.028457071
23.397;0.334922;-0.033117003
23.43;0.329023;-0.027260943
23.463;0.331508;0.016915825
23.496;0.332454;0.008592593
23.529;0.332506;-0.011151515
23.562;0.330371;-0.000496633
23.595;0.332104;0.021834175
23.628;0.332734;0.021297138
23.661;0.333696;0.013931818
23.694;0.333556;0.00651431
23.727;0.333924;0.006558923
23.76;0.334064;0.003636364
23.793;0.333801;0.008838384
23.826;0.335639;-0.010191077
23.859;0.332874;-0.020242424
23.892;0.333031;0.0006633
23.925;0.333259;0.012037879
23.958;0.335114;-0.029055556
23.991;0.332699;-0.099192761
24.024;0.331718;-0.226571549
24.057;0.307335;-0.077945286
24.09;0.323526;0.150008418
24.123;0.327132;0.126573232
24.156;0.332944;0.055656566
24.189;0.329058;0.007204545
24.222;0.332156;0.001738215
24.255;0.330231;-0.02319697
24.288;0.32988;-0.024612795
24.321;0.327832;-0.006125421
24.354;0.329548;0.013827441
24.387;0.329233;0.01987963
24.42;0.330861;0.022955387
24.453;0.331106;0.01278367
24.486;0.331858;-0.002623737
24.519;0.331316;-0.026223906
24.552;0.329513;-0.027849327
24.585;0.32827;0.003754209
24.618;0.32932;0.04410101
24.651;0.333049;0.034891414
24.684;0.332856;-0.008459596
24.717;0.330668;-0.010518519
24.75;0.331946;-0.000969697
24.783;0.331771;-0.014835017
24.816;0.328848;0.021510943
24.849;0.333994;0.034296296
24.882;0.333136;-0.001034512
24.915;0.332646;-0.008517677
24.948;0.331473;0.008281145
24.981;0.334799;-0.011223906
25.014;0.331281;-0.04502862
25.047;0.33002;-0.031382155
25.08;0.329408;-0.017776936
25.113;0.328358;0.010389731
25.146;0.330371;0.027046296
25.179;0.331368;0.012401515
25.212;0.330913;0.003010943
25.245;0.330546;0.016493266
25.278;0.332699;0.014675926
25.311;0.332349;-0.007903199
25.344;0.330948;-0.000963805
25.377;0.332471;0.003209596
25.41;0.331508;-0.002386364
25.443;0.331876;-0.000617845
25.476;0.332891;-0.032534512
25.509;0.32904;-0.041961279
25.542;0.32806;0.001255892
25.575;0.329688;0.031327441
25.608;0.331701;0.019672559
25.641;0.331106;0.002035354
25.674;0.331141;0.001165825
25.707;0.330406;0.018992424
25.74;0.333364;0.012714646
25.773;0.332384;-0.022237374
25.806;0.330423;-0.019866162
25.839;0.330563;-0.000234007
25.872;0.330721;0.01320202
25.905;0.331123;0.031577441
25.938;0.334187;0.012172559
25.971;0.331736;-0.005542929
26.004;0.333224;-0.008477273
26.037;0.331998;-0.028468013
26.07;0.330178;-0.017394781
26.103;0.330721;-0.001175084
26.136;0.330826;-0.001784512
26.169;0.329758;0.01881229
26.202;0.332716;0.022986532
26.235;0.330931;0.0295
26.268;0.334887;0.026781987
26.301;0.335289;-0.038329125
26.334;0.32974;-0.041207912
26.367;0.331281;-0.009378788
26.4;0.332454;-0.049595118
26.433;0.325347;-0.020515152
26.466;0.329145;0.04854798
26.499;0.331561;0.045781145
26.532;0.334309;-0.012566498
26.565;0.327465;0.001314815
26.598;0.334012;0.031675084
26.631;0.332681;-0.014227273
26.664;0.33002;0.010385522
26.697;0.335114;-0.010855219
26.73;0.330388;-0.051873737
26.763;0.328778;-0.02056734
26.796;0.329513;0.000613636
26.829;0.3296;0.003518519
26.862;0.330003;-0.002550505
26.895;0.3296;-0.01059596
26.928;0.327692;0.024006734
26.961;0.331211;0.053459596
26.994;0.332891;0.040330808
27.027;0.334957;-0.000923401
27.06;0.330651;0.004921717
27.093;0.334922;0.023262626
27.126;0.335622;-0.041806397
27.159;0.32918;-0.031517677
27.192;0.333119;-0.009505051
27.225;0.329565;-0.007840067
27.258;0.331806;0.013231481
27.291;0.331613;0.00284596
27.324;0.330826;0.020423401
27.357;0.333346;0.021793771
27.39;0.333977;-0.018271044
27.423;0.331718;-0.044734848
27.456;0.329023;-0.020508418
27.489;0.329968;0.016661616
27.522;0.332401;-0.002920875
27.555;0.32946;-0.017416667
27.588;0.330143;-0.004596801
27.621;0.32946;0.003066498
27.654;0.330178;0.015122896
27.687;0.331176;0.006427609
27.72;0.330581;-0.003259259
27.753;0.330668;-0.007607744
27.786;0.330528;-0.019760943
27.819;0.32911;-0.022189394
27.852;0.327815;0.008236532
27.885;0.33002;0.029767677
27.918;0.330581;0.029888889
27.951;0.332104;0.023308923
27.984;0.332016;0.017090067
28.017;0.333259;0.00881229
28.05;0.332874;-0.005835017
28.083;0.333049;-0.027247475
28.116;0.330493;-0.032802189
28.149;0.331631;-0.052326599
28.182;0.325959;-0.033760943
28.215;0.327797;0.028734007
28.248;0.327272;0.097798822
28.281;0.33711;0.08505303
28.314;0.336375;-0.022973064
28.347;0.332751;-0.053548822
28.38;0.330213;-0.013202862
28.413;0.330913;0.053001684
28.446;0.337705;0.015240741
28.479;0.333977;-0.077473906
28.512;0.328235;-0.057910774
28.545;0.329215;-0.005183502
28.578;0.328498;0.03597138
28.611;0.332594;0.044702862
28.644;0.333329;-0.00183165
28.677;0.331018;-0.01385101
28.71;0.332454;-0.022295455
28.743;0.329355;-0.018497475
28.776;0.329635;0.027126263
28.809;0.332156;0.043186869
28.842;0.333311;0.037484007
28.875;0.335464;0.007417508
28.908;0.332349;0.01006734
28.941;0.335972;0.017856061
28.974;0.335657;-0.02762963
29.007;0.332506;-0.028780303
29.04;0.333626;-0.024664983
29.073;0.330003;0.003891414
29.106;0.334344;0.018989899
29.139;0.333136;-0.013927609
29.172;0.331928;-0.011861953
29.205;0.331963;-0.001702862
29.238;0.332944;-0.014936027
29.271;0.330668;-0.020066498
29.304;0.330581;0.002106061
29.337;0.331088;0.01673569
29.37;0.331981;0.020585017
29.403;0.333574;-0.006058081
29.436;0.331508;-0.02936532
29.469;0.329968;-0.008172559
29.502;0.331001;0.012600168
29.535;0.331596;0.011876263
29.568;0.332769;-0.015193603
29.601;0.330108;-0.029253367
29.634;0.329285;0.002576599
29.667;0.330458;0.02771633
